"행정구역별(읍면동)","성별","연령별",2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022
"행정구역별(읍면동)","성별","연령별",1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자,1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자,1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자,1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자,1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자
"대구광역시","여자","35~39세",88573,75426,13147,9794,4443,5351,2913,440,84071,72616,11455,8464,3869,4595,2610,381,77787,65547,12240,9212,4341,4871,2569,459,71920,61819,10101,7484,3449,4035,2295,322,66517,57207,9310,6824,2944,3880,2168,318
"대구광역시","여자","40~44세",90376,80859,9517,7521,3943,3578,1667,329,87281,78405,8876,6896,3740,3156,1622,358,86847,76736,10111,7994,4318,3676,1740,377,87184,78090,9094,7156,3691,3465,1693,245,87730,78869,8861,6866,3572,3294,1713,282
"대구광역시","여자","45~49세",110540,100478,10062,8285,4480,3805,1517,260,107500,98145,9355,7735,4248,3487,1355,265,103436,93460,9976,8142,4566,3576,1498,336,97373,89034,8339,6830,3667,3163,1337,172,93276,85663,7613,6104,3220,2884,1317,192
"대구광역시","여자","50~54세",106739,98020,8719,7184,3710,3474,1362,173,108620,100055,8565,7091,3781,3310,1282,192,108905,99267,9638,7869,4231,3638,1448,321,110265,101357,8908,7361,3832,3529,1386,161,109118,101447,7671,6226,3202,3024,1273,172
"대구광역시","여자","55~59세",109377,101312,8065,6526,3287,3239,1362,177,107335,99512,7823,6448,3246,3202,1223,152,105264,96970,8294,6628,3421,3207,1430,236,100914,93712,7202,5892,3029,2863,1175,135,100608,94622,5986,4743,2350,2393,1127,116
"대구광역시","여자","60~64세",85194,79224,5970,4697,2291,2406,1170,103,90710,84244,6466,5224,2549,2675,1100,142,94880,87850,7030,5482,2744,2738,1345,203,100107,93463,6644,5341,2659,2682,1194,109,102054,96679,5375,4223,2081,2142,1048,104
"대구광역시","여자","65~69세",64866,60716,4150,3274,1569,1705,793,83,66078,61656,4422,3628,1784,1844,707,87,71843,66947,4896,3861,1834,2027,891,144,76705,71917,4788,3836,1840,1996,893,59,79251,75309,3942,3067,1443,1624,785,90
"대구광역시","여자","70~74세",47461,44563,2898,2341,1111,1230,514,43,50177,46970,3207,2681,1348,1333,486,40,53128,49798,3330,2659,1314,1345,614,57,56589,53303,3286,2643,1253,1390,607,36,59849,57143,2706,2135,1023,1112,533,38
"대구광역시","여자","75세 이상",94192,85279,8913,6712,3015,3697,2111,90,98633,90092,8541,6554,3081,3473,1919,68,101362,91567,9795,7420,3447,3973,2206,169,103512,94732,8780,6724,3019,3705,1994,62,107697,100232,7465,5701,2582,3119,1696,68
"중구","계","전체",74964,61103,13861,10391,2305,8086,3073,397,73654,63071,10583,7475,1964,5511,2786,322,72613,60992,11621,7983,1911,6072,3225,413,71365,60848,10517,7611,1878,5733,2666,240,75909,60240,15669,12255,2185,10070,3145,269
