"지역별(시/군/구)","산업분류별","규모별","항목","단위","2018 년","2019 년","2020 년","2021 년","2022 년",
"남구","I.숙박 및 음식점업(55~56)","500~999인","자영업자[명]","명","0","0","0","0","0",
"남구","I.숙박 및 음식점업(55~56)","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","I.숙박 및 음식점업(55~56)","500~999인","상용근로자[명]","명","0","0","0","0","0",
"남구","I.숙박 및 음식점업(55~56)","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","I.숙박 및 음식점업(55~56)","1000인이상","자영업자[명]","명","0","0","0","0","0",
"남구","I.숙박 및 음식점업(55~56)","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","I.숙박 및 음식점업(55~56)","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"남구","I.숙박 및 음식점업(55~56)","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","전규모","자영업자[명]","명","28","34","38","35","35",
"남구","J.정보통신업(58~63)","전규모","무급가족 및 기타종사자[명]","명","4","6","5","3","3",
"남구","J.정보통신업(58~63)","전규모","상용근로자[명]","명","839","865","894","782","731",
"남구","J.정보통신업(58~63)","전규모","임시 및 일용근로자[명]","명","39","38","85","41","47",
"남구","J.정보통신업(58~63)","1~4인","자영업자[명]","명","22","24","29","23","24",
"남구","J.정보통신업(58~63)","1~4인","무급가족 및 기타종사자[명]","명","2","2","4","0","3",
"남구","J.정보통신업(58~63)","1~4인","상용근로자[명]","명","123","107","99","120","125",
"남구","J.정보통신업(58~63)","1~4인","임시 및 일용근로자[명]","명","12","8","9","11","12",
"남구","J.정보통신업(58~63)","5~9인","자영업자[명]","명","3","7","8","11","10",
"남구","J.정보통신업(58~63)","5~9인","무급가족 및 기타종사자[명]","명","2","4","1","3","0",
"남구","J.정보통신업(58~63)","5~9인","상용근로자[명]","명","161","174","126","168","132",
"남구","J.정보통신업(58~63)","5~9인","임시 및 일용근로자[명]","명","7","3","10","11","10",
"남구","J.정보통신업(58~63)","10~29인","자영업자[명]","명","3","3","1","1","1",
"남구","J.정보통신업(58~63)","10~29인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","10~29인","상용근로자[명]","명","253","157","275","167","232",
"남구","J.정보통신업(58~63)","10~29인","임시 및 일용근로자[명]","명","12","27","19","19","25",
"남구","J.정보통신업(58~63)","30~49인","자영업자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","30~49인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","30~49인","상용근로자[명]","명","73","151","128","175","131",
"남구","J.정보통신업(58~63)","30~49인","임시 및 일용근로자[명]","명","8","0","47","0","0",
"남구","J.정보통신업(58~63)","50~99인","자영업자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","50~99인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","50~99인","상용근로자[명]","명","129","176","266","152","0",
"남구","J.정보통신업(58~63)","50~99인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","100~199인","자영업자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","100~199인","상용근로자[명]","명","100","100","0","0","111",
"남구","J.정보통신업(58~63)","100~199인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","200~299인","자영업자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","200~299인","상용근로자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","300~499인","자영업자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","300~499인","상용근로자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","500~999인","자영업자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","500~999인","상용근로자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","1000인이상","자영업자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"남구","J.정보통신업(58~63)","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","전규모","자영업자[명]","명","8","8","9","8","10",
"남구","K.금융 및 보험업(64~66)","전규모","무급가족 및 기타종사자[명]","명","278","201","88","155","328",
"남구","K.금융 및 보험업(64~66)","전규모","상용근로자[명]","명","783","932","865","868","902",
"남구","K.금융 및 보험업(64~66)","전규모","임시 및 일용근로자[명]","명","14","15","19","30","144",
"남구","K.금융 및 보험업(64~66)","1~4인","자영업자[명]","명","6","7","6","5","5",
"남구","K.금융 및 보험업(64~66)","1~4인","무급가족 및 기타종사자[명]","명","5","2","1","1","1",
"남구","K.금융 및 보험업(64~66)","1~4인","상용근로자[명]","명","74","100","75","89","61",
"남구","K.금융 및 보험업(64~66)","1~4인","임시 및 일용근로자[명]","명","2","4","4","1","1",
"남구","K.금융 및 보험업(64~66)","5~9인","자영업자[명]","명","1","1","1","2","5",
"남구","K.금융 및 보험업(64~66)","5~9인","무급가족 및 기타종사자[명]","명","15","21","7","15","16",
"남구","K.금융 및 보험업(64~66)","5~9인","상용근로자[명]","명","191","182","168","205","230",
"남구","K.금융 및 보험업(64~66)","5~9인","임시 및 일용근로자[명]","명","8","2","4","8","8",
"남구","K.금융 및 보험업(64~66)","10~29인","자영업자[명]","명","1","0","2","1","0",
"남구","K.금융 및 보험업(64~66)","10~29인","무급가족 및 기타종사자[명]","명","72","109","80","109","151",
"남구","K.금융 및 보험업(64~66)","10~29인","상용근로자[명]","명","293","232","321","235","309",
"남구","K.금융 및 보험업(64~66)","10~29인","임시 및 일용근로자[명]","명","4","5","3","20","7",
"남구","K.금융 및 보험업(64~66)","30~49인","자영업자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","30~49인","무급가족 및 기타종사자[명]","명","67","0","0","30","105",
"남구","K.금융 및 보험업(64~66)","30~49인","상용근로자[명]","명","47","140","36","119","50",
"남구","K.금융 및 보험업(64~66)","30~49인","임시 및 일용근로자[명]","명","0","0","0","1","0",
"남구","K.금융 및 보험업(64~66)","50~99인","자영업자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","50~99인","무급가족 및 기타종사자[명]","명","119","69","0","0","55",
"남구","K.금융 및 보험업(64~66)","50~99인","상용근로자[명]","명","14","131","128","90","3",
"남구","K.금융 및 보험업(64~66)","50~99인","임시 및 일용근로자[명]","명","0","4","8","0","0",
"남구","K.금융 및 보험업(64~66)","100~199인","자영업자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","100~199인","상용근로자[명]","명","164","147","137","130","249",
"남구","K.금융 및 보험업(64~66)","100~199인","임시 및 일용근로자[명]","명","0","0","0","0","128",
"남구","K.금융 및 보험업(64~66)","200~299인","자영업자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","200~299인","상용근로자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","300~499인","자영업자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","300~499인","상용근로자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","500~999인","자영업자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","500~999인","상용근로자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","1000인이상","자영업자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"남구","K.금융 및 보험업(64~66)","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","전규모","자영업자[명]","명","85","80","51","49","72",
"남구","L.부동산업(68)","전규모","무급가족 및 기타종사자[명]","명","355","171","121","109","112",
"남구","L.부동산업(68)","전규모","상용근로자[명]","명","658","650","625","747","881",
"남구","L.부동산업(68)","전규모","임시 및 일용근로자[명]","명","53","125","71","56","99",
"남구","L.부동산업(68)","1~4인","자영업자[명]","명","66","64","41","38","56",
"남구","L.부동산업(68)","1~4인","무급가족 및 기타종사자[명]","명","71","39","32","46","35",
"남구","L.부동산업(68)","1~4인","상용근로자[명]","명","195","226","217","290","337",
"남구","L.부동산업(68)","1~4인","임시 및 일용근로자[명]","명","30","27","43","29","20",
"남구","L.부동산업(68)","5~9인","자영업자[명]","명","15","13","9","10","13",
"남구","L.부동산업(68)","5~9인","무급가족 및 기타종사자[명]","명","63","54","45","34","40",
"남구","L.부동산업(68)","5~9인","상용근로자[명]","명","119","183","110","194","160",
"남구","L.부동산업(68)","5~9인","임시 및 일용근로자[명]","명","3","22","5","14","5",
"남구","L.부동산업(68)","10~29인","자영업자[명]","명","4","3","1","1","3",
"남구","L.부동산업(68)","10~29인","무급가족 및 기타종사자[명]","명","191","78","44","29","37",
"남구","L.부동산업(68)","10~29인","상용근로자[명]","명","242","151","232","233","322",
"남구","L.부동산업(68)","10~29인","임시 및 일용근로자[명]","명","20","28","23","13","63",
"남구","L.부동산업(68)","30~49인","자영업자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","30~49인","무급가족 및 기타종사자[명]","명","30","0","0","0","0",
"남구","L.부동산업(68)","30~49인","상용근로자[명]","명","102","90","66","30","62",
"남구","L.부동산업(68)","30~49인","임시 및 일용근로자[명]","명","0","48","0","0","11",
"남구","L.부동산업(68)","50~99인","자영업자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","50~99인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","50~99인","상용근로자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","50~99인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","100~199인","자영업자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","100~199인","상용근로자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","100~199인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","200~299인","자영업자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","200~299인","상용근로자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","300~499인","자영업자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","300~499인","상용근로자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","500~999인","자영업자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","500~999인","상용근로자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","1000인이상","자영업자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"남구","L.부동산업(68)","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","전규모","자영업자[명]","명","193","195","179","186","200",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","전규모","무급가족 및 기타종사자[명]","명","126","35","5","13","31",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","전규모","상용근로자[명]","명","1683","1821","1875","1989","1966",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","전규모","임시 및 일용근로자[명]","명","157","175","122","42","54",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","1~4인","자영업자[명]","명","122","131","118","113","131",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","1~4인","무급가족 및 기타종사자[명]","명","8","10","4","2","7",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","1~4인","상용근로자[명]","명","291","334","289","314","342",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","1~4인","임시 및 일용근로자[명]","명","40","55","43","16","29",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","5~9인","자영업자[명]","명","59","53","48","60","52",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","5~9인","무급가족 및 기타종사자[명]","명","6","2","0","1","10",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","5~9인","상용근로자[명]","명","531","492","472","513","476",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","5~9인","임시 및 일용근로자[명]","명","48","15","45","26","6",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","10~29인","자영업자[명]","명","11","10","13","13","17",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","10~29인","무급가족 및 기타종사자[명]","명","47","3","1","10","14",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","10~29인","상용근로자[명]","명","507","513","527","640","697",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","10~29인","임시 및 일용근로자[명]","명","29","10","34","0","2",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","30~49인","자영업자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","30~49인","무급가족 및 기타종사자[명]","명","0","20","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","30~49인","상용근로자[명]","명","32","75","115","199","115",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","30~49인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","50~99인","자영업자[명]","명","1","1","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","50~99인","무급가족 및 기타종사자[명]","명","65","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","50~99인","상용근로자[명]","명","254","330","212","223","336",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","50~99인","임시 및 일용근로자[명]","명","4","67","0","0","17",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","100~199인","자영업자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","100~199인","상용근로자[명]","명","68","77","260","100","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","100~199인","임시 및 일용근로자[명]","명","36","28","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","200~299인","자영업자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","200~299인","상용근로자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","300~499인","자영업자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","300~499인","상용근로자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","500~999인","자영업자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","500~999인","상용근로자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","1000인이상","자영업자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"남구","M.전문, 과학 및 기술 서비스업(70~73)","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","전규모","자영업자[명]","명","71","89","60","56","48",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","전규모","무급가족 및 기타종사자[명]","명","140","155","94","105","108",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","전규모","상용근로자[명]","명","4062","4646","2918","3756","3375",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","전규모","임시 및 일용근로자[명]","명","2519","1932","1636","1376","646",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1~4인","자영업자[명]","명","51","63","43","39","36",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1~4인","무급가족 및 기타종사자[명]","명","15","20","9","4","6",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1~4인","상용근로자[명]","명","134","130","114","120","135",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1~4인","임시 및 일용근로자[명]","명","21","64","33","31","14",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","5~9인","자영업자[명]","명","14","17","13","8","8",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","5~9인","무급가족 및 기타종사자[명]","명","17","23","1","8","12",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","5~9인","상용근로자[명]","명","106","70","94","100","69",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","5~9인","임시 및 일용근로자[명]","명","33","52","30","8","13",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","10~29인","자영업자[명]","명","6","9","4","8","2",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","10~29인","무급가족 및 기타종사자[명]","명","43","17","21","2","1",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","10~29인","상용근로자[명]","명","240","276","168","235","270",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","10~29인","임시 및 일용근로자[명]","명","85","134","75","75","34",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","30~49인","자영업자[명]","명","0","0","0","0","0",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","30~49인","무급가족 및 기타종사자[명]","명","0","30","0","0","0",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","30~49인","상용근로자[명]","명","93","260","149","148","168",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","30~49인","임시 및 일용근로자[명]","명","58","75","49","45","59",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","50~99인","자영업자[명]","명","0","0","0","1","1",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","50~99인","무급가족 및 기타종사자[명]","명","65","65","62","90","2",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","50~99인","상용근로자[명]","명","515","373","580","317","593",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","50~99인","임시 및 일용근로자[명]","명","219","66","82","182","152",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","100~199인","자영업자[명]","명","0","0","0","0","1",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","87",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","100~199인","상용근로자[명]","명","639","771","595","868","817",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","100~199인","임시 및 일용근로자[명]","명","63","200","0","15","32",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","200~299인","자영업자[명]","명","0","0","0","0","0",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","200~299인","상용근로자[명]","명","211","0","0","236","0",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","200~299인","임시 및 일용근로자[명]","명","0","0","0","1","0",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","300~499인","자영업자[명]","명","0","0","0","0","0",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","300~499인","무급가족 및 기타종사자[명]","명","0","0","1","1","0",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","300~499인","상용근로자[명]","명","638","754","326","319","102",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","300~499인","임시 및 일용근로자[명]","명","418","322","348","0","342",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","500~999인","자영업자[명]","명","0","0","0","0","0",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","500~999인","상용근로자[명]","명","594","1120","0","521","0",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","500~999인","임시 및 일용근로자[명]","명","603","0","0","0","0",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1000인이상","자영업자[명]","명","0","0","0","0","0",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1000인이상","상용근로자[명]","명","892","892","892","892","1221",
"남구","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1000인이상","임시 및 일용근로자[명]","명","1019","1019","1019","1019","0",
"남구","P.교육 서비스업(85)","전규모","자영업자[명]","명","156","147","96","72","86",
"남구","P.교육 서비스업(85)","전규모","무급가족 및 기타종사자[명]","명","150","469","174","115","159",
"남구","P.교육 서비스업(85)","전규모","상용근로자[명]","명","2527","2315","2155","1909","2499",
"남구","P.교육 서비스업(85)","전규모","임시 및 일용근로자[명]","명","260","396","442","664","299",
"남구","P.교육 서비스업(85)","1~4인","자영업자[명]","명","108","106","70","54","63",
"남구","P.교육 서비스업(85)","1~4인","무급가족 및 기타종사자[명]","명","19","26","8","15","13",
"남구","P.교육 서비스업(85)","1~4인","상용근로자[명]","명","185","169","129","138","156",
"남구","P.교육 서비스업(85)","1~4인","임시 및 일용근로자[명]","명","88","88","37","25","22",
"남구","P.교육 서비스업(85)","5~9인","자영업자[명]","명","40","29","21","13","18",
"남구","P.교육 서비스업(85)","5~9인","무급가족 및 기타종사자[명]","명","28","25","38","18","30",
"남구","P.교육 서비스업(85)","5~9인","상용근로자[명]","명","165","154","166","162","136",
"남구","P.교육 서비스업(85)","5~9인","임시 및 일용근로자[명]","명","83","77","49","28","31",
"남구","P.교육 서비스업(85)","10~29인","자영업자[명]","명","8","12","5","5","5",
"남구","P.교육 서비스업(85)","10~29인","무급가족 및 기타종사자[명]","명","15","46","26","45","42",
"남구","P.교육 서비스업(85)","10~29인","상용근로자[명]","명","281","307","247","251","303",
"남구","P.교육 서비스업(85)","10~29인","임시 및 일용근로자[명]","명","30","64","18","26","36",
"남구","P.교육 서비스업(85)","30~49인","자영업자[명]","명","0","0","0","0","0",
"남구","P.교육 서비스업(85)","30~49인","무급가족 및 기타종사자[명]","명","0","0","35","37","0",
"남구","P.교육 서비스업(85)","30~49인","상용근로자[명]","명","137","45","1","3","0",
"남구","P.교육 서비스업(85)","30~49인","임시 및 일용근로자[명]","명","23","0","0","0","0",
"남구","P.교육 서비스업(85)","50~99인","자영업자[명]","명","0","0","0","0","0",
"남구","P.교육 서비스업(85)","50~99인","무급가족 및 기타종사자[명]","명","88","92","67","0","74",
"남구","P.교육 서비스업(85)","50~99인","상용근로자[명]","명","736","836","771","649","840",
"남구","P.교육 서비스업(85)","50~99인","임시 및 일용근로자[명]","명","16","101","54","11","52",
"남구","P.교육 서비스업(85)","100~199인","자영업자[명]","명","0","0","0","0","0",
"남구","P.교육 서비스업(85)","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","P.교육 서비스업(85)","100~199인","상용근로자[명]","명","493","301","324","412","407",
"남구","P.교육 서비스업(85)","100~199인","임시 및 일용근로자[명]","명","0","66","49","76","22",
"남구","P.교육 서비스업(85)","200~299인","자영업자[명]","명","0","0","0","0","0",
"남구","P.교육 서비스업(85)","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","P.교육 서비스업(85)","200~299인","상용근로자[명]","명","0","224","224","0","0",
"남구","P.교육 서비스업(85)","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","P.교육 서비스업(85)","300~499인","자영업자[명]","명","0","0","0","0","0",
"남구","P.교육 서비스업(85)","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"남구","P.교육 서비스업(85)","300~499인","상용근로자[명]","명","0","0","0","0","0",
"남구","P.교육 서비스업(85)","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"남구","P.교육 서비스업(85)","500~999인","자영업자[명]","명","0","0","0","0","0",
"남구","P.교육 서비스업(85)","500~999인","무급가족 및 기타종사자[명]","명","0","280","0","0","0",
"남구","P.교육 서비스업(85)","500~999인","상용근로자[명]","명","530","279","293","294","657",
"남구","P.교육 서비스업(85)","500~999인","임시 및 일용근로자[명]","명","20","0","235","498","136",
