"지역별(시/군/구)","산업분류별","규모별","항목","단위","2018 년","2019 년","2020 년","2021 년","2022 년",
"남구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"남구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","전체","전규모","사업체수[개]","개","18644","19606","16957","17776","17674",
"북구","전체","전규모","총종사자수_계[명]","명","124996","128336","110888","113769","115781",
"북구","전체","전규모","총종사자수_남자[명]","명","70391","72376","62710","63057","63365",
"북구","전체","전규모","총종사자수_여자[명]","명","54605","55960","48178","50712","52416",
"북구","전체","1~4인","사업체수[개]","개","11895","12773","11163","11846","11684",
"북구","전체","1~4인","총종사자수_계[명]","명","33361","35499","28535","30909","30568",
"북구","전체","1~4인","총종사자수_남자[명]","명","19405","20469","17307","18634","18425",
"북구","전체","1~4인","총종사자수_여자[명]","명","13956","15030","11228","12275","12143",
"북구","전체","5~9인","사업체수[개]","개","4536","4619","3789","3836","3842",
"북구","전체","5~9인","총종사자수_계[명]","명","29171","30309","23934","24156","24230",
"북구","전체","5~9인","총종사자수_남자[명]","명","16925","17922","13615","13737","13605",
"북구","전체","5~9인","총종사자수_여자[명]","명","12246","12387","10319","10419","10625",
"북구","전체","10~29인","사업체수[개]","개","1763","1770","1595","1705","1731",
"북구","전체","10~29인","총종사자수_계[명]","명","26777","27351","24367","26054","26309",
"북구","전체","10~29인","총종사자수_남자[명]","명","15173","15764","13876","14538","14296",
"북구","전체","10~29인","총종사자수_여자[명]","명","11604","11587","10491","11516","12013",
"북구","전체","30~49인","사업체수[개]","개","240","244","211","201","222",
"북구","전체","30~49인","총종사자수_계[명]","명","8962","9039","7814","7550","8178",
"북구","전체","30~49인","총종사자수_남자[명]","명","5148","4893","4006","3887","4039",
"북구","전체","30~49인","총종사자수_여자[명]","명","3814","4146","3808","3663","4139",
"북구","전체","50~99인","사업체수[개]","개","124","120","123","118","121",
"북구","전체","50~99인","총종사자수_계[명]","명","8464","8398","8352","8092","8420",
"북구","전체","50~99인","총종사자수_남자[명]","명","4571","4269","4034","3913","4072",
"북구","전체","50~99인","총종사자수_여자[명]","명","3893","4129","4318","4179","4348",
"북구","전체","100~199인","사업체수[개]","개","55","50","51","48","48",
"북구","전체","100~199인","총종사자수_계[명]","명","7166","7031","7369","6937","7017",
"북구","전체","100~199인","총종사자수_남자[명]","명","3654","3814","3789","3538","3593",
"북구","전체","100~199인","총종사자수_여자[명]","명","3512","3217","3580","3399","3424",
"북구","전체","200~299인","사업체수[개]","개","19","18","11","11","14",
"북구","전체","200~299인","총종사자수_계[명]","명","4396","4255","2652","2683","3417",
"북구","전체","200~299인","총종사자수_남자[명]","명","2205","2387","1592","1320","1766",
"북구","전체","200~299인","총종사자수_여자[명]","명","2191","1868","1060","1363","1651",
"북구","전체","300~499인","사업체수[개]","개","8","8","9","5","7",
"북구","전체","300~499인","총종사자수_계[명]","명","2863","2953","3325","1721","2657",
"북구","전체","300~499인","총종사자수_남자[명]","명","1399","1417","1988","711","1367",
"북구","전체","300~499인","총종사자수_여자[명]","명","1464","1536","1337","1010","1290",
"북구","전체","500~999인","사업체수[개]","개","2","3","4","5","4",
"북구","전체","500~999인","총종사자수_계[명]","명","1455","2232","2626","3383","2589",
"북구","전체","500~999인","총종사자수_남자[명]","명","964","1108","1936","2127","1510",
"북구","전체","500~999인","총종사자수_여자[명]","명","491","1124","690","1256","1079",
"북구","전체","1000인이상","사업체수[개]","개","2","1","1","1","1",
"북구","전체","1000인이상","총종사자수_계[명]","명","2381","1269","1914","2284","2396",
"북구","전체","1000인이상","총종사자수_남자[명]","명","947","333","567","652","692",
"북구","전체","1000인이상","총종사자수_여자[명]","명","1434","936","1347","1632","1704",
"북구","A.농업, 임업 및 어업(01~03)","전규모","사업체수[개]","개","2","3","3","4","6",
"북구","A.농업, 임업 및 어업(01~03)","전규모","총종사자수_계[명]","명","139","188","172","148","158",
"북구","A.농업, 임업 및 어업(01~03)","전규모","총종사자수_남자[명]","명","109","146","134","125","124",
"북구","A.농업, 임업 및 어업(01~03)","전규모","총종사자수_여자[명]","명","30","42","38","23","34",
"북구","A.농업, 임업 및 어업(01~03)","1~4인","사업체수[개]","개","1","2","1","3","5",
"북구","A.농업, 임업 및 어업(01~03)","1~4인","총종사자수_계[명]","명","1","4","1","6","12",
"북구","A.농업, 임업 및 어업(01~03)","1~4인","총종사자수_남자[명]","명","1","2","1","5","7",
"북구","A.농업, 임업 및 어업(01~03)","1~4인","총종사자수_여자[명]","명","0","2","0","1","5",
"북구","A.농업, 임업 및 어업(01~03)","5~9인","사업체수[개]","개","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","5~9인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","5~9인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","5~9인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","10~29인","사업체수[개]","개","0","0","1","0","0",
"북구","A.농업, 임업 및 어업(01~03)","10~29인","총종사자수_계[명]","명","0","0","11","0","0",
"북구","A.농업, 임업 및 어업(01~03)","10~29인","총종사자수_남자[명]","명","0","0","6","0","0",
"북구","A.농업, 임업 및 어업(01~03)","10~29인","총종사자수_여자[명]","명","0","0","5","0","0",
"북구","A.농업, 임업 및 어업(01~03)","30~49인","사업체수[개]","개","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","30~49인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","30~49인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","30~49인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","50~99인","사업체수[개]","개","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","50~99인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","50~99인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","50~99인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","100~199인","사업체수[개]","개","1","1","1","1","1",
"북구","A.농업, 임업 및 어업(01~03)","100~199인","총종사자수_계[명]","명","138","184","160","142","146",
"북구","A.농업, 임업 및 어업(01~03)","100~199인","총종사자수_남자[명]","명","108","144","127","120","117",
"북구","A.농업, 임업 및 어업(01~03)","100~199인","총종사자수_여자[명]","명","30","40","33","22","29",
"북구","A.농업, 임업 및 어업(01~03)","200~299인","사업체수[개]","개","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","200~299인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","200~299인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","200~299인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","300~499인","사업체수[개]","개","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","300~499인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","300~499인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","300~499인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","500~999인","사업체수[개]","개","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","500~999인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","500~999인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","500~999인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","1000인이상","사업체수[개]","개","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","A.농업, 임업 및 어업(01~03)","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","전규모","사업체수[개]","개","0","0","0","0","0",
"북구","B.광업(05~08)","전규모","총종사자수_계[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","전규모","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","전규모","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","1~4인","사업체수[개]","개","0","0","0","0","0",
"북구","B.광업(05~08)","1~4인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","1~4인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","1~4인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","5~9인","사업체수[개]","개","0","0","0","0","0",
"북구","B.광업(05~08)","5~9인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","5~9인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","5~9인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","10~29인","사업체수[개]","개","0","0","0","0","0",
"북구","B.광업(05~08)","10~29인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","10~29인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","10~29인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","30~49인","사업체수[개]","개","0","0","0","0","0",
"북구","B.광업(05~08)","30~49인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","30~49인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","30~49인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","50~99인","사업체수[개]","개","0","0","0","0","0",
"북구","B.광업(05~08)","50~99인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","50~99인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","50~99인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","100~199인","사업체수[개]","개","0","0","0","0","0",
"북구","B.광업(05~08)","100~199인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","100~199인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","100~199인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","200~299인","사업체수[개]","개","0","0","0","0","0",
"북구","B.광업(05~08)","200~299인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","200~299인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","200~299인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","300~499인","사업체수[개]","개","0","0","0","0","0",
"북구","B.광업(05~08)","300~499인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","300~499인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","300~499인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","500~999인","사업체수[개]","개","0","0","0","0","0",
"북구","B.광업(05~08)","500~999인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","500~999인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","500~999인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","1000인이상","사업체수[개]","개","0","0","0","0","0",
"북구","B.광업(05~08)","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","B.광업(05~08)","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","C.제조업(10~34)","전규모","사업체수[개]","개","4939","4905","4396","4459","4307",
"북구","C.제조업(10~34)","전규모","총종사자수_계[명]","명","30627","29572","25662","25310","25017",
"북구","C.제조업(10~34)","전규모","총종사자수_남자[명]","명","21747","20946","18468","18009","17846",
"북구","C.제조업(10~34)","전규모","총종사자수_여자[명]","명","8880","8626","7194","7301","7171",
"북구","C.제조업(10~34)","1~4인","사업체수[개]","개","2921","2902","2757","2879","2727",
"북구","C.제조업(10~34)","1~4인","총종사자수_계[명]","명","8618","8457","7535","7738","7430",
"북구","C.제조업(10~34)","1~4인","총종사자수_남자[명]","명","6358","6174","5736","5802","5578",
"북구","C.제조업(10~34)","1~4인","총종사자수_여자[명]","명","2260","2283","1799","1936","1852",
"북구","C.제조업(10~34)","5~9인","사업체수[개]","개","1452","1445","1099","1028","1031",
"북구","C.제조업(10~34)","5~9인","총종사자수_계[명]","명","9693","9736","6995","6409","6486",
"북구","C.제조업(10~34)","5~9인","총종사자수_남자[명]","명","6920","7030","4960","4527","4518",
"북구","C.제조업(10~34)","5~9인","총종사자수_여자[명]","명","2773","2706","2035","1882","1968",
"북구","C.제조업(10~34)","10~29인","사업체수[개]","개","480","477","468","487","482",
"북구","C.제조업(10~34)","10~29인","총종사자수_계[명]","명","7309","7171","7002","7195","7010",
"북구","C.제조업(10~34)","10~29인","총종사자수_남자[명]","명","5037","5001","4904","4963","4877",
"북구","C.제조업(10~34)","10~29인","총종사자수_여자[명]","명","2272","2170","2098","2232","2133",
"북구","C.제조업(10~34)","30~49인","사업체수[개]","개","61","56","49","45","47",
"북구","C.제조업(10~34)","30~49인","총종사자수_계[명]","명","2260","2106","1789","1678","1717",
"북구","C.제조업(10~34)","30~49인","총종사자수_남자[명]","명","1516","1341","1183","1069","1136",
"북구","C.제조업(10~34)","30~49인","총종사자수_여자[명]","명","744","765","606","609","581",
"북구","C.제조업(10~34)","50~99인","사업체수[개]","개","18","21","19","15","16",
"북구","C.제조업(10~34)","50~99인","총종사자수_계[명]","명","1250","1426","1260","1014","1143",
"북구","C.제조업(10~34)","50~99인","총종사자수_남자[명]","명","838","951","845","716","836",
"북구","C.제조업(10~34)","50~99인","총종사자수_여자[명]","명","412","475","415","298","307",
"북구","C.제조업(10~34)","100~199인","사업체수[개]","개","5","3","3","3","2",
"북구","C.제조업(10~34)","100~199인","총종사자수_계[명]","명","646","466","497","467","384",
"북구","C.제조업(10~34)","100~199인","총종사자수_남자[명]","명","401","319","331","283","238",
"북구","C.제조업(10~34)","100~199인","총종사자수_여자[명]","명","245","147","166","184","146",
"북구","C.제조업(10~34)","200~299인","사업체수[개]","개","1","1","0","1","1",
"북구","C.제조업(10~34)","200~299인","총종사자수_계[명]","명","208","210","0","219","233",
"북구","C.제조업(10~34)","200~299인","총종사자수_남자[명]","명","125","130","0","136","130",
"북구","C.제조업(10~34)","200~299인","총종사자수_여자[명]","명","83","80","0","83","103",
"북구","C.제조업(10~34)","300~499인","사업체수[개]","개","0","0","0","0","0",
"북구","C.제조업(10~34)","300~499인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","C.제조업(10~34)","300~499인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","C.제조업(10~34)","300~499인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","C.제조업(10~34)","500~999인","사업체수[개]","개","1","0","1","1","1",
"북구","C.제조업(10~34)","500~999인","총종사자수_계[명]","명","643","0","584","590","614",
"북구","C.제조업(10~34)","500~999인","총종사자수_남자[명]","명","552","0","509","513","533",
"북구","C.제조업(10~34)","500~999인","총종사자수_여자[명]","명","91","0","75","77","81",
"북구","C.제조업(10~34)","1000인이상","사업체수[개]","개","0","0","0","0","0",
"북구","C.제조업(10~34)","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"북구","C.제조업(10~34)","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","C.제조업(10~34)","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","전규모","사업체수[개]","개","6","10","11","11","16",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","전규모","총종사자수_계[명]","명","268","268","351","295","284",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","전규모","총종사자수_남자[명]","명","190","201","269","204","199",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","전규모","총종사자수_여자[명]","명","78","67","82","91","85",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","1~4인","사업체수[개]","개","4","8","9","9","13",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","1~4인","총종사자수_계[명]","명","6","15","14","16","13",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","1~4인","총종사자수_남자[명]","명","4","11","12","12","13",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","1~4인","총종사자수_여자[명]","명","2","4","2","4","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","5~9인","사업체수[개]","개","1","1","1","1","2",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","5~9인","총종사자수_계[명]","명","5","5","5","5","11",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","5~9인","총종사자수_남자[명]","명","4","4","4","5","8",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","5~9인","총종사자수_여자[명]","명","1","1","1","0","3",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","10~29인","사업체수[개]","개","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","10~29인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","10~29인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","10~29인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","30~49인","사업체수[개]","개","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","30~49인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","30~49인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","30~49인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","50~99인","사업체수[개]","개","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","50~99인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","50~99인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","50~99인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","100~199인","사업체수[개]","개","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","100~199인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","100~199인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","100~199인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","200~299인","사업체수[개]","개","1","1","0","1","1",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","200~299인","총종사자수_계[명]","명","257","248","0","274","260",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","200~299인","총종사자수_남자[명]","명","182","186","0","187","178",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","200~299인","총종사자수_여자[명]","명","75","62","0","87","82",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","300~499인","사업체수[개]","개","0","0","1","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","300~499인","총종사자수_계[명]","명","0","0","332","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","300~499인","총종사자수_남자[명]","명","0","0","253","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","300~499인","총종사자수_여자[명]","명","0","0","79","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","500~999인","사업체수[개]","개","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","500~999인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","500~999인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","500~999인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","1000인이상","사업체수[개]","개","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","D.전기, 가스, 증기 및 공기 조절 공급업(35)","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","전규모","사업체수[개]","개","34","37","37","38","43",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","전규모","총종사자수_계[명]","명","335","333","347","374","656",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","전규모","총종사자수_남자[명]","명","282","277","291","324","515",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","전규모","총종사자수_여자[명]","명","53","56","56","50","141",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","1~4인","사업체수[개]","개","19","22","21","21","24",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","1~4인","총종사자수_계[명]","명","41","43","47","41","42",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","1~4인","총종사자수_남자[명]","명","31","28","37","34","32",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","1~4인","총종사자수_여자[명]","명","10","15","10","7","10",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","5~9인","사업체수[개]","개","5","6","8","6","6",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","5~9인","총종사자수_계[명]","명","34","42","54","38","38",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","5~9인","총종사자수_남자[명]","명","27","29","45","30","31",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","5~9인","총종사자수_여자[명]","명","7","13","9","8","7",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","10~29인","사업체수[개]","개","8","7","6","9","10",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","10~29인","총종사자수_계[명]","명","143","139","126","161","188",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","10~29인","총종사자수_남자[명]","명","129","124","110","146","164",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","10~29인","총종사자수_여자[명]","명","14","15","16","15","24",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","30~49인","사업체수[개]","개","1","1","1","1","1",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","30~49인","총종사자수_계[명]","명","40","35","42","44","43",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","30~49인","총종사자수_남자[명]","명","32","33","34","35","34",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","30~49인","총종사자수_여자[명]","명","8","2","8","9","9",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","50~99인","사업체수[개]","개","1","1","1","1","1",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","50~99인","총종사자수_계[명]","명","77","74","78","90","77",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","50~99인","총종사자수_남자[명]","명","63","63","65","79","66",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","50~99인","총종사자수_여자[명]","명","14","11","13","11","11",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","100~199인","사업체수[개]","개","0","0","0","0","0",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","100~199인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","100~199인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","100~199인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","200~299인","사업체수[개]","개","0","0","0","0","1",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","200~299인","총종사자수_계[명]","명","0","0","0","0","268",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","200~299인","총종사자수_남자[명]","명","0","0","0","0","188",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","200~299인","총종사자수_여자[명]","명","0","0","0","0","80",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","300~499인","사업체수[개]","개","0","0","0","0","0",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","300~499인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","300~499인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","300~499인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","500~999인","사업체수[개]","개","0","0","0","0","0",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","500~999인","총종사자수_계[명]","명","0","0","0","0","0",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","500~999인","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","500~999인","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","1000인이상","사업체수[개]","개","0","0","0","0","0",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"북구","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"북구","F.건설업(41~42)","전규모","사업체수[개]","개","886","930","740","846","855",
"북구","F.건설업(41~42)","전규모","총종사자수_계[명]","명","9175","9760","7347","7241","6737",
"북구","F.건설업(41~42)","전규모","총종사자수_남자[명]","명","7767","8312","6246","6119","5655",
"북구","F.건설업(41~42)","전규모","총종사자수_여자[명]","명","1408","1448","1101","1122","1082",
"북구","F.건설업(41~42)","1~4인","사업체수[개]","개","376","382","347","446","466",
"북구","F.건설업(41~42)","1~4인","총종사자수_계[명]","명","1096","1100","901","1201","1247",
"북구","F.건설업(41~42)","1~4인","총종사자수_남자[명]","명","883","902","714","965","997",
"북구","F.건설업(41~42)","1~4인","총종사자수_여자[명]","명","213","198","187","236","250",
