follower_id,followee_id
377086768,915360959010504704
776070518025977856,2802232084
43832070,15442853
3110393239,14584456
14584456,818847599998410752
14584456,1059584832081182720
432091622,928812125153193984
928812125153193984,975542498658570240
928812125153193984,1072901470272479232
928812125153193984,930516645990281218
928812125153193984,804714190564945921
928812125153193984,1045717210524573696
928812125153193984,931399520352694272
928812125153193984,1018696571603410945
928812125153193984,4840694076
928812125153193984,910976907470139392
928812125153193984,827682595072856065
928812125153193984,3228115481
928812125153193984,937727419997290496
738111881911644160,2916420628
14461721,2916420628
1085374855699226624,2916420628
1176567558868103168,2916420628
1162400018164142080,2916420628
47774753,2916420628
1135807337011265537,2916420628
859520057428324352,2916420628
817482630425739264,2916420628
1105955804648259586,2916420628
28659603,2916420628
311476854,2916420628
967488893925945349,2916420628
1067297078986997761,2916420628
1038137892256854018,2916420628
97574091,2916420628
68964940,2916420628
56438234,2916420628
53553344,2916420628
1012892486077960193,2916420628
1006151699709550592,2916420628
957830946429915136,2916420628
15019405,2916420628
7217012,2916420628
62162812,2916420628
4925854301,2916420628
70892712,2916420628
1071629592,2916420628
26189923,2916420628
3183918071,2916420628
877878979956551680,2916420628
2957626230,2916420628
866557298222694402,2916420628
870842211587375105,2916420628
4190013441,2916420628
14507734,2916420628
855020068660490240,2916420628
845421155834056708,2916420628
20494108,2916420628
489049552,2916420628
816581889943158786,2916420628
758501406219333634,2916420628
36008569,2916420628
809510555740413953,2916420628
800766765554798593,2916420628
795375313840640000,2916420628
391969993,2916420628
786641479917772801,2916420628
777973802064117760,2916420628
780181374724481024,2916420628
779234915913048064,2916420628
775503154871803905,2916420628
771275465533239296,2916420628
23080051,2916420628
753734457778171905,2916420628
763786846102958081,2916420628
25307712,2916420628
709465610330226688,2916420628
735735626,2916420628
750186884974800896,2916420628
320306110,2916420628
745369358340259843,2916420628
738449257020194816,2916420628
710384712758341633,2916420628
30813305,2916420628
1031965927,2916420628
2743027520,2916420628
718947624720596992,2916420628
2969193063,2916420628
703548961991208960,2916420628
35293768,2916420628
701918667395588096,2916420628
4879345631,2916420628
2228594305,2916420628
535767863,2916420628
1478876581,2916420628
352505498,2916420628
921247496,2916420628
3110393239,2916420628
3110199072,2916420628
3096677539,2916420628
481697815,2916420628
2901866010,2916420628
108459046,2916420628
1030010149,2916420628
2876253887,2916420628
2916420628,867398379202121728
2916420628,870842211587375105
2916420628,3183918071
2916420628,816581889943158786
2916420628,745369358340259843
2916420628,809510555740413953
2916420628,1478876581
2916420628,780181374724481024
2916420628,709465610330226688
2916420628,753734457778171905
2916420628,718947624720596992
2916420628,737807058393661441
2916420628,738449257020194816
2916420628,2969193063
2916420628,489049552
2916420628,713779973241352192
2916420628,3783185433
2916420628,233461808
2916420628,2340346936
2916420628,4925854301
2916420628,535767863
2916420628,701918667395588096
2916420628,3110393239
2916420628,352505498
2916420628,3096677539
2916420628,2901866010
2916420628,30813305
2916420628,2876253887
2916420628,1385024064
2916420628,1031965927
2916420628,550596607
2916420628,1018941763
2916420628,1231324314
2916420628,1043334018
2916420628,320306110
2916420628,1030010149
2916420628,740687389
2898904790,4274454494
4274454494,219307330
34809486,43817632
739320178241077248,43817632
25941582,43817632
6398152,43817632
33306325,43817632
43817632,34809486
43817632,13593692
43817632,949510956358471680
43817632,29845061
43817632,320306110
43817632,858964272939802624
43817632,709465610330226688
43817632,718947624720596992
43817632,809510555740413953
43817632,739320178241077248
43817632,377700159
43817632,293700996
43817632,474060574
43817632,6398152
43817632,33306325
1054886373520367616,1000151565855023104
260835663,1000151565855023104
1104967108016918528,1000151565855023104
23527067,1000151565855023104
1016060366885879811,1000151565855023104
978026769260449792,1000151565855023104
3250993322,1000151565855023104
1013978289902415872,1000151565855023104
868692494799716352,1000151565855023104
1008047515713732608,1000151565855023104
18288858,1000151565855023104
946635544838246400,1000151565855023104
1000151565855023104,1052594287383216128
1000151565855023104,1008047515713732608
1000151565855023104,260835663
1000151565855023104,1104967108016918528
1000151565855023104,978026769260449792
1000151565855023104,3250993322
1000151565855023104,1013978289902415872
1000151565855023104,868692494799716352
1000151565855023104,18288858
1000151565855023104,4042470256
3521059572,122006125
310976242,74733407
440729475,1042965821474013185
1042965821474013185,440729475
3001104808,2863594436
137019680,2863594436
2863594436,43484498
2863594436,3001104808
2863594436,137019680
967383515376619520,946232522089881601
967383515376619520,963103319920177153
16631665,534903360
742779362890645504,534903360
22416482,534903360
3723504255,534903360
871351672961982464,534903360
1039333611642740743,534903360
2657724193,534903360
748182943009546241,534903360
2957929346,534903360
117241601,534903360
26086616,534903360
2569929450,534903360
3387427707,534903360
503635440,534903360
15862472,534903360
459652424,534903360
534903360,742779362890645504
534903360,3723504255
534903360,503635440
534903360,34117310
534903360,459652424
534903360,930441667
534903360,574739149
165498315,1733986562
1733986562,165498315
953661091229372418,899005290028433410
953661091229372418,727633410575970306
137298948,885502111
361460084,885502111
885502111,361460084
15395054,21940452
285197303,267485701
285197303,295
1038226543,2293805898
4879194591,2293805898
75553682,2293805898
6291962,2293805898
177321814,2293805898
293700996,2293805898
1380361633,2293805898
2293805898,4879194591
2293805898,177321814
2293805898,149203194
2293805898,293700996
2293805898,1380361633
6398152,294106483
294106483,6398152
294106483,14632632
1077249590552813568,2657724193
764482308074246145,2657724193
1168276152,2657724193
898140553946177536,2657724193
1380361633,2657724193
4766586919,2657724193
2388444205,2657724193
1035710430,2657724193
800740202541031424,2657724193
961337251144716288,2657724193
1242682988,2657724193
22590209,2657724193
37744204,2657724193
836221747,2657724193
1012048660769705991,2657724193
786014849918787584,2657724193
997937966998851584,2657724193
2657724193,22150405
2657724193,947748325708754945
2657724193,373747588
2657724193,764482308074246145
2657724193,1077249590552813568
2657724193,898140553946177536
2657724193,1380361633
2657724193,2391204399
2657724193,4766586919
2657724193,2388444205
2657724193,1124886360345731074
2657724193,1035710430
2657724193,800740202541031424
2657724193,846875235093794817
2657724193,961337251144716288
2657724193,49617368
2657724193,503635440
2657724193,459652424
2657724193,574739149
2657724193,1168276152
2657724193,1242682988
2657724193,22590209
2657724193,836221747
2657724193,1012048660769705991
2657724193,37744204
2657724193,786014849918787584
2657724193,997937966998851584
2657724193,930441667
2657724193,34117310
320746821,126717954
22748523,50305181
14022822,50305181
50305181,22748523
778933753150251008,707279034535780352
1380361633,707279034535780352
88221655,707279034535780352
15975341,707279034535780352
103846480,707279034535780352
300615384,707279034535780352
1589744360,707279034535780352
707279034535780352,778933753150251008
707279034535780352,88221655
707279034535780352,1343086021
707279034535780352,15975341
707279034535780352,103846480
707279034535780352,1589744360
1159020169659920385,1062168526855831553
2193010483,1062168526855831553
720406682753449985,1062168526855831553
829376146068234240,1062168526855831553
22416482,1062168526855831553
1062168526855831553,829376146068234240
1062168526855831553,22416482
1062168526855831553,978390884025798657
1062168526855831553,2193010483
1062168526855831553,2983412871
1062168526855831553,336961024
386530333,26253762
386530333,213191740
386530333,277309517
865683575991095296,990907858635063297
411857689,990907858635063297
950765113211957249,1046355508846841856
14369959,1046355508846841856
16631665,1046355508846841856
898140553946177536,1046355508846841856
1380361633,1046355508846841856
786014849918787584,1046355508846841856
492417449,1046355508846841856
1159020169659920385,1046355508846841856
220760593,1046355508846841856
1035710430,1046355508846841856
4766586919,1046355508846841856
1054709493337153536,1046355508846841856
103846480,1046355508846841856
2388444205,1046355508846841856
1589744360,1046355508846841856
997937966998851584,1046355508846841856
1615993536,1046355508846841856
1046355508846841856,950765113211957249
1046355508846841856,3271236066
1046355508846841856,14369959
1046355508846841856,16631665
1046355508846841856,898140553946177536
1046355508846841856,1380361633
1046355508846841856,786014849918787584
1046355508846841856,1898696725
1046355508846841856,492417449
1046355508846841856,220760593
1046355508846841856,1035710430
1046355508846841856,1057596327515828225
1046355508846841856,1159020169659920385
1046355508846841856,4766586919
1046355508846841856,1054709493337153536
1046355508846841856,4396259302
1046355508846841856,103846480
1046355508846841856,2388444205
1046355508846841856,1124886360345731074
1046355508846841856,965472515333136384
1046355508846841856,1589744360
1046355508846841856,997937966998851584
1046355508846841856,1615993536
936977872681603073,722885865475694592
956425975,722885865475694592
16263718,722885865475694592
187025357,722885865475694592
2259444385,722885865475694592
3048582455,722885865475694592
203878228,722885865475694592
2405799552,722885865475694592
1104169646,722885865475694592
588451166,722885865475694592
1720598060,722885865475694592
219582267,722885865475694592
722885865475694592,219582267
103846480,26086616
833047704217333761,26086616
1128366296,26086616
1589744360,26086616
135251922,26086616
2743027520,26086616
1018799674726277120,26086616
1380361633,26086616
26086616,1898696725
26086616,3273807085
26086616,925567889695965186
26086616,2601673909
26086616,103846480
26086616,972495894733049860
26086616,777263289122205696
26086616,57352139
26086616,1343086021
26086616,833047704217333761
26086616,1128366296
26086616,135251922
26086616,753350776051728384
26086616,1589744360
26086616,2743027520
26086616,19017772
26086616,1018799674726277120
26086616,243446713
26086616,5116011
26086616,832031373695315969
26086616,1380361633
908385716828344321,2484539113
2484539113,2169837887
2484539113,387055923
2484539113,414658522
2484539113,710301110607675392
2484539113,908385716828344321
2484539113,798355129
2484539113,465210001
2484539113,377957960
2484539113,881674711
2484539113,2995814304
2484539113,1316377478
2484539113,3414833124
2484539113,393985858
2484539113,769202089394339842
18353495,16949927
34809486,16949927
15082762,16949927
16949927,63703494
16949927,34809486
16949927,1955724727
16949927,15082762
6941462,2852935292
2852935292,6941462
40849223,934161019
285144044,934161019
21917172,934161019
60627864,934161019
934161019,20529265
934161019,297321717
934161019,40849223
934161019,285144044
934161019,21917172
934161019,60627864
89080689,99257968
99257968,89080689
160238168,14326244
27077522,14326244
614797247,14326244
46970523,14326244
19663219,14326244
16399114,14326244
14318796,14326244
14326244,160238168
14326244,27077522
14326244,614797247
14326244,19663219
14326244,16399114
14326244,14318796
14326244,7885362
2473201340,20567249
2568302312,20567249
17207272,20567249
132266507,20567249
20567249,782760354480791552
20567249,2473201340
20567249,2568302312
20567249,17207272
20567249,132266507
23527067,70137352
1176906397,70137352
284868921,70137352
64603145,70137352
36034967,70137352
70137352,23527067
70137352,284868921
70137352,34117310
1263349326,279897430
881303585044254720,42324677
408968114,42324677
829376146068234240,42324677
858964272939802624,42324677
3179207023,42324677
1037436455373729798,42324677
4503185674,42324677
2445094194,42324677
2957929346,42324677
1020879985,42324677
3122145642,42324677
3290164491,42324677
382271480,42324677
717130667520208896,42324677
30024957,42324677
740056932,42324677
3310224224,42324677
121038845,42324677
2485626030,42324677
42324677,3090436349
42324677,978390884025798657
42324677,858964272939802624
42324677,1037436455373729798
42324677,234881599
42324677,1176906397
42324677,574739149
42324677,908290181962354688
42324677,2957929346
42324677,1020879985
42324677,3290164491
42324677,717130667520208896
42324677,2445094194
42324677,5116011
42324677,30024957
42324677,3310224224
42324677,740056932
42324677,333955253
42324677,2485626030
42324677,121038845
42324677,34117310
83932539,43652944
43652944,432093
370508825,239943490
239943490,729523837910417409
239943490,502567862
239943490,370508825
239943490,13034752
239943490,54606250
239943490,573130390
239943490,160204867
239943490,197237126
90850399,46007836
29639414,46007836
162335135,46007836
46007836,90850399
46007836,41410173
46007836,29639414
46007836,162335135
46970523,50633103
46970523,18163771
46970523,138617239
46970523,1291770157
620151628,144087733
728524850197729280,144087733
42417331,144087733
145313794,144087733
39730831,144087733
144087733,1164751360539017223
144087733,620151628
144087733,145313794
144087733,39730831
144087733,173036759
144087733,316830145
144087733,30854576
1614883178,950765113211957249
814093748498038784,950765113211957249
1097062741431517184,950765113211957249
50130164,950765113211957249
1615993536,950765113211957249
37744204,950765113211957249
103846480,950765113211957249
1111774676378943488,950765113211957249
1102759262156054528,950765113211957249
1547064248,950765113211957249
1898696725,950765113211957249
341766982,950765113211957249
836221747,950765113211957249
898140553946177536,950765113211957249
870099994153496576,950765113211957249
918543786623545344,950765113211957249
997937966998851584,950765113211957249
1032306215928385536,950765113211957249
869733510256369664,950765113211957249
1083510779507142656,950765113211957249
950765113211957249,814093748498038784
950765113211957249,1614883178
950765113211957249,1097062741431517184
950765113211957249,1615993536
950765113211957249,50130164
950765113211957249,37744204
950765113211957249,103846480
950765113211957249,1111774676378943488
950765113211957249,1102759262156054528
950765113211957249,1547064248
950765113211957249,1898696725
950765113211957249,341766982
950765113211957249,836221747
950765113211957249,898140553946177536
950765113211957249,870099994153496576
950765113211957249,918543786623545344
950765113211957249,997937966998851584
950765113211957249,1032306215928385536
950765113211957249,869733510256369664
950765113211957249,1083510779507142656
54396646,30780225
17013045,30780225
30780225,54396646
30780225,17013045
1080141636,964261563921305600
17329654,964261563921305600
1026975602882932737,964261563921305600
946635544838246400,964261563921305600
978026769260449792,964261563921305600
30767630,964261563921305600
1002648904213630976,964261563921305600
973522926178918400,964261563921305600
996171846822199296,964261563921305600
964261563921305600,17329654
964261563921305600,1026975602882932737
964261563921305600,4042470256
964261563921305600,946635544838246400
964261563921305600,978026769260449792
964261563921305600,30767630
964261563921305600,1002648904213630976
964261563921305600,973522926178918400
964261563921305600,996171846822199296
964261563921305600,919754576164720642
727451451329380352,763786846102958081
16522603,763786846102958081
1043840444508098560,763786846102958081
1038137892256854018,763786846102958081
958436479293952000,763786846102958081
1014319024199651333,763786846102958081
1012892486077960193,763786846102958081
886246243114115075,763786846102958081
2466268460,763786846102958081
3110393239,763786846102958081
769250851,763786846102958081
2272527997,763786846102958081
2743027520,763786846102958081
852051198043496448,763786846102958081
40689653,763786846102958081
19198174,763786846102958081
17335247,763786846102958081
845421155834056708,763786846102958081
3016308268,763786846102958081
3183918071,763786846102958081
816581889943158786,763786846102958081
2929007637,763786846102958081
758501406219333634,763786846102958081
2228594305,763786846102958081
777973802064117760,763786846102958081
778999226994876416,763786846102958081
481697815,763786846102958081
2986002810,763786846102958081
709465610330226688,763786846102958081
18400978,763786846102958081
763786846102958081,1014319024199651333
763786846102958081,2969193063
763786846102958081,1012892486077960193
763786846102958081,799903520375865344
763786846102958081,2466268460
763786846102958081,886246243114115075
763786846102958081,2272527997
763786846102958081,2929007637
763786846102958081,2743027520
763786846102958081,822184371020918785
763786846102958081,4190013441
763786846102958081,809838661768515584
763786846102958081,865040700894662656
763786846102958081,19198174
763786846102958081,17335247
763786846102958081,16206631
763786846102958081,18817351
763786846102958081,3273807085
763786846102958081,845421155834056708
763786846102958081,703548961991208960
763786846102958081,745369358340259843
763786846102958081,718947624720596992
763786846102958081,805304640472371200
763786846102958081,800766765554798593
763786846102958081,795375313840640000
763786846102958081,809510555740413953
763786846102958081,738449257020194816
763786846102958081,3016308268
763786846102958081,1030010149
763786846102958081,727451451329380352
763786846102958081,758501406219333634
763786846102958081,786641479917772801
763786846102958081,778999226994876416
763786846102958081,771275465533239296
763786846102958081,777973802064117760
763786846102958081,709465610330226688
763786846102958081,1043334018
763786846102958081,22844942
763786846102958081,18400978
763786846102958081,3783185433
763786846102958081,713779973241352192
763786846102958081,481697815
763786846102958081,95725123
763786846102958081,550596607
763786846102958081,2876253887
763786846102958081,233461808
763786846102958081,320306110
763786846102958081,3110393239
763786846102958081,192489287
763786846102958081,2347710324
763786846102958081,1149747402
763786846102958081,28968838
763786846102958081,15310950
763786846102958081,15442853
763786846102958081,352505498
763786846102958081,1692540656
763786846102958081,21272876
763786846102958081,6487812
763786846102958081,610163421
763786846102958081,547224190
763786846102958081,1385024064
763786846102958081,2376758281
763786846102958081,3183918071
763786846102958081,634568124
763786846102958081,1031965927
3271236066,930538690358726656
1057596327515828225,930538690358726656
17626223,930538690358726656
836221747,930538690358726656
1102759262156054528,930538690358726656
1109635163238162432,930538690358726656
997937966998851584,930538690358726656
1547064248,930538690358726656
2848105041,930538690358726656
103846480,930538690358726656
930538690358726656,3271236066
930538690358726656,1057596327515828225
930538690358726656,1089930985939046401
930538690358726656,1102759262156054528
930538690358726656,836221747
930538690358726656,17626223
930538690358726656,4396259302
930538690358726656,1109635163238162432
930538690358726656,997937966998851584
930538690358726656,1547064248
930538690358726656,2848105041
930538690358726656,103846480
1069687728432910342,30666782
46724382,30666782
103846480,30666782
927329180248928256,30666782
1112816199623008256,30666782
836221747,30666782
1057407144360763392,30666782
89784243,30666782
30666782,1069687728432910342
30666782,46724382
30666782,103846480
30666782,1112816199623008256
30666782,836221747
30666782,927329180248928256
30666782,1057407144360763392
30666782,89784243
41558369,1069911613552115713
2898904790,1069911613552115713
875419014448771072,1031965927
736984804122595329,796257487766712320
748681402238066688,881303585044254720
1020879985,881303585044254720
2743027520,881303585044254720
432080159,881303585044254720
857978868,881303585044254720
4766586919,881303585044254720
278230935,881303585044254720
881303585044254720,941353786261598208
881303585044254720,232241698
881303585044254720,3271236066
881303585044254720,961337251144716288
881303585044254720,748681402238066688
881303585044254720,1020879985
881303585044254720,2743027520
881303585044254720,432080159
881303585044254720,857978868
881303585044254720,4766586919
881303585044254720,278230935
786014849918787584,968840891883376640
1077249590552813568,968840891883376640
1083510779507142656,968840891883376640
1214886103,968840891883376640
2998182412,968840891883376640
1057596327515828225,968840891883376640
1898696725,968840891883376640
103846480,968840891883376640
40849223,968840891883376640
305408199,968840891883376640
1589744360,968840891883376640
1380361633,968840891883376640
968840891883376640,786014849918787584
968840891883376640,1077249590552813568
968840891883376640,1083510779507142656
968840891883376640,1214886103
968840891883376640,2998182412
968840891883376640,1057596327515828225
968840891883376640,1898696725
968840891883376640,103846480
968840891883376640,305408199
968840891883376640,40849223
968840891883376640,1589744360
968840891883376640,1380361633
492417449,1114951173537030144
3131133730,1114951173537030144
3271236066,1114951173537030144
1066196509295808512,1114951173537030144
1149488038206042114,1114951173537030144
103846480,1114951173537030144
1121945945682382848,1114951173537030144
1589744360,1114951173537030144
1380361633,1114951173537030144
1111774676378943488,1114951173537030144
1035710430,1114951173537030144
1057596327515828225,1114951173537030144
1114951173537030144,1898696725
1114951173537030144,14369959
1114951173537030144,3131133730
1114951173537030144,3271236066
1114951173537030144,492417449
1114951173537030144,1066196509295808512
1114951173537030144,1149488038206042114
1114951173537030144,103846480
1114951173537030144,1121945945682382848
1114951173537030144,1380361633
1114951173537030144,1589744360
1114951173537030144,1111774676378943488
1114951173537030144,1057596327515828225
1114951173537030144,1035710430
778999226994876416,777324182883360768
777324182883360768,778999226994876416
777324182883360768,799903520375865344
777324182883360768,738449257020194816
777324182883360768,1043334018
14461721,2272527997
1085374855699226624,2272527997
1176567558868103168,2272527997
1135807337011265537,2272527997
1099757142838530049,2272527997
976893592093458433,2272527997
311476854,2272527997
1038137892256854018,2272527997
68964940,2272527997
967488893925945349,2272527997
56438234,2272527997
1027906845950832642,2272527997
1012892486077960193,2272527997
53553344,2272527997
1006151699709550592,2272527997
70892712,2272527997
1071629592,2272527997
809510555740413953,2272527997
771275465533239296,2272527997
809838661768515584,2272527997
20494108,2272527997
738449257020194816,2272527997
1201571575,2272527997
816581889943158786,2272527997
718947624720596992,2272527997
758501406219333634,2272527997
1478876581,2272527997
800766765554798593,2272527997
795375313840640000,2272527997
786641479917772801,2272527997
773667327577579520,2272527997
780181374724481024,2272527997
2743027520,2272527997
775503154871803905,2272527997
320306110,2272527997
701918667395588096,2272527997
745369358340259843,2272527997
710384712758341633,2272527997
4879345631,2272527997
352505498,2272527997
3096677539,2272527997
3110393239,2272527997
3110199072,2272527997
3016308268,2272527997
1955724727,2272527997
1030010149,2272527997
481697815,2272527997
2272527997,1099757142838530049
2272527997,1027906845950832642
2272527997,3273807085
2272527997,1006151699709550592
2272527997,3183918071
2272527997,718947624720596992
2272527997,809510555740413953
2272527997,738449257020194816
2272527997,809838661768515584
2272527997,709465610330226688
2272527997,745369358340259843
2272527997,1031965927
2272527997,795375313840640000
2272527997,800766765554798593
2272527997,780181374724481024
2272527997,3110199072
2272527997,3016308268
2272527997,1030010149
2272527997,352505498
2272527997,481697815
2272527997,740687389
2272527997,1267219302
2272527997,320306110
799903520375865344,865082408042975232
865082408042975232,320306110
865082408042975232,799903520375865344
786014849918787584,2848105041
572064621,2848105041
1035710430,2848105041
717059913697112064,2848105041
103846480,2848105041
283293732,2848105041
2848105041,786014849918787584
2848105041,572064621
2848105041,1035710430
2848105041,717059913697112064
2848105041,103846480
2848105041,283293732
3854011516,739249146578620418
1380361633,739249146578620418
585883592,739249146578620418
252889200,739249146578620418
1128366296,739249146578620418
214137228,739249146578620418
930231747794567174,739249146578620418
1589744360,739249146578620418
927329180248928256,739249146578620418
103846480,739249146578620418
1342606891,739249146578620418
569348703,739249146578620418
266009369,739249146578620418
841939494463016961,739249146578620418
1242682988,739249146578620418
64603145,739249146578620418
2458024928,739249146578620418
739249146578620418,3854011516
739249146578620418,2183542329
739249146578620418,930441667
739249146578620418,740056932
739249146578620418,585883592
739249146578620418,34117310
739249146578620418,252889200
739249146578620418,1128366296
739249146578620418,1024357960083025920
739249146578620418,925567889695965186
739249146578620418,214137228
739249146578620418,957871795
739249146578620418,2391204399
739249146578620418,568570290
739249146578620418,930231747794567174
739249146578620418,927329180248928256
739249146578620418,1589744360
739249146578620418,373747588
739249146578620418,103846480
739249146578620418,1342606891
739249146578620418,569348703
739249146578620418,2167572314
739249146578620418,266009369
739249146578620418,841939494463016961
739249146578620418,12969182
739249146578620418,64603145
739249146578620418,574739149
739249146578620418,2458024928
739249146578620418,84164391
844168762945343488,153121073
972495894733049860,153121073
2704112210,153121073
729721187681501184,153121073
957871795,153121073
153121073,3273807085
153121073,972495894733049860
153121073,844168762945343488
153121073,2704112210
153121073,234881599
153121073,957871795
799903520375865344,795375313840640000
103846480,795375313840640000
1085374855699226624,795375313840640000
1159737129494339584,795375313840640000
1176567558868103168,795375313840640000
14461721,795375313840640000
1059584832081182720,795375313840640000
1162400018164142080,795375313840640000
817482630425739264,795375313840640000
1099757142838530049,795375313840640000
976893592093458433,795375313840640000
311476854,795375313840640000
56438234,795375313840640000
1019230891095322626,795375313840640000
1012892486077960193,795375313840640000
1006151699709550592,795375313840640000
20494108,795375313840640000
1876757454,795375313840640000
957830946429915136,795375313840640000
62162812,795375313840640000
24576876,795375313840640000
40434781,795375313840640000
892423635096526849,795375313840640000
809510555740413953,795375313840640000
3110393239,795375313840640000
1478876581,795375313840640000
771275465533239296,795375313840640000
738449257020194816,795375313840640000
703548961991208960,795375313840640000
718947624720596992,795375313840640000
709465610330226688,795375313840640000
805304640472371200,795375313840640000
775503154871803905,795375313840640000
745369358340259843,795375313840640000
816581889943158786,795375313840640000
800766765554798593,795375313840640000
778999226994876416,795375313840640000
2228594305,795375313840640000
3016308268,795375313840640000
795375313840640000,1267219302
795375313840640000,103846480
795375313840640000,1159737129494339584
795375313840640000,1162400018164142080
795375313840640000,2929007637
795375313840640000,1059584832081182720
795375313840640000,967488893925945349
795375313840640000,1099757142838530049
795375313840640000,957830946429915136
795375313840640000,799903520375865344
795375313840640000,1231324314
795375313840640000,703548961991208960
795375313840640000,738449257020194816
795375313840640000,800766765554798593
795375313840640000,805304640472371200
795375313840640000,809510555740413953
795375313840640000,709465610330226688
795375313840640000,718947624720596992
795375313840640000,778999226994876416
795375313840640000,1149747402
795375313840640000,745369358340259843
795375313840640000,3016308268
795375313840640000,3110199072
795375313840640000,481697815
795375313840640000,3110393239
795375313840640000,1030010149
795375313840640000,352505498
795375313840640000,771275465533239296
795375313840640000,320306110
198330867,20884000
492417449,20884000
898140553946177536,20884000
1051196616609271810,20884000
1083510779507142656,20884000
1898696725,20884000
103846480,20884000
523802018,20884000
800740202541031424,20884000
1001914350888681473,20884000
1057596327515828225,20884000
991246883350691845,20884000
1380361633,20884000
20884000,198330867
20884000,492417449
20884000,898140553946177536
20884000,1051196616609271810
20884000,1083510779507142656
20884000,1898696725
20884000,103846480
20884000,523802018
20884000,800740202541031424
20884000,1001914350888681473
20884000,1057596327515828225
20884000,991246883350691845
20884000,1380361633
311476854,248524701
248524701,320306110
311476854,3110199072
1085374855699226624,3110199072
1135807337011265537,3110199072
800766765554798593,3110199072
1038137892256854018,3110199072
1012892486077960193,3110199072
1006151699709550592,3110199072
957830946429915136,3110199072
852051198043496448,3110199072
3096677539,3110199072
745369358340259843,3110199072
775503154871803905,3110199072
816581889943158786,3110199072
2929007637,3110199072
3016308268,3110199072
1030010149,3110199072
3110393239,3110199072
3110199072,775503154871803905
3110199072,352505498
3110199072,2376758281
3110199072,547224190
3110199072,2929007637
3110199072,1043334018
3110199072,1030010149
3110199072,3016308268
3110199072,3110393239
3110199072,320306110
3110199072,740687389
1085374855699226624,1135807337011265537
1162400018164142080,1135807337011265537
1380361633,1135807337011265537
14461721,1135807337011265537
876657572417163264,1135807337011265537
1016060366885879811,1135807337011265537
957830946429915136,1135807337011265537
778999226994876416,1135807337011265537
1135807337011265537,1162400018164142080
1135807337011265537,1380361633
1135807337011265537,14461721
1135807337011265537,876657572417163264
1135807337011265537,970759099288764416
1135807337011265537,1012892486077960193
1135807337011265537,2929007637
1135807337011265537,1036077429050286081
1135807337011265537,1059584832081182720
1135807337011265537,1016060366885879811
1135807337011265537,3110393239
1135807337011265537,778999226994876416
1135807337011265537,320306110
1135807337011265537,805304640472371200
1135807337011265537,19017772
1135807337011265537,1030010149
1135807337011265537,481697815
1135807337011265537,957830946429915136
1135807337011265537,771275465533239296
1135807337011265537,718947624720596992
1135807337011265537,809510555740413953
1135807337011265537,140271577
1135807337011265537,1712831
1135807337011265537,294770211
1135807337011265537,745369358340259843
1135807337011265537,738449257020194816
1135807337011265537,799903520375865344
14461721,970759099288764416
957830946429915136,970759099288764416
14369959,970759099288764416
1085374855699226624,970759099288764416
16522603,970759099288764416
1380361633,883040075033870336
778999226994876416,883040075033870336
4114555223,883040075033870336
883040075033870336,991701181054398466
883040075033870336,1380361633
883040075033870336,805304640472371200
883040075033870336,778999226994876416
883040075033870336,111855780
883040075033870336,4114555223
392009371,207278934
736984804122595329,207278934
207278934,392009371
1199572638,2388444205
358508008,2388444205
14283356,2388444205
31196396,2388444205
1081364051853160448,2388444205
15522938,2388444205
318010123,2388444205
1029558119989301252,2388444205
1175158216495382528,2388444205
857978868,2388444205
4777224753,2388444205
1141136499368321024,2388444205
2388444205,15522938
2388444205,1141136499368321024
2388444205,925567889695965186
2388444205,181740470
2388444205,492417449
2388444205,1015348472977866752
2388444205,930912114721591297
2388444205,1121945945682382848
2388444205,1033820171167838209
2388444205,213158344
2388444205,2809628519
2388444205,3271236066
2388444205,814093748498038784
2388444205,961337251144716288
2388444205,1562182416
2388444205,1124886360345731074
2388444205,1053888936160854017
2388444205,37744204
2388444205,983952134851866624
2388444205,47053136
2388444205,103846480
2388444205,1615993536
2388444205,1105716817518100487
2388444205,261554094
2388444205,786014849918787584
2388444205,997937966998851584
2388444205,869733510256369664
2388444205,1114645347614318592
2388444205,1001627508691881985
2388444205,1035710430
2388444205,219199596
2388444205,1898696725
2388444205,817108791661621248
2388444205,947748325708754945
2388444205,1057596327515828225
2388444205,758417930
2388444205,836221747
2388444205,44366743
2388444205,1112816199623008256
2388444205,4396259302
730879565929779200,211284288
57855801,211284288
198330867,211284288
880799558028185600,211284288
233569637,211284288
27155018,211284288
211284288,233569637
211284288,27155018
3287083921,3260742578
76180040,3260742578
3254057005,3260742578
2768476408,3260742578
3260742578,3287083921
3260742578,76180040
3260742578,3254057005
3260742578,2768476408
443469553,3160547539
443469553,273935170
443469553,774875665
81592288,2832133914
34809486,2832133914
2832133914,81592288
2832133914,34809486
77317813,36590613
17010790,36590613
36590613,16998342
36590613,77317813
36590613,24708468
36590613,17425748
36590613,17010790
14075135,12748342
23527067,912900908555653120
1024583368921546753,912900908555653120
1569291246,912900908555653120
806532993808334848,912900908555653120
1100639837936177152,912900908555653120
999362187851370497,912900908555653120
50633103,912900908555653120
806605918800486401,912900908555653120
912900908555653120,50633103
912900908555653120,806532993808334848
912900908555653120,806605918800486401
912900908555653120,778933753150251008
3387427707,832031373695315969
857978868,832031373695315969
57352139,832031373695315969
714776461614252034,832031373695315969
22590209,832031373695315969
