"시도별(17개)","산업분류별","규모별","항목","단위","2018 년","2019 년","2020 년","2021 년","2022 년",
"대구광역시","금융 및 보험관련 서비스업","30~49인","총종사자수_남자[명]","명","697","847","419","526","578",
"대구광역시","금융 및 보험관련 서비스업","30~49인","총종사자수_여자[명]","명","1300","1624","1051","1113","1469",
"대구광역시","금융 및 보험관련 서비스업","50~99인","사업체수[개]","개","19","34","31","33","35",
"대구광역시","금융 및 보험관련 서비스업","50~99인","총종사자수_계[명]","명","1220","2285","1975","2110","2264",
"대구광역시","금융 및 보험관련 서비스업","50~99인","총종사자수_남자[명]","명","295","651","563","621","630",
"대구광역시","금융 및 보험관련 서비스업","50~99인","총종사자수_여자[명]","명","925","1634","1412","1489","1634",
"대구광역시","금융 및 보험관련 서비스업","100~199인","사업체수[개]","개","9","3","6","7","8",
"대구광역시","금융 및 보험관련 서비스업","100~199인","총종사자수_계[명]","명","1090","485","762","977","1109",
"대구광역시","금융 및 보험관련 서비스업","100~199인","총종사자수_남자[명]","명","182","117","105","192","262",
"대구광역시","금융 및 보험관련 서비스업","100~199인","총종사자수_여자[명]","명","908","368","657","785","847",
"대구광역시","금융 및 보험관련 서비스업","200~299인","사업체수[개]","개","2","2","2","1","1",
"대구광역시","금융 및 보험관련 서비스업","200~299인","총종사자수_계[명]","명","511","465","411","205","213",
"대구광역시","금융 및 보험관련 서비스업","200~299인","총종사자수_남자[명]","명","205","133","146","104","4",
"대구광역시","금융 및 보험관련 서비스업","200~299인","총종사자수_여자[명]","명","306","332","265","101","209",
"대구광역시","금융 및 보험관련 서비스업","300~499인","사업체수[개]","개","1","0","0","0","0",
"대구광역시","금융 및 보험관련 서비스업","300~499인","총종사자수_계[명]","명","318","0","0","0","0",
"대구광역시","금융 및 보험관련 서비스업","300~499인","총종사자수_남자[명]","명","65","0","0","0","0",
"대구광역시","금융 및 보험관련 서비스업","300~499인","총종사자수_여자[명]","명","253","0","0","0","0",
"대구광역시","금융 및 보험관련 서비스업","500~999인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","금융 및 보험관련 서비스업","500~999인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","금융 및 보험관련 서비스업","500~999인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","금융 및 보험관련 서비스업","500~999인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","금융 및 보험관련 서비스업","1000인이상","사업체수[개]","개","0","0","0","0","0",
"대구광역시","금융 및 보험관련 서비스업","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","금융 및 보험관련 서비스업","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","금융 및 보험관련 서비스업","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","L.부동산업(68)","전규모","사업체수[개]","개","3376","3817","3643","4075","4230",
"대구광역시","L.부동산업(68)","전규모","총종사자수_계[명]","명","19100","20482","17909","20081","19545",
"대구광역시","L.부동산업(68)","전규모","총종사자수_남자[명]","명","12198","13676","11885","13337","13056",
"대구광역시","L.부동산업(68)","전규모","총종사자수_여자[명]","명","6902","6806","6024","6744","6489",
"대구광역시","L.부동산업(68)","1~4인","사업체수[개]","개","2254","2613","2631","2928","3195",
"대구광역시","L.부동산업(68)","1~4인","총종사자수_계[명]","명","5202","5585","5223","6043","6025",
"대구광역시","L.부동산업(68)","1~4인","총종사자수_남자[명]","명","3295","3576","3421","3977","4025",
"대구광역시","L.부동산업(68)","1~4인","총종사자수_여자[명]","명","1907","2009","1802","2066","2000",
"대구광역시","L.부동산업(68)","5~9인","사업체수[개]","개","655","725","578","685","581",
"대구광역시","L.부동산업(68)","5~9인","총종사자수_계[명]","명","4155","4652","3699","4356","3721",
"대구광역시","L.부동산업(68)","5~9인","총종사자수_남자[명]","명","2854","3250","2572","3015","2562",
"대구광역시","L.부동산업(68)","5~9인","총종사자수_여자[명]","명","1301","1402","1127","1341","1159",
"대구광역시","L.부동산업(68)","10~29인","사업체수[개]","개","415","416","392","420","410",
"대구광역시","L.부동산업(68)","10~29인","총종사자수_계[명]","명","6472","6479","6151","6587","6408",
"대구광역시","L.부동산업(68)","10~29인","총종사자수_남자[명]","명","4199","4412","4075","4310","4245",
"대구광역시","L.부동산업(68)","10~29인","총종사자수_여자[명]","명","2273","2067","2076","2277","2163",
"대구광역시","L.부동산업(68)","30~49인","사업체수[개]","개","38","46","28","28","32",
"대구광역시","L.부동산업(68)","30~49인","총종사자수_계[명]","명","1376","1642","958","1009","1131",
"대구광역시","L.부동산업(68)","30~49인","총종사자수_남자[명]","명","691","1013","550","634","724",
"대구광역시","L.부동산업(68)","30~49인","총종사자수_여자[명]","명","685","629","408","375","407",
"대구광역시","L.부동산업(68)","50~99인","사업체수[개]","개","10","11","10","9","6",
"대구광역시","L.부동산업(68)","50~99인","총종사자수_계[명]","명","600","643","686","607","393",
"대구광역시","L.부동산업(68)","50~99인","총종사자수_남자[명]","명","289","415","479","433","308",
"대구광역시","L.부동산업(68)","50~99인","총종사자수_여자[명]","명","311","228","207","174","85",
"대구광역시","L.부동산업(68)","100~199인","사업체수[개]","개","0","3","1","1","1",
"대구광역시","L.부동산업(68)","100~199인","총종사자수_계[명]","명","0","406","188","193","188",
"대구광역시","L.부동산업(68)","100~199인","총종사자수_남자[명]","명","0","324","142","141","143",
"대구광역시","L.부동산업(68)","100~199인","총종사자수_여자[명]","명","0","82","46","52","45",
"대구광역시","L.부동산업(68)","200~299인","사업체수[개]","개","2","1","2","3","3",
"대구광역시","L.부동산업(68)","200~299인","총종사자수_계[명]","명","453","267","526","697","749",
"대구광역시","L.부동산업(68)","200~299인","총종사자수_남자[명]","명","332","176","325","426","461",
"대구광역시","L.부동산업(68)","200~299인","총종사자수_여자[명]","명","121","91","201","271","288",
"대구광역시","L.부동산업(68)","300~499인","사업체수[개]","개","2","2","1","0","1",
"대구광역시","L.부동산업(68)","300~499인","총종사자수_계[명]","명","842","808","478","0","357",
"대구광역시","L.부동산업(68)","300~499인","총종사자수_남자[명]","명","538","510","321","0","221",
"대구광역시","L.부동산업(68)","300~499인","총종사자수_여자[명]","명","304","298","157","0","136",
"대구광역시","L.부동산업(68)","500~999인","사업체수[개]","개","0","0","0","1","1",
"대구광역시","L.부동산업(68)","500~999인","총종사자수_계[명]","명","0","0","0","589","573",
"대구광역시","L.부동산업(68)","500~999인","총종사자수_남자[명]","명","0","0","0","401","367",
"대구광역시","L.부동산업(68)","500~999인","총종사자수_여자[명]","명","0","0","0","188","206",
"대구광역시","L.부동산업(68)","1000인이상","사업체수[개]","개","0","0","0","0","0",
"대구광역시","L.부동산업(68)","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","L.부동산업(68)","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","L.부동산업(68)","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","부동산업","전규모","사업체수[개]","개","3376","3817","3643","4075","4230",
"대구광역시","부동산업","전규모","총종사자수_계[명]","명","19100","20482","17909","20081","19545",
"대구광역시","부동산업","전규모","총종사자수_남자[명]","명","12198","13676","11885","13337","13056",
"대구광역시","부동산업","전규모","총종사자수_여자[명]","명","6902","6806","6024","6744","6489",
"대구광역시","부동산업","1~4인","사업체수[개]","개","2254","2613","2631","2928","3195",
"대구광역시","부동산업","1~4인","총종사자수_계[명]","명","5202","5585","5223","6043","6025",
"대구광역시","부동산업","1~4인","총종사자수_남자[명]","명","3295","3576","3421","3977","4025",
"대구광역시","부동산업","1~4인","총종사자수_여자[명]","명","1907","2009","1802","2066","2000",
"대구광역시","부동산업","5~9인","사업체수[개]","개","655","725","578","685","581",
"대구광역시","부동산업","5~9인","총종사자수_계[명]","명","4155","4652","3699","4356","3721",
"대구광역시","부동산업","5~9인","총종사자수_남자[명]","명","2854","3250","2572","3015","2562",
"대구광역시","부동산업","5~9인","총종사자수_여자[명]","명","1301","1402","1127","1341","1159",
"대구광역시","부동산업","10~29인","사업체수[개]","개","415","416","392","420","410",
"대구광역시","부동산업","10~29인","총종사자수_계[명]","명","6472","6479","6151","6587","6408",
"대구광역시","부동산업","10~29인","총종사자수_남자[명]","명","4199","4412","4075","4310","4245",
"대구광역시","부동산업","10~29인","총종사자수_여자[명]","명","2273","2067","2076","2277","2163",
"대구광역시","부동산업","30~49인","사업체수[개]","개","38","46","28","28","32",
"대구광역시","부동산업","30~49인","총종사자수_계[명]","명","1376","1642","958","1009","1131",
"대구광역시","부동산업","30~49인","총종사자수_남자[명]","명","691","1013","550","634","724",
"대구광역시","부동산업","30~49인","총종사자수_여자[명]","명","685","629","408","375","407",
"대구광역시","부동산업","50~99인","사업체수[개]","개","10","11","10","9","6",
"대구광역시","부동산업","50~99인","총종사자수_계[명]","명","600","643","686","607","393",
"대구광역시","부동산업","50~99인","총종사자수_남자[명]","명","289","415","479","433","308",
"대구광역시","부동산업","50~99인","총종사자수_여자[명]","명","311","228","207","174","85",
"대구광역시","부동산업","100~199인","사업체수[개]","개","0","3","1","1","1",
"대구광역시","부동산업","100~199인","총종사자수_계[명]","명","0","406","188","193","188",
"대구광역시","부동산업","100~199인","총종사자수_남자[명]","명","0","324","142","141","143",
"대구광역시","부동산업","100~199인","총종사자수_여자[명]","명","0","82","46","52","45",
"대구광역시","부동산업","200~299인","사업체수[개]","개","2","1","2","3","3",
"대구광역시","부동산업","200~299인","총종사자수_계[명]","명","453","267","526","697","749",
"대구광역시","부동산업","200~299인","총종사자수_남자[명]","명","332","176","325","426","461",
"대구광역시","부동산업","200~299인","총종사자수_여자[명]","명","121","91","201","271","288",
"대구광역시","부동산업","300~499인","사업체수[개]","개","2","2","1","0","1",
"대구광역시","부동산업","300~499인","총종사자수_계[명]","명","842","808","478","0","357",
"대구광역시","부동산업","300~499인","총종사자수_남자[명]","명","538","510","321","0","221",
"대구광역시","부동산업","300~499인","총종사자수_여자[명]","명","304","298","157","0","136",
"대구광역시","부동산업","500~999인","사업체수[개]","개","0","0","0","1","1",
"대구광역시","부동산업","500~999인","총종사자수_계[명]","명","0","0","0","589","573",
"대구광역시","부동산업","500~999인","총종사자수_남자[명]","명","0","0","0","401","367",
"대구광역시","부동산업","500~999인","총종사자수_여자[명]","명","0","0","0","188","206",
"대구광역시","부동산업","1000인이상","사업체수[개]","개","0","0","0","0","0",
"대구광역시","부동산업","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","부동산업","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","부동산업","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","전규모","사업체수[개]","개","3466","3585","3552","3899","4007",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","전규모","총종사자수_계[명]","명","25841","27169","27024","29010","29574",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","전규모","총종사자수_남자[명]","명","16116","17179","16743","18085","18060",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","전규모","총종사자수_여자[명]","명","9725","9990","10281","10925","11514",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","1~4인","사업체수[개]","개","1862","2008","2041","2251","2359",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","1~4인","총종사자수_계[명]","명","5014","5389","5168","5860","5893",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","1~4인","총종사자수_남자[명]","명","3088","3282","3137","3528","3522",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","1~4인","총종사자수_여자[명]","명","1926","2107","2031","2332","2371",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","5~9인","사업체수[개]","개","1046","1012","931","995","980",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","5~9인","총종사자수_계[명]","명","6719","6591","5901","6314","6261",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","5~9인","총종사자수_남자[명]","명","3735","3735","3178","3537","3407",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","5~9인","총종사자수_여자[명]","명","2984","2856","2723","2777","2854",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","10~29인","사업체수[개]","개","463","448","448","522","535",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","10~29인","총종사자수_계[명]","명","7111","7054","6713","7958","8201",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","10~29인","총종사자수_남자[명]","명","4496","4639","4250","5054","5141",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","10~29인","총종사자수_여자[명]","명","2615","2415","2463","2904","3060",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","30~49인","사업체수[개]","개","44","60","71","70","71",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","30~49인","총종사자수_계[명]","명","1611","2138","2597","2587","2661",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","30~49인","총종사자수_남자[명]","명","1020","1385","1634","1672","1669",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","30~49인","총종사자수_여자[명]","명","591","753","963","915","992",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","50~99인","사업체수[개]","개","32","37","40","42","43",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","50~99인","총종사자수_계[명]","명","2016","2479","2666","2731","2821",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","50~99인","총종사자수_남자[명]","명","1375","1676","1848","1827","1866",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","50~99인","총종사자수_여자[명]","명","641","803","818","904","955",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","100~199인","사업체수[개]","개","14","15","15","14","14",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","100~199인","총종사자수_계[명]","명","1808","1954","2068","2022","2075",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","100~199인","총종사자수_남자[명]","명","1269","1425","1470","1432","1478",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","100~199인","총종사자수_여자[명]","명","539","529","598","590","597",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","200~299인","사업체수[개]","개","2","3","3","3","1",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","200~299인","총종사자수_계[명]","명","455","801","769","773","282",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","200~299인","총종사자수_남자[명]","명","265","475","425","461","63",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","200~299인","총종사자수_여자[명]","명","190","326","344","312","219",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","300~499인","사업체수[개]","개","3","2","3","2","4",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","300~499인","총종사자수_계[명]","명","1107","763","1142","765","1380",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","300~499인","총종사자수_남자[명]","명","868","562","801","574","914",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","300~499인","총종사자수_여자[명]","명","239","201","341","191","466",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","500~999인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","500~999인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","500~999인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","500~999인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","1000인이상","사업체수[개]","개","0","0","0","0","0",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","M.전문, 과학 및 기술 서비스업(70~73)","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","연구개발업","전규모","사업체수[개]","개","204","223","216","241","289",
"대구광역시","연구개발업","전규모","총종사자수_계[명]","명","2931","3139","3220","3431","3538",
"대구광역시","연구개발업","전규모","총종사자수_남자[명]","명","2001","2145","2119","2269","2263",
"대구광역시","연구개발업","전규모","총종사자수_여자[명]","명","930","994","1101","1162","1275",
"대구광역시","연구개발업","1~4인","사업체수[개]","개","109","126","130","123","166",
"대구광역시","연구개발업","1~4인","총종사자수_계[명]","명","220","245","277","264","353",
"대구광역시","연구개발업","1~4인","총종사자수_남자[명]","명","150","167","175","173","239",
"대구광역시","연구개발업","1~4인","총종사자수_여자[명]","명","70","78","102","91","114",
"대구광역시","연구개발업","5~9인","사업체수[개]","개","48","48","33","51","58",
"대구광역시","연구개발업","5~9인","총종사자수_계[명]","명","310","319","220","326","392",
"대구광역시","연구개발업","5~9인","총종사자수_남자[명]","명","194","207","156","221","249",
"대구광역시","연구개발업","5~9인","총종사자수_여자[명]","명","116","112","64","105","143",
"대구광역시","연구개발업","10~29인","사업체수[개]","개","28","27","30","42","42",
"대구광역시","연구개발업","10~29인","총종사자수_계[명]","명","466","462","447","650","670",
"대구광역시","연구개발업","10~29인","총종사자수_남자[명]","명","289","298","254","356","359",
"대구광역시","연구개발업","10~29인","총종사자수_여자[명]","명","177","164","193","294","311",
"대구광역시","연구개발업","30~49인","사업체수[개]","개","6","10","9","12","10",
"대구광역시","연구개발업","30~49인","총종사자수_계[명]","명","210","351","323","400","348",
"대구광역시","연구개발업","30~49인","총종사자수_남자[명]","명","132","219","193","251","228",
"대구광역시","연구개발업","30~49인","총종사자수_여자[명]","명","78","132","130","149","120",
"대구광역시","연구개발업","50~99인","사업체수[개]","개","6","5","7","7","6",
"대구광역시","연구개발업","50~99인","총종사자수_계[명]","명","360","407","491","480","382",
"대구광역시","연구개발업","50~99인","총종사자수_남자[명]","명","287","294","383","376","286",
"대구광역시","연구개발업","50~99인","총종사자수_여자[명]","명","73","113","108","104","96",
"대구광역시","연구개발업","100~199인","사업체수[개]","개","5","5","5","4","5",
"대구광역시","연구개발업","100~199인","총종사자수_계[명]","명","668","674","719","620","717",
"대구광역시","연구개발업","100~199인","총종사자수_남자[명]","명","458","531","513","454","502",
"대구광역시","연구개발업","100~199인","총종사자수_여자[명]","명","210","143","206","166","215",
"대구광역시","연구개발업","200~299인","사업체수[개]","개","0","1","0","1","0",
"대구광역시","연구개발업","200~299인","총종사자수_계[명]","명","0","288","0","292","0",
"대구광역시","연구개발업","200~299인","총종사자수_남자[명]","명","0","203","0","198","0",
"대구광역시","연구개발업","200~299인","총종사자수_여자[명]","명","0","85","0","94","0",
"대구광역시","연구개발업","300~499인","사업체수[개]","개","2","1","2","1","2",
"대구광역시","연구개발업","300~499인","총종사자수_계[명]","명","697","393","743","399","676",
"대구광역시","연구개발업","300~499인","총종사자수_남자[명]","명","491","226","445","240","400",
"대구광역시","연구개발업","300~499인","총종사자수_여자[명]","명","206","167","298","159","276",
"대구광역시","연구개발업","500~999인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","연구개발업","500~999인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","연구개발업","500~999인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","연구개발업","500~999인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","연구개발업","1000인이상","사업체수[개]","개","0","0","0","0","0",
"대구광역시","연구개발업","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","연구개발업","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","연구개발업","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","전문 서비스업","전규모","사업체수[개]","개","1896","1950","1999","2124","2191",
"대구광역시","전문 서비스업","전규모","총종사자수_계[명]","명","12483","12695","12563","13040","13504",
"대구광역시","전문 서비스업","전규모","총종사자수_남자[명]","명","6696","6935","6592","6972","6878",
"대구광역시","전문 서비스업","전규모","총종사자수_여자[명]","명","5787","5760","5971","6068","6626",
"대구광역시","전문 서비스업","1~4인","사업체수[개]","개","966","1051","1131","1228","1311",
"대구광역시","전문 서비스업","1~4인","총종사자수_계[명]","명","2708","2948","2951","3270","3362",
"대구광역시","전문 서비스업","1~4인","총종사자수_남자[명]","명","1587","1740","1758","1920","1912",
"대구광역시","전문 서비스업","1~4인","총종사자수_여자[명]","명","1121","1208","1193","1350","1450",
"대구광역시","전문 서비스업","5~9인","사업체수[개]","개","682","659","612","636","600",
"대구광역시","전문 서비스업","5~9인","총종사자수_계[명]","명","4329","4198","3841","4008","3762",
"대구광역시","전문 서비스업","5~9인","총종사자수_남자[명]","명","2203","2177","1872","2016","1796",
"대구광역시","전문 서비스업","5~9인","총종사자수_여자[명]","명","2126","2021","1969","1992","1966",
"대구광역시","전문 서비스업","10~29인","사업체수[개]","개","213","198","208","213","233",
"대구광역시","전문 서비스업","10~29인","총종사자수_계[명]","명","3198","2989","3000","3119","3368",
"대구광역시","전문 서비스업","10~29인","총종사자수_남자[명]","명","1700","1654","1527","1636","1760",
"대구광역시","전문 서비스업","10~29인","총종사자수_여자[명]","명","1498","1335","1473","1483","1608",
"대구광역시","전문 서비스업","30~49인","사업체수[개]","개","18","25","29","30","28",
"대구광역시","전문 서비스업","30~49인","총종사자수_계[명]","명","663","907","1016","1104","1061",
"대구광역시","전문 서비스업","30~49인","총종사자수_남자[명]","명","323","472","495","625","483",
"대구광역시","전문 서비스업","30~49인","총종사자수_여자[명]","명","340","435","521","479","578",
"대구광역시","전문 서비스업","50~99인","사업체수[개]","개","12","12","14","13","13",
"대구광역시","전문 서비스업","50~99인","총종사자수_계[명]","명","766","754","867","795","786",
"대구광역시","전문 서비스업","50~99인","총종사자수_남자[명]","명","336","355","407","326","285",
"대구광역시","전문 서비스업","50~99인","총종사자수_여자[명]","명","430","399","460","469","501",
"대구광역시","전문 서비스업","100~199인","사업체수[개]","개","3","3","3","2","4",
"대구광역시","전문 서비스업","100~199인","총종사자수_계[명]","명","364","386","400","263","570",
"대구광역시","전문 서비스업","100~199인","총종사자수_남자[명]","명","282","265","276","186","427",
"대구광역시","전문 서비스업","100~199인","총종사자수_여자[명]","명","82","121","124","77","143",
"대구광역시","전문 서비스업","200~299인","사업체수[개]","개","2","2","2","2","1",
"대구광역시","전문 서비스업","200~299인","총종사자수_계[명]","명","455","513","488","481","282",
"대구광역시","전문 서비스업","200~299인","총종사자수_남자[명]","명","265","272","257","263","63",
"대구광역시","전문 서비스업","200~299인","총종사자수_여자[명]","명","190","241","231","218","219",
"대구광역시","전문 서비스업","300~499인","사업체수[개]","개","0","0","0","0","1",
"대구광역시","전문 서비스업","300~499인","총종사자수_계[명]","명","0","0","0","0","313",
"대구광역시","전문 서비스업","300~499인","총종사자수_남자[명]","명","0","0","0","0","152",
"대구광역시","전문 서비스업","300~499인","총종사자수_여자[명]","명","0","0","0","0","161",
"대구광역시","전문 서비스업","500~999인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","전문 서비스업","500~999인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","전문 서비스업","500~999인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","전문 서비스업","500~999인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","전문 서비스업","1000인이상","사업체수[개]","개","0","0","0","0","0",
"대구광역시","전문 서비스업","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","전문 서비스업","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","전문 서비스업","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","전규모","사업체수[개]","개","922","931","903","1040","1028",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","전규모","총종사자수_계[명]","명","8353","9135","9230","10353","10306",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","전규모","총종사자수_남자[명]","명","6454","7018","7086","7872","7926",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","전규모","총종사자수_여자[명]","명","1899","2117","2144","2481","2380",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","1~4인","사업체수[개]","개","474","474","466","528","515",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","1~4인","총종사자수_계[명]","명","1238","1242","1153","1355","1258",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","1~4인","총종사자수_남자[명]","명","949","901","849","982","927",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","1~4인","총종사자수_여자[명]","명","289","341","304","373","331",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","5~9인","사업체수[개]","개","221","216","197","225","229",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","5~9인","총종사자수_계[명]","명","1471","1505","1293","1472","1530",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","5~9인","총종사자수_남자[명]","명","1100","1123","922","1063","1113",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","5~9인","총종사자수_여자[명]","명","371","382","371","409","417",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","10~29인","사업체수[개]","개","189","192","185","232","226",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","10~29인","총종사자수_계[명]","명","2973","3144","2925","3675","3643",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","10~29인","총종사자수_남자[명]","명","2279","2447","2287","2850","2797",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","10~29인","총종사자수_여자[명]","명","694","697","638","825","846",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","30~49인","사업체수[개]","개","18","23","28","25","29",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","30~49인","총종사자수_계[명]","명","666","800","1075","963","1116",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","30~49인","총종사자수_남자[명]","명","535","658","869","767","916",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","30~49인","총종사자수_여자[명]","명","131","142","206","196","200",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","50~99인","사업체수[개]","개","13","18","19","21","23",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","50~99인","총종사자수_계[명]","명","819","1180","1308","1383","1580",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","50~99인","총종사자수_남자[명]","명","685","924","1058","1084","1262",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","50~99인","총종사자수_여자[명]","명","134","256","250","299","318",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","100~199인","사업체수[개]","개","6","7","6","8","5",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","100~199인","총종사자수_계[명]","명","776","894","796","1139","788",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","100~199인","총종사자수_남자[명]","명","529","629","577","792","549",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","100~199인","총종사자수_여자[명]","명","247","265","219","347","239",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","200~299인","사업체수[개]","개","0","0","1","0","0",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","200~299인","총종사자수_계[명]","명","0","0","281","0","0",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","200~299인","총종사자수_남자[명]","명","0","0","168","0","0",
