일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2023.9.7,제천(221),X,28.4,29.2,21.1,14.5,74.5,X, ,X,높음
2023.9.7,보은(226),X,28.1,28.6,21.8,16.5,77.6,X, ,X,높음
2023.9.7,천안(232),X,28.5,29.8,23.2,16.6,69.3,X, ,X,높음
2023.9.7,보령(235),X,29.6,31.7,26.3,21.4,55.3,X,주의,X,높음
2023.9.7,부여(236),X,29.7,31.1,24.9,19.9,68.1,X,주의,X,높음
2023.9.7,금산(238),X,28.5,29.8,22.4,17.1,74.1,X, ,X,높음
2023.9.7,세종(239),X,29.1,30,24.7,20.2,65.1,X,주의,X,높음
2023.9.7,부안(243),X,29.1,31.1,25.5,20.8,64.4,O,주의,X,높음
2023.9.7,임실(244),X,28.2,29.6,22.5,17,70.1,X,주의,X,매우높음
2023.9.7,정읍(245),X,29.3,31.2,24.9,19.7,61.9,O,주의,X,매우높음
2023.9.7,남원(247),X,28.5,30.3,24.5,19.9,60.4,X,주의,X,매우높음
2023.9.7,장수(248),X,27,28.8,21,14.5,74.5,X,관심,X,매우높음
2023.9.7,영광군(252),X,30,31.3,25.3,20.8,69.3,X, ,X,매우높음
2023.9.7,김해시(253),X,30.7,30.7,25.1,20.7,67,X, ,X,높음
2023.9.7,순창군(254),X,29.3,31.5,24.8,18.8,62.4,O,주의,X,매우높음
2023.9.7,양산시(257),X,30,30.2,25.4,22.3,67,X, ,X,높음
2023.9.7,강진군(259),X,29.9,31.1,24.6,20.1,76.5,O,주의,X,매우높음
2023.9.7,장흥(260),X,29.5,30.1,23.9,19,79.1,O,주의,X,매우높음
2023.9.7,해남(261),X,30.9,31.2,24,19,79,O,주의,X,매우높음
2023.9.7,고흥(262),X,28.3,29,23.4,18.7,70.9,O,주의,X,매우높음
2023.9.7,의령군(263),X,30.6,30.7,23.9,18,74.4,X, ,X,높음
2023.9.7,함양군(264),X,28.7,29.7,22.7,17.3,74.4,X, ,X,매우높음
2023.9.7,진도군ASOS(268),X,30.1,30,24.4,19.6,77.5,X,관심,X,매우높음
2023.9.7,봉화(271),X,26,27,19.5,11.9,72,X, ,X,높음
2023.9.7,영주(272),X,28.5,29.4,20.7,12.8,71.8,X, ,X,높음
2023.9.7,문경(273),X,28.9,29.1,21.8,16.1,76.9,X, ,X,높음
2023.9.7,청송군(276),X,28.4,28.2,20.9,15.1,81.6,X, ,X,높음
2023.9.7,영덕(277),X,26.8,25.8,22.4,18.9,75.8,X, ,X,높음
2023.9.7,의성(278),X,29.4,30.3,22.1,15.3,74.6,X, ,X,높음
2023.9.7,구미(279),X,29.6,30.7,23.7,17.6,65.4,X, ,X,높음
2023.9.7,영천(281),X,28,28.2,22.2,16.3,74.3,X, ,X,높음
2023.9.7,경주시(283),X,28.2,27.3,23.2,19.4,75,X, ,X,높음
2023.9.7,거창(284),X,28,28.5,21.3,14.9,75,X, ,X,매우높음
2023.9.7,합천(285),X,28.8,30.1,23.6,18.4,68.4,X, ,X,높음
2023.9.7,밀양(288),X,28.9,30,25.2,21.7,54.8,X, ,X,보통
2023.9.7,산청(289),X,29,29.1,22.8,18.2,76.1,X, ,X,매우높음
2023.9.7,거제(294),X,28.9,29,24.3,20.1,67.6,X, ,X,높음
2023.9.7,남해(295),X,29.4,29.5,25.3,22,64.8,X, ,X,매우높음
2023.9.7,부천(433),X,28.7,31.5,25.4,19.9,48,X, ,X,높음
2023.9.7,안양(434),X,24.9,31.1,26.1,22,,X, ,X,높음
2023.9.7,광명(437),X,30.5,33.4,28.1,23.8,45,X, ,X,높음
2023.9.7,군포(438),X,29.4,32.1,26.2,22,52,X, ,X,높음
2023.9.7,김포(441),X,,32.3,25.7,18.8,,X,주의,X,높음
2023.9.7,하남(444),X,29.6,30.4,23.1,17.4,65,X, ,X,높음
2023.9.7,의왕(445),X,29.5,30.4,23.4,17.7,68,X, ,X,높음
2023.9.7,포천(504),X,30.4,31.9,23.8,16.2,67,X, ,X,높음
2023.9.7,가평조종(505),X,29.2,30.3,22.3,15.5,76,X, ,X,높음
2023.9.7,안성(516),X,29.1,30.7,24.1,17.9,65,X,주의,X,높음
2023.9.7,간성(517),X,27.6,26.1,21.5,17.5,83,X, ,X,낮음
2023.9.7,평창(526),X,27.4,29.5,20.6,13.9,68,X, ,X,낮음
2023.9.7,의정부(532),X,30.3,31.2,23.8,18.4,76,X,주의,X,높음
2023.9.7,횡성(536),X,29.2,31.3,22.6,16,66,X,관심,X,낮음
2023.9.7,고양(540),X,,,,,,X, ,X,높음
2023.9.7,남양주(541),X,30,32.3,24.6,18.2,62,X, ,X,높음
2023.9.7,안산(545),X,30.3,31.5,22.6,16,74,X, ,X,높음
2023.9.7,경기광주(546),X,28.6,29.7,23,17.7,65,X, ,X,높음
2023.9.7,여주(548),X,28.8,29.9,23.2,16.8,65,X,주의,X,높음
2023.9.7,용인(549),X,27.9,29.3,22.6,16.4,68,X, ,X,높음
2023.9.7,오산(550),X,29.8,30.9,23.8,16.8,68,X,관심,X,높음
2023.9.7,평택(551),X,30.3,31.4,25.3,20.6,64,X,관심,X,높음
2023.9.7,화천(555),X,29.9,30.3,22.1,17,81,X,관심,X,낮음
2023.9.7,양구(556),X,28.3,30.3,21.7,16,73,X, ,X,낮음
2023.9.7,시흥(565),X,30.3,32,24.6,17.9,67,X,관심,X,높음
2023.9.7,구리(569),X,29.9,30.9,24.5,18.8,63,X, ,X,높음
2023.9.7,화성(571),X,30.5,32.2,25.7,19.1,60,X,관심,X,높음
2023.9.7,성남(572),X,28.9,30.9,24.2,18.5,62,X, ,X,높음
2023.9.7,과천(590),X,30.2,31.1,23.2,17.3,74,X, ,X,높음
2023.9.7,양주(598),X,31.3,32.5,23.4,16.2,74,X,주의,X,높음
2023.9.7,단양(601),X,30.4,31.4,21.9,16.5,74,X,관심,X,높음
2023.9.7,진천(602),X,29.8,31.5,23.2,16.7,69,X,관심,X,높음
2023.9.7,괴산(603),X,29.3,30.4,22.3,16.5,78,X,관심,X,높음
2023.9.7,옥천(604),X,29.8,31,24.1,19.6,76,X,주의,X,높음
2023.9.7,홍북(608),X,29.2,31,24,19.2,64,X, ,X,높음
2023.9.7,공주(612),X,29.2,30.6,23.7,18.2,70,X,주의,X,높음
2023.9.7,서천(614),X,29.4,30.6,24.9,19.8,66,X, ,X,높음
2023.9.7,논산(615),X,29.6,31.1,25.1,19,64,O,주의,X,높음
2023.9.7,당진(616),X,29.5,30.8,24.9,19.6,68,X, ,X,높음
2023.9.7,청양(618),X,29.9,31.3,22.9,17.5,75,X,주의,X,높음
2023.9.7,음성(619),X,28.1,29,21.4,14.7,73,X, ,X,높음
2023.9.7,증평(623),X,29.6,30.5,23.9,18.2,68,X,관심,X,높음
2023.9.7,태안(627),X,29.9,32.1,26.5,21.9,54,X, ,X,높음
2023.9.7,예산(628),X,29.5,31.7,25.4,20.1,64,X, ,X,높음
2023.9.7,아산(634),X,30,31.6,25.4,20.5,63,X, ,X,높음
2023.9.7,계룡(636),X,28.2,29.6,22.6,16.2,72,X, ,X,높음
2023.9.7,연천청산(652),X,29.8,31.1,22.8,16.8,75,X,주의,X,높음
2023.9.7,양양(670),X,26.4,25.3,22,18.6,79,X, ,X,낮음
2023.9.7,무안(699),X,30.3,31.8,25.2,21.1,71,O,주의,X,매우높음
2023.9.7,무주(701),X,28,29.4,21.6,15.8,72,X,관심,X,높음
2023.9.7,익산(702),X,28.3,30,24.4,18.5,60,X,주의,X,높음
2023.9.7,진안(703),X,27.8,29,21.2,14.8,74,X,관심,X,매우높음
2023.9.7,담양(706),X,29.8,31.8,25.2,20.2,69,O,주의,X,매우높음
2023.9.7,구례(709),X,30.2,30.9,23.4,18.1,80,O,주의,X,매우높음
2023.9.7,나주(710),X,29.9,30.6,24.5,19.9,78,O,주의,X,매우높음
2023.9.7,순천시(712),X,30.6,31.3,25.1,20.4,72,O,주의,X,매우높음
2023.9.7,광양읍(713),X,30.3,31.5,24.8,18.8,67,O,주의,X,매우높음
2023.9.7,장성(730),X,29.3,30.8,24.1,18.6,71,O,주의,X,매우높음
2023.9.7,영암(731),X,31.2,31.4,24.3,19.6,84,O,주의,X,매우높음
2023.9.7,보성(732),X,28.7,29.8,23.3,18.1,77,O,주의,X,매우높음
2023.9.7,완주(734),X,29.4,30.6,23.5,16.7,71,O,주의,X,높음
2023.9.7,김제(737),X,29.5,30.8,25.5,20.7,64,O,주의,X,높음
2023.9.7,화순(741),X,30.8,31.8,24.5,19.3,71,O,주의,X,매우높음
2023.9.7,함평(754),X,30.7,31.7,25.1,20.3,69,O,주의,X,매우높음
2023.9.7,곡성(768),X,30.2,31.5,23.2,17.9,76,O,주의,X,매우높음
2023.9.7,압해도(789),X,31.9,31.1,25.3,21.3,79,O,주의,X,매우높음
2023.9.7,영양(801),X,27.6,27.7,20.5,14,81,X, ,X,높음
2023.9.7,성주(810),X,30,31.6,23.2,17.2,70,X, ,X,높음
2023.9.7,고령(812),X,29.1,29.5,22.3,16.7,79,X, ,X,높음
2023.9.7,청도(813),X,28.3,28.3,22.8,16.8,73,X, ,X,높음
2023.9.7,예천(815),X,29.5,30.8,22,15,72,X, ,X,높음
2023.9.7,김천(822),X,29.8,29.8,22,16.6,82,X, ,X,높음
2023.9.7,군위(823),X,30.4,30.7,22.2,16.4,78,X, ,X,낮음
2023.9.7,칠곡(825),X,30,31.2,23.4,18.3,74,X, ,X,높음
2023.9.7,경산(827),X,29.1,29.1,23.1,18,73,X, ,X,높음
2023.9.7,삼척(876),X,27.6,26.4,22.1,18.2,80,X, ,X,낮음
2023.9.7,속초(90),X,28.1,27,22.4,18.7,81,X, ,X,낮음
2023.9.7,삼천포(907),X,29.8,29.7,24.8,20.8,62,X, ,X,매우높음
2023.9.7,고성(918),X,30.2,30,23.7,18.1,74,X, ,X,높음
2023.9.7,창녕(919),X,29.8,30.1,23.7,17.8,74,X, ,X,높음
2023.9.7,함안(920),X,29.4,29.6,22.7,17.1,76,X, ,X,높음
2023.9.7,북춘천(93),X,29.4,30.7,22.9,16.9,70,X,주의,X,낮음
2023.9.7,하동(932),X,29.8,29.9,24.2,18.6,71,X, ,X,매우높음
2023.9.7,철원(95),X,29.6,31,22.9,16.1,72.1,X,관심,X,낮음
2023.9.7,동두천(98),X,29.7,30.7,23.5,17.2,71.4,X,주의,X,높음
2023.9.7,파주(99),X,30.6,30.1,23.2,18.1,82,X,주의,X,높음
2023.9.8,북강릉(104),X,26.7,25.6,21.4,18.1,80.4,X, ,X,낮음
2023.9.8,동해(106),X,26.6,25.1,21.8,18.7,86.1,X, ,X,낮음
2023.9.8,서울(108),X,29.7,30.5,25.3,19.6,60.3,X, ,X,높음
2023.9.8,인천(112),X,28.4,28.6,25.1,22.1,61.8,X, ,X,높음
2023.9.8,원주(114),X,27.7,29.2,23,16.9,64.3,X, ,X,낮음
2023.9.8,울릉도(115),X,26.6,25.4,22.2,19.8,76.1,X, ,X,높음
2023.9.8,수원(119),X,29.3,30.6,24.1,18.3,63.8,X, ,X,높음
2023.9.8,영월(121),X,28.1,28.8,20.6,14.9,76.4,X, ,X,낮음
2023.9.8,충주(127),X,28,29.1,22.1,15.6,70.9,X,관심,X,높음
2023.9.8,서산(129),X,28.7,29.7,23.4,18.1,68.6,X, ,X,높음
2023.9.8,울진(130),X,27.5,26.6,22.3,19,79.5,X, ,X,높음
2023.9.8,청주(131),X,28.5,30.2,24.8,19.5,56.9,X, ,X,높음
2023.9.8,대전(133),X,28.2,29.4,23.3,17.6,61.3,X, ,X,높음
2023.9.8,추풍령(135),X,27.2,27.3,20.4,14.1,74.9,X, ,X,높음
2023.9.8,안동(136),X,28.5,29,22.4,15.6,73.3,X, ,X,높음
2023.9.8,상주(137),X,28.9,29.1,22.2,15.8,75.1,X, ,X,높음
2023.9.8,포항(138),X,26.5,26.2,24.2,21.8,65.4,X, ,X,높음
2023.9.8,군산(140),X,29.2,29.5,23.9,20.3,67.3,X,관심,X,높음
2023.9.8,대구(143),X,28.3,29,23.3,18.1,67.5,X, ,X,높음
2023.9.8,전주(146),X,29,29.6,24.2,18.6,63.4,X,주의,X,높음
2023.9.8,울산(152),X,26.7,26.7,22.8,19.2,69.5,X, ,X,높음
2023.9.8,창원(155),X,28.6,29.5,24.2,20.8,64.1,X, ,X,보통
2023.9.8,광주(156),X,29.4,29.9,24.7,19.3,71.5,X,주의,X,매우높음
2023.9.8,부산(159),X,28.8,29.3,24.8,22,59,X, ,X,높음
2023.9.8,통영(162),X,29.1,29.4,24.2,20.8,65.3,X, ,X,높음
2023.9.8,목포(165),X,28.4,28.5,24.5,20.8,66.8,X, ,X,매우높음
2023.9.8,여수(168),X,27.8,28.2,25.1,22.6,62.4,X, ,X,매우높음
2023.9.8,흑산도(169),X,28.8,27.4,23.8,21,78.4,X, ,X,매우높음
2023.9.8,완도(170),X,29.2,29.5,24.4,19.7,67.1,X,주의,X,매우높음
2023.9.8,고창(172),X,28.5,29.1,22.9,16.8,72.1,X,주의,X,높음
2023.9.8,제주(184),X,28.1,28,25.1,22.8,60,X, ,X,매우높음
2023.9.8,진주(192),X,29.2,29.4,22.8,16.7,74.3,X, ,X,높음
2023.9.8,양평(202),X,28.8,29.8,22.7,16.8,72.6,X,관심,X,높음
2023.9.8,이천(203),X,29.1,29.5,22.3,15.5,74.5,X,관심,X,높음
2023.9.8,인제(211),X,29,29.8,21,14.8,76.4,X, ,X,낮음
2023.9.8,홍천(212),X,28.7,29.6,21.6,15.5,74.4,X,관심,X,낮음
2023.9.8,태백(216),X,25.3,25.6,18.6,12,77.9,X, ,X,낮음
2023.9.8,정선군(217),X,29.4,30.8,20.2,13.5,74.6,X, ,X,낮음
2023.9.8,제천(221),X,27.6,28.1,20.3,13.2,77.6,X, ,X,높음
2023.9.8,보은(226),X,27.7,28.2,20.9,14.5,78.3,X, ,X,높음
2023.9.8,천안(232),X,28.2,28.9,21.8,15.4,72.4,X, ,X,높음
2023.9.8,보령(235),X,28.9,29.5,24.2,19,61.3,X, ,X,높음
2023.9.8,부여(236),X,28.6,30,23,17.6,72.6,X, ,X,높음
2023.9.8,금산(238),X,28.3,29.1,21.5,14.9,74.6,X, ,X,높음
2023.9.8,세종(239),X,28.3,29.6,22.8,17.6,67.5,X, ,X,높음
2023.9.8,부안(243),X,28.9,29.8,23.6,18.3,70.3,X,주의,X,높음
2023.9.8,임실(244),X,28.4,29.2,21.5,14.7,75.3,X,관심,X,높음
2023.9.8,정읍(245),X,28.8,29.3,23.3,17.1,68,X,주의,X,높음
2023.9.8,남원(247),X,29,29.7,23.5,17.3,69,X,관심,X,높음
2023.9.8,장수(248),X,27.8,28.1,19.8,12.8,80.5,X, ,X,높음
2023.9.8,영광군(252),X,28.8,29.4,23.3,17.8,70.6,X, ,X,높음
2023.9.8,김해시(253),X,31.1,31.5,24.5,20.9,66.3,X, ,X,높음
2023.9.8,순창군(254),X,29.6,30.7,23.1,16.5,69.8,X,주의,X,높음
2023.9.8,양산시(257),X,29.9,30.4,25.2,21.4,65.5,X, ,X,높음
2023.9.8,강진군(259),X,30,30.6,23.4,17.2,74.4,X,주의,X,높음
2023.9.8,장흥(260),X,29.4,29.6,22.6,16.4,79.6,X,주의,X,높음
2023.9.8,해남(261),X,29.4,30.2,22.8,16.7,76.9,X,주의,X,매우높음
2023.9.8,고흥(262),X,28.2,28.7,22.6,17.5,73,X,주의,X,높음
2023.9.8,의령군(263),X,29.6,30.2,23.1,17.3,76.1,X, ,X,높음
2023.9.8,함양군(264),X,28.8,29.7,22.1,15.2,78.1,X, ,X,높음
2023.9.8,진도군ASOS(268),X,28.8,28.6,22.8,17.1,78,X, ,X,매우높음
2023.9.8,봉화(271),X,26.5,26.9,19.5,13,79.1,X, ,X,높음
2023.9.8,영주(272),X,27.6,28.4,20.7,13.3,78,X, ,X,높음
2023.9.8,문경(273),X,28,28.1,21.5,15.1,79.4,X, ,X,높음
2023.9.8,청송군(276),X,28.5,28.3,20.5,15.1,83.6,X, ,X,높음
2023.9.8,영덕(277),X,26.4,25.3,21.6,17.9,78.9,X, ,X,높음
2023.9.8,의성(278),X,28.8,29.6,21.8,15.3,77.8,X, ,X,높음
2023.9.8,구미(279),X,28.2,29.1,22.5,17,70.9,X, ,X,높음
2023.9.8,영천(281),X,27.8,27.9,21.8,16.8,76,X, ,X,보통
2023.9.8,경주시(283),X,27.7,27.5,22.7,17.9,74,X, ,X,높음
2023.9.8,거창(284),X,27.9,28.2,20.6,14.3,78.1,X, ,X,높음
2023.9.8,합천(285),X,28.4,29.4,22.5,16.7,71.8,X, ,X,높음
2023.9.8,밀양(288),X,28.4,30,24.3,19.6,59.5,X, ,X,보통
2023.9.8,산청(289),X,29,29.1,22,15.9,78.9,X, ,X,높음
2023.9.8,거제(294),X,28.1,27.8,23.5,19.6,70.8,X, ,X,높음
2023.9.8,남해(295),X,28.2,28.8,23.7,20.2,69.9,X, ,X,높음
2023.9.8,부천(433),X,28.1,30.1,24.6,20,53,X, ,X,높음
2023.9.8,안양(434),X,,30.2,25.3,20.8,,X, ,O,높음
2023.9.8,광명(437),X,30.1,32.4,26.8,23.1,51,X, ,X,높음
2023.9.8,군포(438),X,29.7,31.6,25.3,20,56,X, ,X,높음
2023.9.8,김포(441),X,,30.2,24.4,18,,X, ,X,높음
2023.9.8,하남(444),X,28.7,29.6,21.9,15.5,68,X, ,X,높음
2023.9.8,의왕(445),X,29.2,30,23,16.3,68,X, ,X,높음
2023.9.8,포천(504),X,30.5,31.4,22.6,15.1,72,X,관심,X,높음
2023.9.8,가평조종(505),X,29.3,29.9,21.5,13.9,79,X, ,X,높음
2023.9.8,안성(516),X,28.4,29.6,22.9,16.6,71,X,관심,X,높음
2023.9.8,간성(517),X,26.8,25.5,21.2,16.4,81,X, ,X,낮음
2023.9.8,평창(526),X,27.9,28.9,20.3,13.4,72,X, ,X,낮음
2023.9.8,의정부(532),X,29.9,29.9,22.9,16.3,79,X,관심,X,높음
2023.9.8,횡성(536),X,28.9,30.5,22,14.9,70,X, ,X,낮음
2023.9.8,고양(540),X,,,,,,X, ,X,높음
2023.9.8,남양주(541),X,30.5,31.5,23.6,16.4,65,X, ,X,높음
2023.9.8,안산(545),X,29.5,30.3,21.8,14.9,79,X, ,X,높음
2023.9.8,경기광주(546),X,27.6,29,21.9,16.3,66,X, ,X,높음
2023.9.8,여주(548),X,28.1,28.7,22.2,15.9,73,X,관심,X,높음
2023.9.8,용인(549),X,27.4,28.6,21.4,14.8,70,X, ,X,높음
2023.9.8,오산(550),X,29.6,30.3,22.8,15.5,74,X, ,X,높음
2023.9.8,평택(551),X,30.4,31.3,24.1,18,68,X, ,X,높음
2023.9.8,화천(555),X,30,29.8,21.1,14.7,85,X, ,X,낮음
2023.9.8,양구(556),X,28.6,29.9,20.8,14.5,76,X, ,X,낮음
2023.9.8,시흥(565),X,29.4,30.7,23.4,16.6,72,X, ,X,높음
2023.9.8,구리(569),X,29.7,30.5,23.8,17.5,65,X, ,X,높음
2023.9.8,화성(571),X,30.1,31,24.4,19.5,64,X, ,X,높음
2023.9.8,성남(572),X,28.7,30.2,23.6,17.4,64,X, ,X,높음
2023.9.8,과천(590),X,29.6,30.5,22.5,15.5,76,X, ,X,높음
2023.9.8,양주(598),X,29.7,30.6,22.9,14.9,75,X,관심,X,높음
2023.9.8,단양(601),X,29.3,30,20.8,14.5,80,X, ,X,높음
2023.9.8,진천(602),X,28.2,29.4,21.9,16.1,72,X, ,X,높음
2023.9.8,괴산(603),X,28.7,30,21.3,15.5,77,X, ,X,높음
2023.9.8,옥천(604),X,29.4,30.2,23.5,17.9,76,X, ,X,높음
2023.9.8,홍북(608),X,28.3,29.7,22.5,17.2,68,X, ,X,높음
2023.9.8,공주(612),X,28,29.7,22.3,16,71,X, ,X,높음
2023.9.8,서천(614),X,29.1,29.6,22.8,18.4,73,X, ,X,높음
2023.9.8,논산(615),X,29.7,30.8,23.4,16.5,68,X,주의,X,높음
2023.9.8,당진(616),X,28.9,29.7,23.1,18.3,73,X, ,X,높음
2023.9.8,청양(618),X,29.2,30,21.3,15,77,X, ,X,높음
2023.9.8,음성(619),X,27.2,27.9,20.2,13.5,76,X, ,X,높음
2023.9.8,증평(623),X,28.6,29.6,22.5,16.7,73,X, ,X,높음
2023.9.8,태안(627),X,29.2,30.7,24.7,19.6,60,X, ,X,높음
2023.9.8,예산(628),X,28.5,29.5,23.5,17.9,71,X, ,X,높음
2023.9.8,아산(634),X,29.2,30.3,23.9,18.7,66,X, ,X,높음
2023.9.8,계룡(636),X,28.1,29,20.9,13.6,76,X, ,X,높음
2023.9.8,연천청산(652),X,28.5,29.2,21.6,15.3,75,X,관심,X,높음
2023.9.8,양양(670),X,26.7,26.5,21.8,17.4,77,X, ,X,낮음
2023.9.8,무안(699),X,29,30.1,23.5,18.8,71,X,주의,X,높음
2023.9.8,무주(701),X,28.2,29,21.3,15.1,75,X, ,X,높음
2023.9.8,익산(702),X,28.4,29.4,22.8,16.2,69,X,관심,X,높음
2023.9.8,진안(703),X,27.8,27.9,20.3,13.4,77,X, ,X,높음
2023.9.8,담양(706),X,30.2,31.1,23.8,16.8,76,X,주의,X,높음
2023.9.8,구례(709),X,30.1,30.1,22.3,16.2,84,X,주의,X,높음
2023.9.8,나주(710),X,29.3,29.8,23,17.4,78,X,주의,X,높음
2023.9.8,순천시(712),X,30.1,30.2,23.8,17.8,79,X,주의,X,높음
2023.9.8,광양읍(713),X,29.9,30.6,24,17.1,70,X,주의,X,높음
2023.9.8,장성(730),X,29.4,29.9,22.4,15.7,75,X,주의,X,높음
2023.9.8,영암(731),X,29.8,30.2,23,16.7,79,X,주의,X,높음
2023.9.8,보성(732),X,28.7,29.1,21.4,15,79,X,주의,X,높음
2023.9.8,완주(734),X,29.1,29.8,22.5,16.4,73,X,주의,X,높음
2023.9.8,김제(737),X,29.2,29.3,23.7,18.5,72,X,주의,X,높음
2023.9.8,화순(741),X,30.3,30.6,23.2,16.6,73,X,주의,X,높음
2023.9.8,함평(754),X,29.5,30.3,23.7,17.9,70,X,주의,X,높음
2023.9.8,곡성(768),X,30.1,30.8,22,15.5,80,X,주의,X,높음
2023.9.8,압해도(789),X,30.5,29.9,24.2,19.1,76,X,주의,X,높음
2023.9.8,영양(801),X,27.9,28.1,20.5,15.3,84,X, ,X,높음
2023.9.8,성주(810),X,28.8,30.1,22.9,16.7,69,X, ,X,높음
2023.9.8,고령(812),X,28.5,28.9,21.5,15.6,81,X, ,X,높음
2023.9.8,청도(813),X,28,28.3,21.9,17.3,76,X, ,X,보통
2023.9.8,예천(815),X,28.7,29.1,22.1,14.8,74,X, ,X,높음
2023.9.8,김천(822),X,28.7,29,21.1,14.3,81,X, ,X,높음
2023.9.8,군위(823),X,29.1,29.5,22.1,15.8,77,X, ,X,낮음
2023.9.8,칠곡(825),X,28.8,29.5,23.2,17.8,78,X, ,X,높음
2023.9.8,경산(827),X,28.7,29.2,22.8,17.7,71,X, ,X,높음
2023.9.8,삼척(876),X,27.8,27,22.3,18.5,78,X, ,X,낮음
2023.9.8,속초(90),X,28.2,27.2,22.3,18.4,78.8,X, ,X,낮음
2023.9.8,삼천포(907),X,29.6,29.4,24.1,19.7,68,X, ,X,높음
2023.9.8,고성(918),X,29.6,29.8,23.3,18.9,76,X, ,X,높음
2023.9.8,창녕(919),X,29.8,30,23.4,18.3,75,X, ,X,보통
2023.9.8,함안(920),X,29.8,29.3,21.7,16.2,81,X, ,X,보통
2023.9.8,북춘천(93),X,29.4,30.3,22.2,14.8,75.8,X,관심,X,낮음
2023.9.8,하동(932),X,29.1,29.6,23.3,17.1,73,X, ,X,높음
2023.9.8,철원(95),X,28.7,29.2,21.5,14,76.4,X, ,X,낮음
2023.9.8,동두천(98),X,28.9,28.9,22.4,15.8,74.3,X,관심,X,높음
2023.9.8,파주(99),X,29.8,29.8,22.5,16.2,80.4,X,관심,X,높음
2023.9.9,북강릉(104),X,26.5,25.8,21.2,16.1,81,X, ,X,낮음
2023.9.9,동해(106),X,26.6,25.3,21.1,16.5,83.9,X, ,X,낮음
2023.9.9,서울(108),X,30.6,31.2,25.8,20.8,66.3,X,관심,X,높음
2023.9.9,인천(112),X,30.1,29.7,25.1,22,70.4,X, ,X,높음
2023.9.9,원주(114),X,29.4,30.7,24.1,18.2,67.3,X,관심,X,낮음
2023.9.9,울릉도(115),X,26.1,24.8,21.8,18.8,78.6,X, ,X,높음
2023.9.9,수원(119),X,30.9,31.1,24.7,20.1,71.6,X, ,X,높음
2023.9.9,영월(121),X,29.2,30.7,21.6,14.6,64,X, ,X,낮음
2023.9.9,충주(127),X,29.6,30.6,22.6,16.6,75.5,X, ,X,높음
2023.9.9,서산(129),X,30.3,29.9,23.8,17.9,75.4,X, ,X,높음
2023.9.9,울진(130),X,27.2,25.9,21.8,17,79.4,X, ,X,높음
2023.9.9,청주(131),X,30.5,31.4,25.8,19.7,60.8,X, ,X,높음
2023.9.9,대전(133),X,30,31,24.1,17.7,67.6,X, ,X,높음
2023.9.9,추풍령(135),X,28.7,28.5,21.1,14.6,76.3,X, ,X,높음
2023.9.9,안동(136),X,28.7,29.8,22.8,17.5,74.4,X, ,X,높음
2023.9.9,상주(137),X,29.2,30,22.6,16.7,74.8,X, ,X,높음
2023.9.9,포항(138),X,27.1,26.5,23.1,19,70.1,X, ,X,높음
2023.9.9,군산(140),X,29,28.8,23.6,18.6,77.5,X, ,X,높음
2023.9.9,대구(143),X,28.4,29.5,23.4,17.3,68.1,X, ,X,높음
2023.9.9,전주(146),X,30.1,30.7,24.8,19.8,68.6,X, ,X,높음
2023.9.9,울산(152),X,27.1,26.7,22,17.6,74.1,X, ,X,높음
2023.9.9,창원(155),X,28.8,28.9,23.4,18.8,70.6,X, ,X,높음
2023.9.9,광주(156),X,30.5,30.7,25.1,19.8,80.9,X,관심,X,매우높음
2023.9.9,부산(159),X,28.2,28.3,24.2,20.4,62.5,X, ,X,매우높음
2023.9.9,통영(162),X,30,29.8,24,19.7,72.8,X, ,X,매우높음
2023.9.9,목포(165),X,30,29.1,24.8,20.6,75,X, ,X,매우높음
2023.9.9,여수(168),X,29.1,28.5,24.8,22,73.3,X, ,X,높음
2023.9.9,흑산도(169),X,28.4,26.4,23.8,21.2,80,X, ,X,매우높음
2023.9.9,완도(170),X,30,30.1,24.4,19.8,73,X, ,X,매우높음
2023.9.9,고창(172),X,29.8,29.6,23.1,17.1,78.3,X, ,X,높음
2023.9.9,제주(184),X,28.3,28.2,24.9,21.6,60.4,X, ,X,높음
2023.9.9,진주(192),X,30.4,30.3,23.5,17.5,78.8,X, ,X,높음
2023.9.9,양평(202),X,29.9,30.5,23.7,18,74.5,X,관심,X,높음
2023.9.9,이천(203),X,31.1,31.1,23.7,17.1,80,X, ,X,높음
2023.9.9,인제(211),X,29.4,31.2,22.1,17.2,74.6,X, ,X,낮음
2023.9.9,홍천(212),X,29.7,30.5,23,17.3,75.4,X,관심,X,낮음
2023.9.9,태백(216),X,26.5,26.2,17,8.1,75.6,X, ,X,낮음
2023.9.9,정선군(217),X,30,32.4,20.8,13.9,70.9,X, ,X,낮음
2023.9.9,제천(221),X,28.4,29.5,21.1,15.1,80.9,X, ,X,높음
2023.9.9,보은(226),X,29.8,30,22.1,15.4,81.3,X, ,X,높음
2023.9.9,천안(232),X,30.1,30.2,23.2,16.3,76.8,X, ,X,높음
2023.9.9,보령(235),X,29.4,28.5,23.7,17.9,74.4,X, ,X,높음
2023.9.9,부여(236),X,30.4,30.5,23.2,16.5,80.3,X,관심,X,높음
2023.9.9,금산(238),X,29.6,30.1,22.2,16.2,78.8,X, ,X,높음
