"행정구역별(시군구)","성별","연령별","항목","단위","2018 년","2019 년","2020 년","2021 년","2022 년",
"서구","계","15~19세","2세대가구-부+미혼자녀","","503","416","395","365","318",
"서구","계","15~19세","2세대가구-모+미혼자녀","","1121","963","866","809","713",
"서구","계","15~19세","2세대가구-부부+양친","","X","X","X","X","X",
"서구","계","15~19세","2세대가구-부부+한부모","","X","X","X","X","X",
"서구","계","15~19세","2세대가구-부부+미혼자녀+부부미혼형제자매","","70","53","57","48","42",
"서구","계","15~19세","2세대가구-조부모+미혼손자녀","","55","36","27","25","24",
"서구","계","15~19세","2세대가구-조부 또는 조모+미혼손자녀","","65","46","37","41","30",
"서구","계","15~19세","2세대가구-기타","","226","184","156","129","115",
"서구","계","15~19세","3세대가구-계","","962","864","781","675","609",
"서구","계","15~19세","3세대가구-부부+미혼자녀+양친","","79","75","61","57","47",
"서구","계","15~19세","3세대가구-부부+미혼자녀+부친","","61","56","49","37","28",
"서구","계","15~19세","3세대가구-부부+미혼자녀+모친","","366","312","296","265","241",
"서구","계","15~19세","3세대가구-기타","","456","421","375","316","293",
"서구","계","15~19세","4세대이상 가구","","X","X","X","X","X",
"서구","계","15~19세","1인가구","","60","110","51","36","46",
"서구","계","15~19세","비친족가구","","13","5","6","X","X",
"서구","계","20~24세","일반가구원","","10421","9419","8751","7972","6900",
"서구","계","20~24세","1세대가구-계","","353","327","256","242","214",
"서구","계","20~24세","1세대가구-부부","","34","20","19","20","11",
"서구","계","20~24세","1세대가구-부부+미혼형제자매","","X","X","X","X","X",
"서구","계","20~24세","1세대가구-부부+기타 친인척","","X","X","X","X","X",
"서구","계","20~24세","1세대가구-가구주+미혼형제자매","","288","276","215","208","188",
"서구","계","20~24세","1세대가구-가구주+기타 친인척","","12","14","12","6","7",
"서구","계","20~24세","1세대가구-기타","","17","13","6","6","6",
"서구","계","20~24세","2세대가구-계","","8376","7467","6960","6237","5327",
"서구","계","20~24세","2세대가구-부부+미혼자녀","","5338","4712","4457","3919","3322",
"서구","계","20~24세","2세대가구-부+미혼자녀","","670","637","589","514","460",
"서구","계","20~24세","2세대가구-모+미혼자녀","","1714","1539","1404","1320","1114",
"서구","계","20~24세","2세대가구-부부+양친","","X","X","X","X","X",
"서구","계","20~24세","2세대가구-부부+한부모","","5","X","X","X","X",
"서구","계","20~24세","2세대가구-부부+미혼자녀+부부미혼형제자매","","76","71","54","40","40",
"서구","계","20~24세","2세대가구-조부모+미혼손자녀","","41","44","51","41","38",
"서구","계","20~24세","2세대가구-조부 또는 조모+미혼손자녀","","108","106","109","101","88",
"서구","계","20~24세","2세대가구-기타","","420","352","290","299","263",
"서구","계","20~24세","3세대가구-계","","988","880","808","751","660",
"서구","계","20~24세","3세대가구-부부+미혼자녀+양친","","60","40","44","51","27",
"서구","계","20~24세","3세대가구-부부+미혼자녀+부친","","53","45","40","37","39",
"서구","계","20~24세","3세대가구-부부+미혼자녀+모친","","387","354","312","294","265",
"서구","계","20~24세","3세대가구-기타","","488","441","412","369","329",
"서구","계","20~24세","4세대이상 가구","","X","X","X","X","X",
"서구","계","20~24세","1인가구","","650","688","664","660","632",
"서구","계","20~24세","비친족가구","","52","54","59","78","66",
"서구","계","25~29세","일반가구원","","12156","11618","11357","10980","10167",
"서구","계","25~29세","1세대가구-계","","648","636","624","601","515",
"서구","계","25~29세","1세대가구-부부","","250","214","208","191","167",
"서구","계","25~29세","1세대가구-부부+미혼형제자매","","11","9","7","10","9",
"서구","계","25~29세","1세대가구-부부+기타 친인척","","X","X","X","X","X",
"서구","계","25~29세","1세대가구-가구주+미혼형제자매","","362","376","376","353","317",
"서구","계","25~29세","1세대가구-가구주+기타 친인척","","10","10","20","29","11",
"서구","계","25~29세","1세대가구-기타","","15","26","12","14","10",
"서구","계","25~29세","2세대가구-계","","9149","8573","8273","7697","7029",
"서구","계","25~29세","2세대가구-부부+미혼자녀","","5814","5347","5116","4719","4277",
"서구","계","25~29세","2세대가구-부+미혼자녀","","659","617","634","599","524",
"서구","계","25~29세","2세대가구-모+미혼자녀","","1787","1773","1781","1651","1536",
"서구","계","25~29세","2세대가구-부부+양친","","14","23","5","X","5",
"서구","계","25~29세","2세대가구-부부+한부모","","16","12","16","8","X",
"서구","계","25~29세","2세대가구-부부+미혼자녀+부부미혼형제자매","","72","62","54","57","48",
"서구","계","25~29세","2세대가구-조부모+미혼손자녀","","21","22","36","35","37",
"서구","계","25~29세","2세대가구-조부 또는 조모+미혼손자녀","","101","109","101","123","119",
"서구","계","25~29세","2세대가구-기타","","665","608","530","501","480",
"서구","계","25~29세","3세대가구-계","","837","796","676","626","599",
"서구","계","25~29세","3세대가구-부부+미혼자녀+양친","","63","55","38","34","29",
"서구","계","25~29세","3세대가구-부부+미혼자녀+부친","","48","35","31","36","28",
"서구","계","25~29세","3세대가구-부부+미혼자녀+모친","","327","329","283","242","227",
"서구","계","25~29세","3세대가구-기타","","399","377","324","314","315",
"서구","계","25~29세","4세대이상 가구","","9","10","7","6","6",
"서구","계","25~29세","1인가구","","1356","1436","1590","1835","1795",
"서구","계","25~29세","비친족가구","","157","167","187","215","223",
"서구","계","30~34세","일반가구원","","9181","8565","8299","8326","8589",
"서구","계","30~34세","1세대가구-계","","684","598","614","576","663",
"서구","계","30~34세","1세대가구-부부","","425","332","336","311","364",
"서구","계","30~34세","1세대가구-부부+미혼형제자매","","15","25","19","9","16",
"서구","계","30~34세","1세대가구-부부+기타 친인척","","X","X","X","X","X",
"서구","계","30~34세","1세대가구-가구주+미혼형제자매","","215","206","236","225","246",
"서구","계","30~34세","1세대가구-가구주+기타 친인척","","5","9","10","12","15",
"서구","계","30~34세","1세대가구-기타","","23","24","12","18","19",
"서구","계","30~34세","2세대가구-계","","6560","6077","5773","5571","5677",
"서구","계","30~34세","2세대가구-부부+미혼자녀","","4210","3848","3644","3452","3481",
"서구","계","30~34세","2세대가구-부+미혼자녀","","349","343","339","349","368",
"서구","계","30~34세","2세대가구-모+미혼자녀","","1186","1151","1122","1121","1192",
"서구","계","30~34세","2세대가구-부부+양친","","25","23","13","14","12",
"서구","계","30~34세","2세대가구-부부+한부모","","41","28","39","24","17",
"서구","계","30~34세","2세대가구-부부+미혼자녀+부부미혼형제자매","","86","76","56","50","50",
"서구","계","30~34세","2세대가구-조부모+미혼손자녀","","9","10","9","14","12",
"서구","계","30~34세","2세대가구-조부 또는 조모+미혼손자녀","","35","40","45","49","55",
"서구","계","30~34세","2세대가구-기타","","619","558","506","498","490",
"서구","계","30~34세","3세대가구-계","","725","624","533","460","410",
"서구","계","30~34세","3세대가구-부부+미혼자녀+양친","","99","74","65","64","36",
"서구","계","30~34세","3세대가구-부부+미혼자녀+부친","","50","29","37","28","23",
"서구","계","30~34세","3세대가구-부부+미혼자녀+모친","","249","204","178","149","136",
"서구","계","30~34세","3세대가구-기타","","327","317","253","219","215",
"서구","계","30~34세","4세대이상 가구","","X","5","5","X","9",
"서구","계","30~34세","1인가구","","1110","1123","1233","1497","1604",
"서구","계","30~34세","비친족가구","","99","138","141","219","226",
"서구","계","35~39세","일반가구원","","10997","9795","8814","8067","7499",
"서구","계","35~39세","1세대가구-계","","734","639","597","525","527",
"서구","계","35~39세","1세대가구-부부","","484","412","383","341","353",
"서구","계","35~39세","1세대가구-부부+미혼형제자매","","22","23","15","16","12",
"서구","계","35~39세","1세대가구-부부+기타 친인척","","X","X","X","X","X",
"서구","계","35~39세","1세대가구-가구주+미혼형제자매","","178","160","161","135","134",
"서구","계","35~39세","1세대가구-가구주+기타 친인척","","11","10","10","11","10",
"서구","계","35~39세","1세대가구-기타","","37","32","28","22","17",
"서구","계","35~39세","2세대가구-계","","7880","6980","6162","5513","5127",
"서구","계","35~39세","2세대가구-부부+미혼자녀","","5201","4588","4080","3621","3385",
"서구","계","35~39세","2세대가구-부+미혼자녀","","334","304","250","253","238",
"서구","계","35~39세","2세대가구-모+미혼자녀","","1356","1253","1137","1011","930",
"서구","계","35~39세","2세대가구-부부+양친","","19","18","12","7","10",
"서구","계","35~39세","2세대가구-부부+한부모","","57","49","45","38","32",
"서구","계","35~39세","2세대가구-부부+미혼자녀+부부미혼형제자매","","124","116","79","73","60",
"서구","계","35~39세","2세대가구-조부모+미혼손자녀","","X","X","X","X","X",
"서구","계","35~39세","2세대가구-조부 또는 조모+미혼손자녀","","17","18","14","16","19",
"서구","계","35~39세","2세대가구-기타","","771","633","542","493","451",
"서구","계","35~39세","3세대가구-계","","1029","911","734","622","521",
"서구","계","35~39세","3세대가구-부부+미혼자녀+양친","","184","158","129","107","94",
"서구","계","35~39세","3세대가구-부부+미혼자녀+부친","","94","84","69","53","36",
"서구","계","35~39세","3세대가구-부부+미혼자녀+모친","","335","307","238","214","175",
"서구","계","35~39세","3세대가구-기타","","416","362","298","248","216",
"서구","계","35~39세","4세대이상 가구","","13","10","6","5","5",
"서구","계","35~39세","1인가구","","1245","1145","1194","1267","1172",
"서구","계","35~39세","비친족가구","","96","110","121","135","147",
"서구","계","40~44세","일반가구원","","10911","9937","9613","9332","9171",
"서구","계","40~44세","1세대가구-계","","698","682","623","599","590",
"서구","계","40~44세","1세대가구-부부","","440","429","412","386","400",
