일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2023.6.16,공주(612),X,30.1,31.8,23.5,15.3,66,X, ,X,매우높음
2023.6.16,서천(614),X,27.1,26.8,21.9,16.3,78,X, ,X,매우높음
2023.6.16,논산(615),X,29.9,31.6,23.9,16.7,69,X, ,X,매우높음
2023.6.16,당진(616),X,28.7,29.2,22,15.7,72,X, ,X,매우높음
2023.6.16,청양(618),X,30.1,30.7,21.7,13,73,X, ,X,매우높음
2023.6.16,음성(619),X,28.6,29.2,21.5,13.5,71,X, ,X,매우높음
2023.6.16,증평(623),X,29.8,30.9,23,15.4,68,X, ,X,매우높음
2023.6.16,태안(627),X,28.7,28.5,21.5,16.6,79,X, ,X,매우높음
2023.6.16,예산(628),X,28.7,28.8,22.5,16.5,71,X, ,X,매우높음
2023.6.16,아산(634),X,27.5,27.9,22.2,16.2,68,X, ,X,매우높음
2023.6.16,계룡(636),X,29.6,30.6,21.9,13,74,X, ,X,매우높음
2023.6.16,연천청산(652),X,28.3,29.3,22.3,16,69,X, ,X,매우높음
2023.6.16,양양(670),X,29,30.2,24.4,15.4,64,X, ,O,낮음
2023.6.16,무안(699),X,28.7,29.1,22,15.2,74,X, ,X,매우높음
2023.6.16,무주(701),X,29.6,31.1,22.2,15.1,70,X, ,X,매우높음
2023.6.16,익산(702),X,29.2,30.2,23.3,17.6,68,X, ,X,매우높음
2023.6.16,진안(703),X,29.3,30.2,21.3,12.2,72,X, ,X,매우높음
2023.6.16,담양(706),X,31.2,32.2,23.9,15.4,74,X,관심,X,매우높음
2023.6.16,구례(709),X,31.2,32.6,24,15.9,69,X,관심,X,매우높음
2023.6.16,나주(710),X,30,30.7,22.7,14.6,74,X, ,X,매우높음
2023.6.16,순천시(712),X,28.5,29.6,23.6,17,64,X, ,X,매우높음
2023.6.16,광양읍(713),X,30.1,32.2,24.1,16,63,X, ,X,매우높음
2023.6.16,장성(730),X,30.3,31.3,22.4,14,69,X, ,X,매우높음
2023.6.16,영암(731),X,29.6,30.5,22.8,15.6,77,X, ,X,매우높음
2023.6.16,보성(732),X,27.4,28.8,21,12.8,70,X, ,X,매우높음
2023.6.16,완주(734),X,30.1,30.7,22.6,14.8,72,X, ,X,매우높음
2023.6.16,김제(737),X,29.8,29.9,22.8,17.4,77,X, ,X,매우높음
2023.6.16,화순(741),X,30.8,32.8,23.2,13.8,66,X, ,X,매우높음
2023.6.16,함평(754),X,28.9,29.2,22,15.2,74,X, ,X,매우높음
2023.6.16,곡성(768),X,30.1,31.9,23.5,13.9,67,X,관심,X,매우높음
2023.6.16,압해도(789),X,28.4,27.1,21.5,17.3,87,X, ,X,매우높음
2023.6.16,영양(801),X,29.4,29.5,21.5,15,83,X, ,X,매우높음
2023.6.16,성주(810),X,30,32.5,24.1,15.7,64,X, ,X,매우높음
2023.6.16,고령(812),X,30.6,31.8,23.4,16.6,73,X, ,X,매우높음
2023.6.16,청도(813),X,30,31,23.2,16.5,74,X, ,X,매우높음
2023.6.16,예천(815),X,30.1,31.6,22.7,15.2,72,X, ,X,매우높음
2023.6.16,김천(822),X,30.4,31.6,22.7,14,72,X,관심,X,매우높음
2023.6.16,군위(823),X,30.7,31.6,22.9,14.7,76,X, ,X,매우높음
2023.6.16,칠곡(825),X,30.4,31.8,24.6,16.9,72,X,관심,X,매우높음
2023.6.16,경산(827),X,30.3,32.5,25.1,17.2,61,X,관심,X,매우높음
2023.6.16,삼척(876),X,29.1,29.9,24.7,16.7,63,X, ,X,낮음
2023.6.16,속초(90),X,28.8,28.8,22.8,16.1,75.9,X, ,X,낮음
2023.6.16,삼천포(907),X,28.5,27.9,22.3,18.3,77,X, ,X,매우높음
2023.6.16,고성(918),X,28.6,27.9,22.8,18.1,77,X, ,X,매우높음
2023.6.16,창녕(919),X,30.7,32,24.9,18.3,68,X,관심,X,매우높음
2023.6.16,함안(920),X,30.3,31.8,23.8,18.5,74,X, ,X,매우높음
2023.6.16,북춘천(93),X,30.2,30.7,23.4,16.5,73,X,관심,X,낮음
2023.6.16,하동(932),X,29.7,31.1,23.7,17.4,68,X,관심,X,매우높음
2023.6.16,철원(95),X,28.5,28.8,22.6,16.2,69.9,X, ,X,낮음
2023.6.16,동두천(98),X,29,29,22.7,16.7,72.4,X, ,X,매우높음
2023.6.16,파주(99),X,28.2,28.1,21.6,16.7,77.8,X, ,X,매우높음
2023.6.17,북강릉(104),X,30.7,32.6,27.2,22.2,48.1,X,관심,X,낮음
2023.6.17,동해(106),X,30,31.7,26.1,21.7,51.4,X, ,X,낮음
2023.6.17,서울(108),X,29.4,30.2,24.2,18.9,57.1,X,관심,X,매우높음
2023.6.17,인천(112),X,26.7,26.3,22.2,18.9,71.1,X, ,X,매우높음
2023.6.17,원주(114),X,29,31.1,24.7,17.7,53,X,관심,X,낮음
2023.6.17,울릉도(115),X,29.8,29.1,25.2,21.7,64.3,X, ,X,매우높음
2023.6.17,수원(119),X,28.5,29.7,22.6,16.2,63.5,X, ,X,매우높음
2023.6.17,영월(121),X,30,32,23.4,16.4,67.8,X,관심,X,낮음
2023.6.17,충주(127),X,29.9,31.4,23.7,15.6,63.4,X,관심,X,매우높음
2023.6.17,서산(129),X,29.3,29.8,22.5,16.1,65.3,X, ,X,매우높음
2023.6.17,울진(130),X,29.9,31,25,19.6,64.1,X, ,X,매우높음
2023.6.17,청주(131),X,30.2,33,25.7,20.2,46.3,X,관심,X,매우높음
2023.6.17,대전(133),X,30.6,32.5,25,18.8,54.3,X,관심,X,매우높음
2023.6.17,추풍령(135),X,29.1,30.6,24.6,17.8,58.1,X,관심,X,매우높음
2023.6.17,안동(136),X,31.3,32.8,25.3,17.3,64,X,관심,X,매우높음
2023.6.17,상주(137),X,31.7,33.4,26.9,20.8,53.3,O,관심,X,매우높음
2023.6.17,포항(138),X,31.6,34.4,28.6,23,48.4,X, ,X,매우높음
2023.6.17,군산(140),X,28,27.9,22.5,18.2,72.8,X, ,X,매우높음
2023.6.17,대구(143),X,31.7,34.2,27.6,20.4,53.5,O,관심,X,매우높음
2023.6.17,전주(146),X,29.9,30.9,24.2,19.1,62.5,X,관심,X,매우높음
2023.6.17,울산(152),X,29.7,30.5,25.2,20,59.9,X, ,X,매우높음
2023.6.17,창원(155),X,30.2,30.4,24.1,18,63.8,X,관심,X,매우높음
2023.6.17,광주(156),X,31.1,31.3,24.8,19.7,68.9,O,관심,X,매우높음
2023.6.17,부산(159),X,27.5,27.9,24,20.7,55.1,X,관심,X,매우높음
2023.6.17,통영(162),X,27.6,27.1,21.6,18.1,76.4,X, ,X,매우높음
2023.6.17,목포(165),X,27.5,27.9,22.7,18.9,71.6,X, ,X,매우높음
2023.6.17,여수(168),X,26.5,26.7,23,20.4,68.8,X, ,X,매우높음
2023.6.17,흑산도(169),X,26,25.7,20.3,16.8,77.1,X, ,X,매우높음
2023.6.17,완도(170),X,28.9,29.4,23.5,18.2,61.4,X, ,X,매우높음
2023.6.17,고창(172),X,28.5,30,22.2,17.2,62.8,X, ,X,매우높음
2023.6.17,제주(184),X,27.9,27.1,23,19.3,69.8,X, ,X,매우높음
2023.6.17,진주(192),X,31.1,31.1,23.8,16.5,71.3,X, ,X,매우높음
2023.6.17,양평(202),X,29,31.2,24.4,16.7,55.9,X,관심,X,매우높음
2023.6.17,이천(203),X,30.7,32.1,24.2,15.7,62,X,관심,X,매우높음
2023.6.17,인제(211),X,30.2,32,24.1,16.4,66.5,X,관심,X,낮음
2023.6.17,홍천(212),X,29.6,31.8,23.8,16.3,63.1,O,관심,X,낮음
2023.6.17,태백(216),X,31.1,32.8,23.8,15,59.4,X, ,X,낮음
2023.6.17,정선군(217),X,32.7,34.2,24.1,16.4,67.4,X,관심,X,낮음
2023.6.17,제천(221),X,29.7,31.5,23.1,14.9,68.9,X,관심,X,매우높음
2023.6.17,보은(226),X,29.2,30.5,23.2,15.6,69.4,X, ,X,매우높음
2023.6.17,천안(232),X,29,30.9,23,14.5,59.4,X, ,X,매우높음
2023.6.17,보령(235),X,28,28.1,22.4,17.7,72.6,X, ,X,매우높음
2023.6.17,부여(236),X,31,31.8,24.4,18.1,72.3,X,관심,X,매우높음
2023.6.17,금산(238),X,30.4,32.5,24.4,16.8,65.5,X,관심,X,매우높음
2023.6.17,세종(239),X,30.5,31.6,24.1,17.3,62.3,X,관심,X,매우높음
2023.6.17,부안(243),X,28.9,29.5,22.7,17.7,72.4,X, ,X,매우높음
2023.6.17,임실(244),X,30.3,31.3,22.9,16.1,70.4,X,관심,X,매우높음
2023.6.17,정읍(245),X,29.7,30.8,23,17.3,67.4,X,관심,X,매우높음
2023.6.17,남원(247),X,31.2,32.4,24.8,18.4,66.6,X,관심,X,매우높음
2023.6.17,장수(248),X,29.9,30.9,22.8,15.2,72.3,X,관심,X,매우높음
2023.6.17,영광군(252),X,28.7,29.2,22.3,17.1,74.4,X, ,X,매우높음
2023.6.17,김해시(253),X,31,30.7,24.7,19,66.1,X,관심,X,매우높음
2023.6.17,순창군(254),X,31.2,32.6,24.2,17.9,71.5,X,관심,X,매우높음
2023.6.17,양산시(257),X,31.1,31.6,25.4,19.9,65.6,X,관심,X,매우높음
2023.6.17,강진군(259),X,29.4,31,23.6,16.3,67,X, ,X,매우높음
2023.6.17,장흥(260),X,29.6,30.3,23.1,16.9,70.5,X, ,X,매우높음
2023.6.17,해남(261),X,28.9,30.2,,20.2,,X, ,X,매우높음
2023.6.17,고흥(262),X,27.5,28.7,22.1,15.9,66.4,X, ,X,매우높음
2023.6.17,의령군(263),X,31.8,33.1,25.4,17.5,65.3,X,관심,X,매우높음
2023.6.17,함양군(264),X,31.6,34,25.6,17.9,63.1,X,관심,X,매우높음
2023.6.17,진도군ASOS(268),X,28.5,29.9,21.6,14.1,68.6,X, ,X,매우높음
2023.6.17,봉화(271),X,30.1,31.9,23.3,15.4,68.8,X,관심,X,매우높음
2023.6.17,영주(272),X,30.2,31.5,24.5,15.8,64.9,X,관심,X,매우높음
2023.6.17,문경(273),X,30.2,32.3,25.8,16.9,51.8,X,관심,X,매우높음
2023.6.17,청송군(276),X,31.6,33.1,23.8,15.9,71.4,X, ,X,매우높음
2023.6.17,영덕(277),X,32.3,33.5,27.1,20.2,53.8,X,관심,X,매우높음
2023.6.17,의성(278),X,31.3,33.4,24.5,15.7,70,O,관심,X,매우높음
2023.6.17,구미(279),X,31.4,33.3,26.5,19,54.9,O,관심,X,매우높음
2023.6.17,영천(281),X,31.2,33,25.7,17.5,65.4,O,관심,X,매우높음
2023.6.17,경주시(283),X,32.5,35,26.8,18.2,60.4,X,관심,X,매우높음
2023.6.17,거창(284),X,31.6,33.1,24.6,16.4,70.5,X,관심,X,매우높음
2023.6.17,합천(285),X,31.2,33.5,25.3,17.3,63.4,X,관심,X,매우높음
2023.6.17,밀양(288),X,31.7,33.9,25.5,18.8,59.6,X,관심,X,매우높음
2023.6.17,산청(289),X,31.7,32.1,24.5,17.8,72.9,X,관심,X,매우높음
2023.6.17,거제(294),X,28,27.7,23.4,17.8,59.1,X, ,X,매우높음
2023.6.17,남해(295),X,29.6,29.7,23.6,18.7,67.3,X, ,X,매우높음
2023.6.17,부천(433),X,26.7,28.9,22.3,16.7,54,X, ,X,매우높음
2023.6.17,안양(434),X,23.3,29.5,23.9,19.2,,X, ,X,매우높음
2023.6.17,광명(437),X,28.8,31.2,24.8,19.3,51,X, ,X,매우높음
2023.6.17,군포(438),X,29,30.6,24.2,18.3,49,X, ,X,매우높음
2023.6.17,김포(441),X,,29.6,22.9,17,,X, ,X,매우높음
2023.6.17,하남(444),X,29.7,32,23.6,15.3,55,X,관심,X,매우높음
2023.6.17,의왕(445),X,29.4,29.8,22.1,14.9,62,X, ,X,매우높음
2023.6.17,포천(504),X,30.2,31.3,23.5,15.6,65,X,관심,X,매우높음
2023.6.17,가평조종(505),X,29.6,31,22.8,13.9,68,X, ,X,매우높음
2023.6.17,안성(516),X,29.8,31.6,23.2,15.5,62,X, ,X,매우높음
2023.6.17,간성(517),X,31,33.4,27.5,22.9,47,X, ,X,낮음
2023.6.17,평창(526),X,30,32.8,23.5,15.2,62,X, ,X,낮음
2023.6.17,의정부(532),X,29.5,30.1,23.4,16,71,X,관심,X,매우높음
2023.6.17,횡성(536),X,30.4,32,23.7,15.9,65,X,관심,X,낮음
2023.6.17,고양(540),X,31.5,32.4,23,15,67,X, ,X,매우높음
2023.6.17,남양주(541),X,30.5,32.5,24,15.9,59,X, ,X,매우높음
2023.6.17,안산(545),X,28.3,28.9,20.7,12.9,73,X, ,X,매우높음
2023.6.17,경기광주(546),X,28.2,30.7,23.3,15.1,52,X, ,X,매우높음
2023.6.17,여주(548),X,29.5,31.3,23.7,15.6,60,X,관심,X,매우높음
2023.6.17,용인(549),X,28.4,30.6,22.4,15.1,57,X,관심,X,매우높음
2023.6.17,오산(550),X,29.5,31.7,23.2,14.2,62,X, ,X,매우높음
2023.6.17,평택(551),X,29.8,30.9,23.2,17.1,67,X, ,X,매우높음
2023.6.17,화천(555),X,30.4,31.9,22.9,16.4,80,X,관심,X,낮음
2023.6.17,양구(556),X,30.2,32.6,23.7,16.6,66,X,관심,X,낮음
2023.6.17,시흥(565),X,28.7,29.5,22.2,15.2,69,X, ,X,매우높음
2023.6.17,구리(569),X,29.5,32.2,24.2,16.6,53,X, ,X,매우높음
2023.6.17,화성(571),X,28.7,29.7,22.7,16.4,65,X, ,X,매우높음
2023.6.17,성남(572),X,28.4,31.3,24,16.5,45,X, ,X,매우높음
2023.6.17,과천(590),X,30.2,31.2,22.9,14.4,62,X, ,X,매우높음
2023.6.17,양주(598),X,29.1,30.5,22.9,14.9,65,X,관심,X,매우높음
2023.6.17,단양(601),X,29.8,32.5,24.4,17,62,X,관심,X,매우높음
2023.6.17,진천(602),X,29.5,32.3,24.2,16.5,51,X, ,X,매우높음
2023.6.17,괴산(603),X,29.8,31.5,23,14,67,X, ,X,매우높음
2023.6.17,옥천(604),X,30.5,32.3,25.4,18,61,X,관심,X,매우높음
2023.6.17,홍북(608),X,30.4,32.6,22.7,15,68,X, ,X,매우높음
2023.6.17,공주(612),X,30.2,32.1,24.1,16.5,64,X,관심,X,매우높음
2023.6.17,서천(614),X,28.2,28.1,22.2,17.7,77,X, ,X,매우높음
2023.6.17,논산(615),X,31.1,32,24.7,18.7,67,X,관심,X,매우높음
2023.6.17,당진(616),X,28.2,29.3,22.4,15.5,65,X, ,X,매우높음
2023.6.17,청양(618),X,30.6,31.8,22.6,15.1,71,X,관심,X,매우높음
2023.6.17,음성(619),X,29.2,30.4,22.6,13.6,63,X, ,X,매우높음
2023.6.17,증평(623),X,29.8,31.7,23.7,15.9,63,X, ,X,매우높음
2023.6.17,태안(627),X,29.7,29.6,22.3,16.5,68,X, ,X,매우높음
2023.6.17,예산(628),X,28.7,30.3,23.4,16.8,62,X, ,X,매우높음
2023.6.17,아산(634),X,27.9,29.7,23.2,16.4,62,X, ,X,매우높음
2023.6.17,계룡(636),X,30.5,31.4,22.9,14.9,73,X,관심,X,매우높음
2023.6.17,연천청산(652),X,28.8,30,22.7,14.8,66,X,관심,X,매우높음
2023.6.17,양양(670),X,31.8,34.9,29,25.8,39,X, ,O,낮음
2023.6.17,무안(699),X,28.2,28.9,22.9,17,71,X, ,X,매우높음
2023.6.17,무주(701),X,30.4,32.5,24.1,15.8,67,X,관심,X,매우높음
2023.6.17,익산(702),X,29.7,30.2,23.5,19,68,X, ,X,매우높음
2023.6.17,진안(703),X,29.9,31.4,22.5,14.9,70,X,관심,X,매우높음
2023.6.17,담양(706),X,31.7,31.6,24.3,18.2,75,O,관심,X,매우높음
2023.6.17,구례(709),X,31.9,32.7,25.1,18,74,X,관심,X,매우높음
2023.6.17,나주(710),X,29.8,30,23,16.6,76,X,관심,X,매우높음
2023.6.17,순천시(712),X,29.6,29.2,24.2,18.7,70,X,관심,X,매우높음
2023.6.17,광양읍(713),X,31.2,32.1,24.8,17.7,68,X, ,X,매우높음
2023.6.17,장성(730),X,30.2,31,22.4,16,68,X,관심,X,매우높음
2023.6.17,영암(731),X,29.6,29.8,23.2,17.4,75,X,관심,X,매우높음
2023.6.17,보성(732),X,27.6,28.3,21.9,15.9,71,X,관심,X,매우높음
2023.6.17,완주(734),X,31.3,32,23.2,16.1,71,O,관심,X,매우높음
2023.6.17,김제(737),X,30.1,30.4,23.1,18.9,74,X, ,X,매우높음
2023.6.17,화순(741),X,30.8,31.8,23.6,16.7,70,X,관심,X,매우높음
2023.6.17,함평(754),X,29.2,30,22.8,16.7,72,X, ,X,매우높음
2023.6.17,곡성(768),X,31.8,33,24.3,16.9,71,X,관심,X,매우높음
2023.6.17,압해도(789),X,29,28.5,22.1,17.5,79,X, ,X,매우높음
2023.6.17,영양(801),X,31,32,23.5,16.5,74,X,관심,X,매우높음
2023.6.17,성주(810),X,31.4,34.6,25.6,17.1,63,X,관심,X,매우높음
2023.6.17,고령(812),X,30.9,32.5,24.8,17,70,X,관심,X,매우높음
2023.6.17,청도(813),X,31,32.6,24.7,17.3,69,X,관심,X,매우높음
2023.6.17,예천(815),X,31,33.8,24.6,16.2,62,X,관심,X,매우높음
2023.6.17,김천(822),X,31.8,33,24.1,15.1,69,O,관심,X,매우높음
2023.6.17,군위(823),X,32,33.3,25.1,16.8,69,O,관심,X,매우높음
2023.6.17,칠곡(825),X,32.1,33.5,26.3,18.8,67,O,관심,X,매우높음
2023.6.17,경산(827),X,31.5,34,27,19.4,57,X,관심,X,매우높음
2023.6.17,삼척(876),X,32,33.8,27.7,23.1,46,X, ,X,낮음
2023.6.17,속초(90),X,30.7,32.2,27,20.5,54.1,X, ,X,낮음
2023.6.17,삼천포(907),X,27.8,27.2,22,17.6,75,X, ,X,매우높음
2023.6.17,고성(918),X,28,27.1,22.4,17.2,77,X, ,X,매우높음
2023.6.17,창녕(919),X,32.5,33.8,26,18.4,65,X,관심,X,매우높음
2023.6.17,함안(920),X,31.4,32.3,24.3,17.3,71,X,관심,X,매우높음
2023.6.17,북춘천(93),X,30.2,32.2,24,16.1,67.3,O,관심,X,낮음
2023.6.17,하동(932),X,30.8,31.2,24.1,17.6,70,X,관심,X,매우높음
2023.6.17,철원(95),X,29.1,30.3,23,15.1,69.9,X,관심,X,낮음
2023.6.17,동두천(98),X,29.2,29.6,22.9,15.6,66.8,X, ,X,매우높음
2023.6.17,파주(99),X,28.5,28.9,21.6,14.6,76.4,X, ,X,매우높음
2023.6.18,북강릉(104),X,28.7,28.8,24.6,21,68.5,X, ,X,낮음
2023.6.18,동해(106),X,28.4,28.4,24.2,20.7,69.3,X, ,X,낮음
2023.6.18,서울(108),X,31.6,32.6,25.9,20.8,60.5,O,관심,X,높음
2023.6.18,인천(112),X,27.4,27.3,23.1,20.1,71.4,X, ,X,높음
2023.6.18,원주(114),X,31,32.6,25.8,19.6,56.9,X,관심,X,낮음
2023.6.18,울릉도(115),X,29,28.5,24.7,21.7,74.5,X, ,X,매우높음
2023.6.18,수원(119),X,30.2,31,23.7,18.8,68.1,X,관심,X,높음
2023.6.18,영월(121),X,32.3,33.7,25.3,17.7,63.5,X,관심,X,낮음
2023.6.18,충주(127),X,31.7,32.9,25.4,18,62.1,X,관심,X,높음
2023.6.18,서산(129),X,29.1,29.5,23.3,18.3,66.5,X, ,X,높음
2023.6.18,울진(130),X,28.5,28.5,24.3,21,69.8,X, ,X,높음
2023.6.18,청주(131),X,31.7,34,26.6,21,49.1,X,관심,X,높음
2023.6.18,대전(133),X,31.2,33.1,26.1,19.6,50.4,X,관심,X,매우높음
2023.6.18,추풍령(135),X,29.9,31.2,24.6,20,58.4,X,관심,X,매우높음
2023.6.18,안동(136),X,32.4,33.7,25.6,19.2,63.6,X,관심,X,높음
2023.6.18,상주(137),X,32.6,34.2,27,22.2,51.5,O,주의,X,높음
2023.6.18,포항(138),X,28.9,29.8,25.5,22.1,62.3,X, ,X,매우높음
2023.6.18,군산(140),X,26.5,26.3,22.6,19.4,71.8,X, ,X,매우높음
2023.6.18,대구(143),X,31.1,33.1,26.9,23.2,52.6,O,주의,X,매우높음
2023.6.18,전주(146),X,29.9,31.1,24.4,19.8,59.8,X,관심,X,매우높음
2023.6.18,울산(152),X,29.9,31.3,25.5,21.5,56.9,X, ,X,매우높음
2023.6.18,창원(155),X,30.9,32.1,24.7,19.3,63.4,X, ,X,매우높음
2023.6.18,광주(156),X,31.4,33.5,25.8,21,60.1,O,주의,X,높음
2023.6.18,부산(159),X,28.5,28.8,24,21.6,66.1,X, ,X,매우높음
2023.6.18,통영(162),X,27.8,27.3,22.7,19.7,76.8,X, ,X,높음
2023.6.18,목포(165),X,27.4,28.1,23.2,20.5,74.3,X, ,X,높음
2023.6.18,여수(168),X,28,27.9,23.9,21.4,70.1,X, ,X,높음
2023.6.18,흑산도(169),X,26.2,24.6,21,18.7,88.9,X, ,X,높음
2023.6.18,완도(170),X,28.8,28.4,23.8,20,65.6,X, ,X,높음
2023.6.18,고창(172),X,28.4,29.5,23.1,18.8,60.1,X, ,X,매우높음
2023.6.18,제주(184),X,26.2,26.4,23.4,21.9,65.4,X, ,X,높음
2023.6.18,진주(192),X,32,32.7,25.1,19.5,69.4,X, ,X,매우높음
2023.6.18,양평(202),X,31.3,32.5,25.4,18.8,63.1,O,관심,X,높음
2023.6.18,이천(203),X,31.4,32.6,25.7,18.3,59.3,O,관심,X,높음
2023.6.18,인제(211),X,32.4,33.5,24.8,17.5,67.5,X,관심,X,낮음
2023.6.18,홍천(212),X,32.3,33.6,25.4,18.2,62.8,O,주의,X,낮음
2023.6.18,태백(216),X,28.4,29.4,22.1,16,65.6,X, ,X,낮음
2023.6.18,정선군(217),X,31.6,32.9,24.1,17,67.5,X,관심,X,낮음
2023.6.18,제천(221),X,31.9,32.8,25,17.5,64.1,X,관심,X,높음
2023.6.18,보은(226),X,30.9,32.1,24.2,16.9,66.3,X, ,X,높음
2023.6.18,천안(232),X,30.9,32.2,24.2,16.9,63.8,X,관심,X,높음
2023.6.18,보령(235),X,27.6,28.1,22.5,18.7,71,X, ,X,높음
2023.6.18,부여(236),X,31.1,32.4,24.8,19.1,66,X,관심,X,높음
2023.6.18,금산(238),X,30.6,32.8,24.7,18.2,62.3,X,관심,X,매우높음
2023.6.18,세종(239),X,31.4,32.9,25.1,18.4,56.8,X,관심,X,높음
2023.6.18,부안(243),X,27.7,27.9,22.8,19.3,70.4,X, ,X,매우높음
2023.6.18,임실(244),X,30,31.3,23.6,17.2,64.6,O,관심,X,매우높음
2023.6.18,정읍(245),X,29.9,31.1,23.9,18.2,57.8,X,관심,X,매우높음
2023.6.18,남원(247),X,31.4,33.5,25.4,19,61.3,X,관심,X,매우높음
2023.6.18,장수(248),X,30.1,31.3,23.3,16.8,69.5,X, ,X,매우높음
2023.6.18,영광군(252),X,29.1,29.1,23.1,18.8,69,X, ,X,높음
2023.6.18,김해시(253),X,32.1,32.1,24.9,20.4,69,X,관심,X,매우높음
2023.6.18,순창군(254),X,31.1,33,24.7,18.6,63.8,O,관심,X,매우높음
2023.6.18,양산시(257),X,32.9,34,26.4,21.5,63.5,X, ,X,매우높음
2023.6.18,강진군(259),X,30,31.5,24.4,19.1,64.5,X, ,X,높음
2023.6.18,장흥(260),X,30.2,31.1,24.2,19.2,62.4,X, ,X,높음
2023.6.18,해남(261),X,28.5,28.9,23.2,18.7,73.9,X, ,X,높음
2023.6.18,고흥(262),X,28.6,29.1,23.4,18.7,68.3,X, ,X,높음
2023.6.18,의령군(263),X,32.3,33.8,26.7,20,64.6,X, ,X,매우높음
2023.6.18,함양군(264),X,32.2,34.5,25.9,19.1,58.6,X,관심,X,매우높음
2023.6.18,진도군ASOS(268),X,26.9,26.9,21.8,17.8,74.8,X, ,X,높음
2023.6.18,봉화(271),X,30,31.7,23.7,16.9,68.1,X,관심,X,높음
2023.6.18,영주(272),X,31.4,32.2,25.1,18.3,67.1,X,관심,X,높음
2023.6.18,문경(273),X,31.6,32.7,26.5,21.6,55,X, ,X,높음
2023.6.18,청송군(276),X,32.1,33.2,23.7,17.2,71.1,X, ,X,높음
2023.6.18,영덕(277),X,29.4,30,25,20.7,62.6,X, ,X,높음
2023.6.18,의성(278),X,32.6,34,24.8,18.4,69.3,O,주의,X,높음
2023.6.18,구미(279),X,31.4,33.4,26.9,22.2,51.4,O,주의,X,매우높음
2023.6.18,영천(281),X,30.5,31.8,25.2,20.3,60.8,O,주의,X,매우높음
2023.6.18,경주시(283),X,31.2,32.5,25.7,20.9,62.6,X,관심,X,매우높음
2023.6.18,거창(284),X,31.4,32.9,25.2,19.2,65.3,X, ,X,매우높음
2023.6.18,합천(285),X,31.4,33.3,26.1,20.2,62.9,X,관심,X,매우높음
2023.6.18,밀양(288),X,31.9,33.7,26.1,20.8,58.4,X,관심,X,매우높음
2023.6.18,산청(289),X,32.5,33.7,26.2,19.7,66.6,X,관심,X,매우높음
2023.6.18,거제(294),X,29.8,30.3,25.3,20.8,62.4,X, ,X,높음
2023.6.18,남해(295),X,30.1,30.6,24.5,20.3,68.5,X, ,X,높음
2023.6.18,부천(433),X,28.4,30.1,23.8,19.1,57,X, ,X,높음
2023.6.18,안양(434),X,24.9,31.6,25.2,20.8,,X, ,X,높음
2023.6.18,광명(437),X,30.4,32.5,26.1,21.1,55,O,관심,X,높음
2023.6.18,군포(438),X,30.5,32.5,25.3,20,57,X, ,X,높음
2023.6.18,김포(441),X,,31.3,24.2,19.4,,X,관심,X,높음
2023.6.18,하남(444),X,31.3,33,24.8,17.8,58,O,관심,X,높음
2023.6.18,의왕(445),X,29.7,30.8,23.3,17.3,68,X, ,X,높음
2023.6.18,포천(504),X,32.6,33.5,25.5,18.2,69,O,관심,X,높음
2023.6.18,가평조종(505),X,32.1,32.8,24.5,17.4,75,O,관심,X,높음
2023.6.18,안성(516),X,30.6,31.5,24.3,18.1,65,O,관심,X,높음
2023.6.18,간성(517),X,27.7,27.6,23.3,20,72,X, ,X,낮음
2023.6.18,평창(526),X,32.1,34.5,24.4,16.9,63,X, ,X,낮음
2023.6.18,의정부(532),X,32.5,32.4,24.9,18.7,77,O,관심,X,높음
2023.6.18,횡성(536),X,32.5,34,25.1,17.6,65,X,관심,X,낮음
2023.6.18,고양(540),X,32.9,33.9,24.6,17.7,70,O,관심,X,높음
2023.6.18,남양주(541),X,32.5,33.5,25.7,19,63,O,관심,X,높음
2023.6.18,안산(545),X,29.1,28.8,21.9,16.9,80,X, ,X,높음
2023.6.18,경기광주(546),X,29.6,31.4,24.7,17.9,54,O,관심,X,높음
2023.6.18,여주(548),X,30.8,32.5,25.2,18.3,61,O,관심,X,높음
2023.6.18,용인(549),X,26.7,,,,,O,관심,X,높음
2023.6.18,오산(550),X,31.3,31.9,24.1,17.6,68,X,관심,X,높음
2023.6.18,평택(551),X,30.2,30.7,24.4,19,70,X, ,X,높음
2023.6.18,화천(555),O,33,32.1,24.4,17.6,82,X,관심,X,낮음
2023.6.18,양구(556),X,32.3,33.8,24.6,17.6,67,X,관심,X,낮음
2023.6.18,시흥(565),X,29.6,29.3,23.4,18.4,74,X, ,X,높음
2023.6.18,구리(569),X,31.4,33.3,25.6,19.2,56,O,관심,X,높음
2023.6.18,화성(571),X,30.6,30.3,23.7,18.8,69,X,관심,X,높음
2023.6.18,성남(572),X,30.4,32.9,25.4,19,49,O,관심,X,높음
2023.6.18,과천(590),X,31.4,32.4,24.7,17.5,64,O,관심,X,높음
2023.6.18,양주(598),X,32,33,24.7,18.1,69,O,관심,X,높음
2023.6.18,단양(601),X,32.5,34.5,26.2,19,61,X,관심,X,높음
2023.6.18,진천(602),X,31.5,33.8,25.3,18.5,57,X, ,X,높음
