일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2024.5.14,계룡(636),X,23.3,24.7,14.8,5.6,70,X, ,X,낮음
2024.5.14,연천청산(652),X,22.2,24.6,16.3,8,57,X, ,X,낮음
2024.5.14,양양(670),X,25.1,29.1,23.9,19.6,24,X, ,X,낮음
2024.5.14,무안(699),X,23.3,24.6,16.1,8.7,66,X, ,X,낮음
2024.5.14,무주(701),X,23.9,25.6,16.5,7.3,64,X, ,X,낮음
2024.5.14,익산(702),X,22.8,24.5,17.1,10.1,55,X, ,X,낮음
2024.5.14,진안(703),X,22.7,23.9,15.4,6.3,66,X, ,X,낮음
2024.5.14,담양(706),X,26.1,26.8,17.2,8.1,72,X, ,X,낮음
2024.5.14,구례(709),X,25.7,26.7,17.8,8.9,73,X, ,X,낮음
2024.5.14,나주(710),X,23.5,25.5,16.6,8.4,63,X, ,X,낮음
2024.5.14,순천시(712),X,24.9,25.2,18.2,10,74,X, ,X,낮음
2024.5.14,광양읍(713),X,25.9,27.3,18.9,10.1,66,X, ,X,낮음
2024.5.14,장성(730),X,24.6,26,16.3,7.6,62,X, ,X,낮음
2024.5.14,영암(731),X,24.2,25.4,16.3,8.1,69,X, ,X,낮음
2024.5.14,보성(732),X,24.1,24.5,16.2,7.7,70,X, ,X,낮음
2024.5.14,완주(734),X,24,25.2,16.3,8.2,68,X, ,X,낮음
2024.5.14,김제(737),X,23.1,24.5,17.5,11,60,X, ,X,낮음
2024.5.14,화순(741),X,24.9,26.4,16.9,8.1,63,X, ,X,낮음
2024.5.14,함평(754),X,22.9,24.7,15.9,7.5,63,X, ,X,낮음
2024.5.14,곡성(768),X,25,26.9,16.9,7.9,68,X, ,X,낮음
2024.5.14,압해도(789),X,22.4,23.2,17,11,69,X, ,X,낮음
2024.5.14,영양(801),X,24.8,26.4,16,5.7,68,X, ,X,낮음
2024.5.14,성주(810),X,25.6,29,18.4,8.3,58,X, ,X,낮음
2024.5.14,고령(812),X,24.8,26.6,17.7,8,71,X, ,X,낮음
2024.5.14,청도(813),X,25.1,27.9,18,7.8,62,X, ,X,낮음
2024.5.14,예천(815),X,24.5,27.6,17.8,8.5,60,X, ,X,낮음
2024.5.14,김천(822),X,26.4,29.1,18.7,7.6,57,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,군위(823),X,26.1,27.5,17.8,8,65,X, ,X,낮음
2024.5.14,칠곡(825),X,25.6,28.4,19.2,10.4,64,X, ,X,낮음
2024.5.14,경산(827),X,24.9,28.3,20.2,10.4,49,X, ,X,낮음
2024.5.14,삼척(876),X,25.8,28.3,22.4,17.5,35,X, ,X,낮음
2024.5.14,속초(90),X,25.7,29.2,23.8,17.2,27.1,X, ,X,낮음
2024.5.14,삼천포(907),X,24.7,24.7,17.6,11,73,X, ,X,낮음
2024.5.14,고성(918),X,23.9,24.5,17.4,9.6,73,X, ,X,낮음
2024.5.14,창녕(919),X,25.6,27.9,19,8.5,62,X, ,X,낮음
2024.5.14,함안(920),X,26,27.9,17.6,7.6,67,X, ,X,낮음
2024.5.14,북춘천(93),X,23.6,26.6,17.2,8.4,57,X, ,X,낮음
2024.5.14,하동(932),X,25.3,27.1,18.4,10.1,69,X, ,X,낮음
2024.5.14,철원(95),X,22.4,24.7,16.7,8.6,57.6,X, ,X,낮음
2024.5.14,동두천(98),X,22.5,25.2,17.3,9.3,51.4,X, ,X,낮음
2024.5.14,파주(99),X,23.1,24,15.6,7.9,66,X, ,X,낮음
2024.5.15,북강릉(104),X,20.8,21.8,14.4,8.3,69.3,X, ,X,낮음
2024.5.15,동해(106),X,23,24.2,15.8,8.8,67.4,X, ,X,낮음
2024.5.15,서울(108),X,19.3,18.8,12.6,7.2,74.3,X, ,X,낮음
2024.5.15,인천(112),X,17.7,16.4,12,7.2,77.5,X, ,X,낮음
2024.5.15,원주(114),X,22,23.1,14.5,8.5,69.4,X, ,X,낮음
2024.5.15,울릉도(115),X,23.3,22.2,16.3,12.6,81.4,X, ,X,낮음
2024.5.15,수원(119),X,19.7,19.2,12.2,7.4,79.8,X, ,X,낮음
2024.5.15,영월(121),X,23.9,25.5,13.9,8.5,73.3,X, ,X,낮음
2024.5.15,충주(127),X,22.1,23.3,14,8,72.5,X, ,X,낮음
2024.5.15,서산(129),X,19.5,18.6,11.6,8.1,82.9,X, ,X,낮음
2024.5.15,울진(130),X,22.8,24.5,15.4,8.3,67.3,X, ,X,낮음
2024.5.15,청주(131),X,22.4,23.5,14.6,8.6,65.5,X, ,X,낮음
2024.5.15,대전(133),X,22.2,23.1,13.7,8.1,70.8,X, ,X,낮음
2024.5.15,추풍령(135),X,22.1,23.6,13.8,8,66.5,X, ,X,낮음
2024.5.15,안동(136),X,24.1,25.9,16,9,67.8,X, ,X,낮음
2024.5.15,상주(137),X,24.4,26,16.3,8.8,59.6,X, ,X,낮음
2024.5.15,포항(138),X,24.4,27.5,18,11.1,58.4,X, ,X,낮음
2024.5.15,군산(140),X,20.3,19.7,12.6,9.1,82.1,X, ,X,낮음
2024.5.15,대구(143),X,24.4,27.9,18.4,10.6,56.5,X, ,X,낮음
2024.5.15,전주(146),X,23,23.2,14.1,9.2,71.3,X, ,X,낮음
2024.5.15,울산(152),X,25.1,25.9,17.9,10,66.6,X, ,X,낮음
2024.5.15,창원(155),X,24.9,26,18.7,13.3,60.4,X, ,X,낮음
2024.5.15,광주(156),X,24,24.3,14.8,10.4,80.6,X, ,X,낮음
2024.5.15,부산(159),X,24.4,24,18.8,11.5,62.5,X, ,X,낮음
2024.5.15,통영(162),X,22.6,23.5,17.6,13.3,67.4,X, ,X,낮음
2024.5.15,목포(165),X,21,20,14.6,11.5,72.9,X, ,X,낮음
2024.5.15,여수(168),X,23,24,17.2,11.3,54.6,X, ,X,낮음
2024.5.15,흑산도(169),X,21,20.1,14.3,12,71,X, ,X,낮음
2024.5.15,완도(170),X,23.2,23.4,16.1,11,61.8,X, ,X,낮음
2024.5.15,고창(172),X,21.6,21.4,13.2,8,69.3,X, ,X,낮음
2024.5.15,제주(184),X,22.2,23.5,17.5,14.2,48.5,X, ,X,낮음
2024.5.15,진주(192),X,24.9,26.5,17.9,11.7,64.9,X, ,X,낮음
2024.5.15,양평(202),X,20.4,20.8,13,8.4,76.4,X, ,X,낮음
2024.5.15,이천(203),X,22.2,22.7,13.3,7.7,79.6,X, ,X,낮음
2024.5.15,인제(211),X,19.6,20.1,11.5,7.3,77,X, ,X,낮음
2024.5.15,홍천(212),X,21.7,22.6,13,7.3,75.5,X, ,X,낮음
2024.5.15,태백(216),X,20.4,23,11.9,4.4,69.3,X, ,X,낮음
2024.5.15,정선군(217),X,23.4,25.5,12.5,6.6,70,X, ,X,낮음
2024.5.15,제천(221),X,21.3,22.4,13.3,7.7,75,X, ,X,낮음
2024.5.15,보은(226),X,22.3,23.5,13.6,8.2,74.9,X, ,X,낮음
2024.5.15,천안(232),X,21.4,22.2,12.4,7.6,78.8,X, ,X,낮음
2024.5.15,보령(235),X,20.3,19.2,12.6,8.5,79.1,X, ,X,낮음
2024.5.15,부여(236),X,22.4,22.3,12.5,7.5,81,X, ,X,낮음
2024.5.15,금산(238),X,22.3,23.5,13.1,6.9,74.5,X, ,X,낮음
2024.5.15,세종(239),X,21.9,22.4,12.6,7.9,78.8,X, ,X,낮음
2024.5.15,부안(243),X,21.6,21.6,13.6,9.8,74.1,X, ,X,낮음
2024.5.15,임실(244),X,22.5,23.5,12.8,6.4,75.9,X, ,X,낮음
2024.5.15,정읍(245),X,22.3,23.1,13.4,8.1,69,X, ,X,낮음
2024.5.15,남원(247),X,22.8,24.4,14.5,9,69.6,X, ,X,낮음
2024.5.15,장수(248),X,21.5,22.7,12.7,6.5,72.1,X, ,X,낮음
2024.5.15,영광군(252),X,21.5,20.7,13.5,8.3,73.9,X, ,X,낮음
2024.5.15,김해시(253),X,25.7,25.8,18.6,10.7,65.8,X, ,X,낮음
2024.5.15,순창군(254),X,21.8,23.4,13.7,7.9,68.1,X, ,X,낮음
2024.5.15,양산시(257),X,26.3,26.5,18.7,12,69.5,X, ,X,낮음
2024.5.15,강진군(259),X,23.5,24.3,14.8,7.9,70.3,X, ,X,낮음
2024.5.15,장흥(260),X,23,23.5,14.5,6.5,70,X, ,X,낮음
2024.5.15,해남(261),X,22.8,22.7,14.3,8,73.3,X, ,X,낮음
2024.5.15,고흥(262),X,23,23.9,15.4,8.2,63.8,X, ,X,낮음
2024.5.15,의령군(263),X,25,26.9,18.1,10.9,59.9,X, ,X,낮음
2024.5.15,함양군(264),X,23,25.5,15.3,8.4,63.8,X, ,X,낮음
2024.5.15,진도군ASOS(268),X,21.1,20.5,13.8,7.3,74.8,X, ,X,낮음
2024.5.15,봉화(271),X,22,23.8,13.8,7.3,72.5,X, ,X,낮음
2024.5.15,영주(272),X,23.3,24.7,15.4,8.5,69.9,X, ,X,낮음
2024.5.15,문경(273),X,23.7,25.2,15.5,8.7,66,X, ,X,낮음
2024.5.15,청송군(276),X,23.2,26.3,15.3,6.8,65.3,X, ,X,낮음
2024.5.15,영덕(277),X,23.4,24.9,16.5,9.1,65.1,X, ,X,낮음
2024.5.15,의성(278),X,23.8,26.6,16.4,8,66.6,X, ,X,낮음
2024.5.15,구미(279),X,24.6,27,17.2,10.1,61.3,X, ,X,낮음
2024.5.15,영천(281),X,23.9,26.9,16.6,9.5,64.4,X, ,X,낮음
2024.5.15,경주시(283),X,25.2,28.3,17.8,10.2,62.6,X, ,X,낮음
2024.5.15,거창(284),X,23.4,25,14.9,8.1,67.6,X, ,X,낮음
2024.5.15,합천(285),X,24.2,28,18.4,11.5,56.1,X, ,X,낮음
2024.5.15,밀양(288),X,25.3,27.7,18.4,11.5,60.3,X, ,X,낮음
2024.5.15,산청(289),X,24.3,25.8,16.2,9.9,65,X, ,X,낮음
2024.5.15,거제(294),X,23.6,23.7,17.4,12.2,64.5,X, ,X,낮음
2024.5.15,남해(295),X,23.6,25.2,17.5,11.9,60.4,X, ,X,낮음
2024.5.15,부천(433),X,17.4,16.7,11.3,6.3,75,X, ,X,낮음
2024.5.15,안양(434),X,10.8,18.7,12.9,7.6,,X, ,X,낮음
2024.5.15,광명(437),X,19.4,19.2,13.1,7.8,72,X, ,X,낮음
2024.5.15,군포(438),X,19.3,19.3,12.5,7.2,73,X, ,X,낮음
2024.5.15,김포(441),X,,17.2,11.6,7.1,,X, ,X,낮음
2024.5.15,하남(444),X,20.4,20.8,11.6,6.8,75,X, ,X,낮음
2024.5.15,의왕(445),X,19.4,18.9,11.8,6.9,80,X, ,X,낮음
2024.5.15,포천(504),X,18.2,17.4,10.8,6.9,86,X, ,X,낮음
2024.5.15,가평조종(505),X,19,18.8,10.7,7,87,X, ,X,낮음
2024.5.15,안성(516),X,21.9,21.4,13,8,81,X, ,X,낮음
2024.5.15,간성(517),X,20.4,22.5,13.3,8.6,72,X, ,X,낮음
2024.5.15,평창(526),X,22.1,23.9,13.1,7.3,68,X, ,X,낮음
2024.5.15,의정부(532),X,18.1,17.8,10.9,6.7,80,X, ,X,낮음
2024.5.15,횡성(536),X,21.4,22.6,13.3,7.6,73,X, ,X,낮음
2024.5.15,고양(540),X,18.9,18.3,11.2,7,84,X, ,X,낮음
2024.5.15,남양주(541),X,21.5,21.8,12,7.4,79,X, ,X,낮음
2024.5.15,안산(545),X,20.7,19.9,11.4,7.4,86,X, ,X,낮음
2024.5.15,경기광주(546),X,20.1,21.1,11.9,6.6,72,X, ,X,낮음
2024.5.15,여주(548),X,22.4,23.1,12.7,6.9,80,X, ,X,낮음
2024.5.15,용인(549),X,20.8,21,12.2,7.5,78,X, ,X,낮음
2024.5.15,오산(550),X,21.7,21.8,12.3,8,81,X, ,X,낮음
2024.5.15,평택(551),X,20.1,19.8,12.8,7.9,88,X, ,X,낮음
2024.5.15,화천(555),X,20.3,20.7,11.7,7.6,80,X, ,X,낮음
2024.5.15,양구(556),X,20.9,22.2,11.6,7,74,X, ,X,낮음
2024.5.15,시흥(565),X,19.7,19.2,11.5,7.3,84,X, ,X,낮음
2024.5.15,구리(569),X,21.2,21.4,11.9,7.1,80,X, ,X,낮음
2024.5.15,화성(571),X,19.6,19,12.1,7.3,80,X, ,X,낮음
2024.5.15,성남(572),X,20.8,20.6,12.3,7.2,83,X, ,X,낮음
2024.5.15,과천(590),X,20.3,20.2,12,7.5,83,X, ,X,낮음
2024.5.15,양주(598),X,16.8,16,10,6.4,88,X, ,X,낮음
2024.5.15,단양(601),X,23.7,25.7,14.4,7.9,72,X, ,X,낮음
2024.5.15,진천(602),X,21.9,23,13.9,8.5,68,X, ,X,낮음
2024.5.15,괴산(603),X,22.1,23.2,13.4,7,76,X, ,X,낮음
2024.5.15,옥천(604),X,22.7,24.5,13.8,7.5,73,X, ,X,낮음
2024.5.15,홍북(608),X,,,,,,X, ,X,낮음
2024.5.15,공주(612),X,22.2,23,12.6,7.9,78,X, ,X,낮음
2024.5.15,서천(614),X,20.1,19.2,12,7.9,84,X, ,X,낮음
2024.5.15,논산(615),X,22.4,22.6,13.1,8.6,75,X, ,X,낮음
2024.5.15,당진(616),X,20.6,20.1,12.1,8.3,77,X, ,X,낮음
2024.5.15,청양(618),X,22.2,21.6,11.3,5.5,84,X, ,X,낮음
2024.5.15,음성(619),X,22.1,23,13.3,7.9,77,X, ,X,낮음
2024.5.15,증평(623),X,21.6,22.8,13.5,8.2,73,X, ,X,낮음
2024.5.15,태안(627),X,18.4,17.9,12.4,8.1,84,X, ,X,낮음
2024.5.15,예산(628),X,20.4,20.3,12.1,7.9,81,X, ,X,낮음
2024.5.15,아산(634),X,20.4,20.2,12,8.2,83,X, ,X,낮음
2024.5.15,계룡(636),X,21.8,22.3,11.8,4.3,79,X, ,X,낮음
2024.5.15,연천청산(652),X,15.9,14.6,9.7,6.7,87,X, ,X,낮음
2024.5.15,양양(670),X,20.1,22.2,14.9,8.9,64,X, ,X,낮음
2024.5.15,무안(699),X,22.1,21.5,13.7,8.3,74,X, ,X,낮음
2024.5.15,무주(701),X,22.2,24.1,13.8,7.8,72,X, ,X,낮음
2024.5.15,익산(702),X,21.6,21.4,13.5,9.6,70,X, ,X,낮음
2024.5.15,진안(703),X,21.4,22.4,12.3,5.5,72,X, ,X,낮음
2024.5.15,담양(706),X,25.1,24.3,14.1,6.7,82,X, ,X,낮음
2024.5.15,구례(709),X,24.4,25.4,15.3,9,74,X, ,X,낮음
2024.5.15,나주(710),X,22.7,23,13.5,7.6,72,X, ,X,낮음
2024.5.15,순천시(712),X,24.5,26.2,16.8,10.4,61,X, ,X,낮음
2024.5.15,광양읍(713),X,24.9,26.9,17.1,10.3,62,X, ,X,낮음
2024.5.15,장성(730),X,23.1,23.8,13.1,6.7,73,X, ,X,낮음
2024.5.15,영암(731),X,23,22.5,13.6,7.3,75,X, ,X,낮음
2024.5.15,보성(732),X,22.8,23.4,14.1,6.7,70,X, ,X,낮음
2024.5.15,완주(734),X,23.3,23.8,13.2,7.9,78,X, ,X,낮음
2024.5.15,김제(737),X,21.8,21.4,13.3,9.1,75,X, ,X,낮음
2024.5.15,화순(741),X,23.3,24,13.6,6.8,73,X, ,X,낮음
2024.5.15,함평(754),X,21.8,21.2,13.2,6.7,73,X, ,X,낮음
2024.5.15,곡성(768),X,23.2,24.4,14.2,7.7,75,X, ,X,낮음
2024.5.15,압해도(789),X,21.4,19.7,14.5,11.2,79,X, ,X,낮음
2024.5.15,영양(801),X,23.3,25.7,14.8,7.1,73,X, ,X,낮음
2024.5.15,성주(810),X,24.5,27.3,17.4,10.2,62,X, ,X,낮음
2024.5.15,고령(812),X,24.3,27.5,17.5,10.3,70,X, ,X,낮음
2024.5.15,청도(813),X,24.7,27.7,17.6,10.4,67,X, ,X,낮음
2024.5.15,예천(815),X,23.6,25.9,15.9,9.1,70,X, ,X,낮음
2024.5.15,김천(822),X,25.5,27.9,16.4,9.2,64,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,군위(823),X,24.5,26.5,16.5,9.1,68,X, ,X,낮음
2024.5.15,칠곡(825),X,24.4,26.9,17.4,10.5,69,X, ,X,낮음
2024.5.15,경산(827),X,24.9,27.7,18.4,10.7,59,X, ,X,낮음
2024.5.15,삼척(876),X,22.1,23.7,16.2,8.9,65,X, ,X,낮음
2024.5.15,속초(90),X,21.7,22.3,14.7,9.4,68.8,X, ,X,낮음
2024.5.15,삼천포(907),X,24.6,25.8,17.5,12.3,65,X, ,X,낮음
2024.5.15,고성(918),X,23.5,23,17.4,12.1,70,X, ,X,낮음
2024.5.15,창녕(919),X,25.7,27.7,18.3,11.2,67,X, ,X,낮음
2024.5.15,함안(920),X,24.7,26.7,17.6,10.4,66,X, ,X,낮음
2024.5.15,북춘천(93),X,20.7,21.4,12.4,7.6,77.4,X, ,X,낮음
2024.5.15,하동(932),X,25.1,26.6,17.3,11.1,64,X, ,X,낮음
2024.5.15,철원(95),X,17.1,16.2,10,6.4,87.5,X, ,X,낮음
2024.5.15,동두천(98),X,17.2,15.7,10.1,6,88,X, ,X,낮음
2024.5.15,파주(99),X,16.2,14.5,9.7,6.2,91.8,X, ,X,낮음
2024.5.16,북강릉(104),X,16.9,16.7,11.7,8.1,69.1,X, ,X,낮음
2024.5.16,동해(106),X,17.8,17.7,11.4,7.4,75.1,X, ,X,낮음
2024.5.16,서울(108),X,18.8,19.8,13.7,6.9,61.3,X, ,X,낮음
2024.5.16,인천(112),X,17.7,17.5,12.9,7.2,71.4,X, ,X,낮음
2024.5.16,원주(114),X,18.6,20.4,13.6,8,57.5,X, ,X,낮음
2024.5.16,울릉도(115),X,16.7,14.5,12,9.8,85.9,X, ,X,낮음
2024.5.16,수원(119),X,17.7,19.5,13.2,6.9,63.3,X, ,X,낮음
2024.5.16,영월(121),X,17.6,18.8,12.1,7,60.8,X, ,X,낮음
2024.5.16,충주(127),X,18.7,20.1,12.7,7.1,63.9,X, ,X,낮음
2024.5.16,서산(129),X,18.8,19.1,13.7,6.9,71.9,X, ,X,낮음
2024.5.16,울진(130),X,16.1,15.5,11.6,7,73.6,X, ,X,낮음
2024.5.16,청주(131),X,19.8,21.4,15.1,8,58,X, ,X,낮음
2024.5.16,대전(133),X,19.1,20.7,14.2,7,63.6,X, ,X,낮음
2024.5.16,추풍령(135),X,17.6,18.6,12.6,6.5,62.3,X, ,X,낮음
2024.5.16,안동(136),X,18.7,20,12.8,6.8,63,X, ,X,낮음
2024.5.16,상주(137),X,19.8,20.9,14.1,7.5,60.3,X, ,X,낮음
2024.5.16,포항(138),X,19.6,21.2,13.3,8.5,64.1,X, ,X,낮음
2024.5.16,군산(140),X,18.7,18.2,14,8.8,76.5,X, ,X,낮음
2024.5.16,대구(143),X,20.3,22.4,15.5,8.5,53.6,X, ,X,낮음
2024.5.16,전주(146),X,19.7,20.1,14.5,8.4,70.1,X, ,X,낮음
2024.5.16,울산(152),X,19.8,21.8,14.4,9,56.3,X, ,X,낮음
2024.5.16,창원(155),X,21.1,23.9,17.2,10.3,41.3,X, ,X,낮음
2024.5.16,광주(156),X,20.8,21.4,15.7,9.5,68.3,X, ,X,낮음
2024.5.16,부산(159),X,21.5,23.3,16.9,10.3,46.1,X, ,X,낮음
2024.5.16,통영(162),X,21.4,23.6,17.5,11.2,44,X, ,X,낮음
2024.5.16,목포(165),X,20.2,19.7,16.2,11.4,67,X, ,X,낮음
2024.5.16,여수(168),X,21.1,23,16.9,10.8,48,X, ,X,낮음
2024.5.16,흑산도(169),X,20.3,20.3,17.3,12.3,58.9,X, ,X,낮음
2024.5.16,완도(170),X,21.3,22.1,17.3,12.3,54.3,X, ,X,낮음
2024.5.16,고창(172),X,,,,,,X, ,X,낮음
2024.5.16,제주(184),X,20.6,22.7,19,15.1,38.3,X, ,X,낮음
2024.5.16,진주(192),X,21.5,23.7,16.4,10.1,48.8,X, ,X,낮음
2024.5.16,양평(202),X,18.9,20.2,13.5,8.2,62,X, ,X,낮음
2024.5.16,이천(203),X,19.5,20.3,13.8,7.5,62.8,X, ,X,낮음
2024.5.16,인제(211),X,17.9,19.1,11.5,7.1,71.9,X, ,X,낮음
2024.5.16,홍천(212),X,18.6,20.2,12.6,7.3,63.6,X, ,X,낮음
2024.5.16,태백(216),X,14.9,15.9,8.8,2.9,61.9,X, ,X,낮음
2024.5.16,정선군(217),X,17.5,19.3,10.5,5.1,66.6,X, ,X,낮음
2024.5.16,제천(221),X,17.5,18.5,11.3,6.8,64.9,X, ,X,낮음
2024.5.16,보은(226),X,18.8,19.9,13.1,7.3,68.5,X, ,X,낮음
2024.5.16,천안(232),X,19,20,13.7,7.6,67.6,X, ,X,낮음
2024.5.16,보령(235),X,19.1,19,14,7.9,79,X, ,X,낮음
2024.5.16,부여(236),X,19.9,20.6,14.4,6.7,69.3,X, ,X,낮음
2024.5.16,금산(238),X,18.2,19.3,13.4,6.8,63.8,X, ,X,낮음
2024.5.16,세종(239),X,19.2,20.3,13.8,7.3,68.1,X, ,X,낮음
2024.5.16,부안(243),X,19.6,19.5,15,10.2,68.5,X, ,X,낮음
2024.5.16,임실(244),X,18.7,20,13,7,68.9,X, ,X,낮음
2024.5.16,정읍(245),X,20.1,20,15,9.2,65.8,X, ,X,낮음
2024.5.16,남원(247),X,19.6,21.2,14.2,7.4,61.6,X, ,X,낮음
2024.5.16,장수(248),X,17.2,18.1,12.5,6,60.4,X, ,X,낮음
2024.5.16,영광군(252),X,20.2,20.1,15.6,10.1,68.5,X, ,X,낮음
2024.5.16,김해시(253),X,21.5,23.4,16.7,9.6,48,X, ,X,낮음
2024.5.16,순창군(254),X,19.4,20.4,14.6,8,58,X, ,X,낮음
2024.5.16,양산시(257),X,22.1,24.3,16.6,10.2,55.4,X, ,X,낮음
2024.5.16,강진군(259),X,21.9,23,16.9,11.3,60.9,X, ,X,낮음
2024.5.16,장흥(260),X,21.3,22.4,15.9,10.6,61,X, ,X,낮음
2024.5.16,해남(261),X,21.6,22.1,16.3,11.1,65,X, ,X,낮음
2024.5.16,고흥(262),X,21.8,22.9,16.7,10.7,55.1,X, ,X,낮음
2024.5.16,의령군(263),X,21,23.3,16.3,9.7,49.3,X, ,X,낮음
2024.5.16,함양군(264),X,19.3,21.3,14.7,8.1,53.9,X, ,X,낮음
2024.5.16,진도군ASOS(268),X,20.4,20.3,16.4,12.2,64.4,X, ,X,낮음
2024.5.16,봉화(271),X,17,18.1,10.8,5.8,70.3,X, ,X,낮음
2024.5.16,영주(272),X,18,18.7,11.4,6.7,65.3,X, ,X,낮음
2024.5.16,문경(273),X,18.4,19.6,13.1,7.1,61.8,X, ,X,낮음
